"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.00165169121399088,0.00180303522188599,0.00150034720609577,0,"Gathering",0,"linear",0,20000
"2",0.00179226157547716,0.00194763621850997,0.00163688693244434,0,"Gathering",0,"nonlinear",0,20000
"3",0.00140775258579795,0.00156370441640061,0.00125180075519528,0,"Hunting",0,"linear",0,20000
"4",0.00159059914607028,0.00175210468510653,0.00142909360703404,0,"Hunting",0,"nonlinear",0,20000
