"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.00163788956613895,0.00178897690085105,0.00148680223142684,0,"Gathering",0,"linear",0,20000
"2",0.00178735387522163,0.00194344655161301,0.00163126119883025,0,"Gathering",0,"nonlinear",0,20000
"3",0.000572663505650132,0.000821922117917277,0.000323404893382986,0,"Gathering",1,"linear",0,20000
"4",0.000683270549306341,0.000940316574046937,0.000426224524565746,0,"Gathering",1,"nonlinear",0,20000
"5",0.00115564731571364,0.00130176844217143,0.00100952618925584,0,"Hunting",0,"linear",0,20000
"6",0.00139951603958134,0.001553137537432,0.00124589454173068,0,"Hunting",0,"nonlinear",0,20000
"7",0.000409632524390288,0.000660485699706112,0.000158779349074465,0,"Hunting",1,"linear",0.0016,20000
"8",0.000413215040033784,0.00066992928342606,0.000156500796641507,0,"Hunting",1,"nonlinear",0.0016,20000
