"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",-1.84787693220143e-05,1.89158068664645e-06,-3.88491193306751e-05,0,"Gathering",1,"linear",0.07715,20000
"2",0.000186324135741443,0.000349473661613329,2.31746098695565e-05,0,"Gathering",1,"nonlinear",0.07715,20000
"3",8.82244576011889e-05,0.000148834360735358,2.76145544670199e-05,0,"Hunting",1,"linear",0.00345,20000
"4",0.000175456331745276,0.000292175147822706,5.87375156678473e-05,0,"Hunting",1,"nonlinear",0.00345,20000
