"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.00155973980643461,0.00170924833381652,0.00141023127905271,0,"Gathering",0,"linear",0,20000
"2",0.0017507315672245,0.00190565530250686,0.00159580783194214,0,"Gathering",0,"nonlinear",0,20000
"3",0.00109805228939714,0.00124160386576003,0.000954500713034258,0,"Hunting",0,"linear",0,20000
"4",0.00136920686918327,0.00152027206752204,0.0012181416708445,0,"Hunting",0,"nonlinear",0,20000
