"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 15:51:19.025967,"gpt2-Surprisal-Context-Qfr-P-Q-P",FALSE,0.0157703589648008,"1",FALSE,FALSE
2024-09-04 09:36:59.29804,"gpt2-Surprisal-Context-Qfr-P-Q-P",FALSE,0.0157703589648008,"1",FALSE,FALSE
