"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.000607196634108096,0.000856581918458426,0.000357811349757767,0,"Gathering",1,"linear",0,20000
"2",0.000784851453404153,0.00104713328474114,0.000522569622067169,0,"Gathering",1,"nonlinear",0,20000
"3",0.000373564458790975,0.000610824971556374,0.000136303946025575,0,"Hunting",1,"linear",0.002,20000
"4",0.000481630569878565,0.000754614363219577,0.000208646776537553,0,"Hunting",1,"nonlinear",0.002,20000
