"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 15:52:34.140158,"gpt2-Surprisal-Context-instFirstReadP-Q-P",FALSE,6.57028684616089,"0",FALSE,FALSE
2024-09-04 09:38:22.455783,"gpt2-Surprisal-Context-instFirstReadP-Q-P",FALSE,6.60526752471924,"0",FALSE,FALSE
