"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",-3.09998034132938e-05,0.000164051814168642,-0.000226051420995229,0,"Gathering",1,"linear",0.75965,20000
"2",0.000198660095680351,0.000535231393501121,-0.00013791120214042,1,"Gathering",1,"nonlinear",0.75965,20000
"3",-7.92020631213477e-05,0.000151081403094805,-0.0003094855293375,0,"Hunting",1,"linear",0.5042,20000
"4",0.000393109124997872,0.000901353351164618,-0.000115135101168875,0,"Hunting",1,"nonlinear",0.5042,20000
