"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",-8.6142051704132e-05,0.000106436309783881,-0.000278720413192145,0,"Gathering",1,"linear",0.3815,20000
"2",0.000109085865762284,0.000355289727468903,-0.000137117995944334,1,"Gathering",1,"nonlinear",0.3815,20000
"3",0.000136201392060389,0.000277935185094308,-5.53240097353022e-06,0,"Hunting",1,"linear",0.0607,20000
"4",0.000244593173135321,0.000712850215448474,-0.000223663869177833,0,"Hunting",1,"nonlinear",0.0607,20000
