"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",-5.73046417521018e-05,9.36573134233453e-05,-0.000208266596927549,0,"Gathering",1,"linear",0.46455,20000
"2",-5.95859044722343e-05,0.000225401001679949,-0.000344572810624418,1,"Gathering",1,"nonlinear",0.46455,20000
"3",-2.6877298121241e-05,7.84634065020685e-05,-0.00013221800274455,1,"Hunting",1,"linear",0.6188,20000
"4",3.63221818009462e-05,0.00035587312782286,-0.000283228764220968,1,"Hunting",1,"nonlinear",0.6188,20000
