"","m","upper","lower","ttest_pval","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",-1.400697587583e-05,0.000222172630967337,-0.000250186582718997,1,"Gathering",1,"linear",0.90795,20000
"2",0.000247430278054305,0.000615514404408311,-0.000120653848299701,0,"Gathering",1,"nonlinear",0.90795,20000
"3",1.6183452835856e-05,0.000106355335965782,-7.39884302940704e-05,1,"Hunting",1,"linear",0.7289,20000
"4",2.49068389020987e-05,0.000269907990096376,-0.000220094312292178,1,"Hunting",1,"nonlinear",0.7289,20000
