"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 16:13:47.984108,"google-gemma-2-9b-Surprisal-Context-fillerQ-P",FALSE,5.06380605697632,"0",FALSE,FALSE
2024-09-03 19:29:50.304406,"google-gemma-2-9b-Surprisal-Context-fillerQ-P",FALSE,5.15979862213135,"0",FALSE,FALSE
