"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 16:18:04.929647,"google-recurrentgemma-9b-Surprisal-Context-fillerQfr-fillerP-fillerQ-P",FALSE,5.505899143219,"1",FALSE,FALSE
2024-09-03 19:35:03.220722,"google-recurrentgemma-9b-Surprisal-Context-fillerQfr-fillerP-fillerQ-P",FALSE,5.52476119995117,"1",FALSE,FALSE
