"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.00180981372630527,0.00233377393807301,0.00128618922631854,0.00230705475910317,0.00131257269350738,0.000994482065595785,0.00104758471175447,"Gathering",0,"linear",0.001,1000
"2",0.00193566232326701,0.00244207374475963,0.00135263718137802,0.00245769675470774,0.00141362789182629,0.00104406886288146,0.00108943656338161,"Gathering",0,"nonlinear",0.001,1000
"3",0.00149864323860198,0.00213142699982248,0.000859921748296386,0.00208057237219578,0.000916714105008175,0.0011638582671876,0.00127150525152609,"Hunting",0,"linear",0.001,1000
"4",0.00195546648511594,0.00258213337434365,0.00132682908745115,0.00255249480536483,0.00135843816486704,0.00119405664049779,0.0012553042868925,"Hunting",0,"nonlinear",0.001,1000
