"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 15:18:37.380032,"EleutherAI-pythia-70m-Surprisal-Context-textFillArticle-textFillPastP-P",FALSE,7.90074110031128,"1",TRUE,FALSE
2024-09-03 19:29:12.394368,"EleutherAI-pythia-70m-Surprisal-Context-textFillArticle-textFillPastP-P",FALSE,7.97438478469849,"1",TRUE,FALSE
