,Unnamed: 0,X,surp_p_val,prev_surp_p_val,has_preview_condition,reread_condition,linear,additive_model,context,context_type,filler_plot,exclude_RegimeRepeatedReading,only_RegimeRepeatedReading,Regular,regime_plot,corrected_surp_p_val,corrected_prev_surp_p_val
106,107,27,7.392104791697369e-82,2.1501784625643202e-19,Hunting,0,linear,True,fillQ-P,dots_control_context,1,1,0,1,0,7.392104791697369e-81,2.15017846256432e-18
107,108,28,7.6759997671468e-76,8.98160645020835e-18,Hunting,0,linear,True,fillQ-P,dots_control_context,1,1,0,1,0,7.6759997671468e-75,8.98160645020835e-17
108,109,29,1.32994578437075e-78,5.34267006919551e-24,Hunting,0,linear,True,fillQ-P,dots_control_context,1,1,0,1,0,1.32994578437075e-77,5.34267006919551e-23
109,110,30,3.24056876388447e-88,1.95023167224667e-16,Hunting,0,linear,True,fillQ-P,dots_control_context,1,1,0,1,0,3.24056876388447e-87,1.9502316722466698e-15
110,111,31,0.0,0.0,Hunting,0,nonlinear,True,fillQ-P,dots_control_context,1,1,0,1,0,0.0,0.0
111,112,32,0.0,0.0,Hunting,0,nonlinear,True,fillQ-P,dots_control_context,1,1,0,1,0,0.0,0.0
112,113,33,0.0,0.0,Hunting,0,nonlinear,True,fillQ-P,dots_control_context,1,1,0,1,0,0.0,0.0
113,114,34,0.0,0.0,Hunting,0,nonlinear,True,fillQ-P,dots_control_context,1,1,0,1,0,0.0,0.0
114,115,35,0.0,0.0,Hunting,0,nonlinear,True,fillQ-P,dots_control_context,1,1,0,1,0,0.0,0.0
115,116,36,0.0,0.0,Hunting,0,nonlinear,True,fillQ-P,dots_control_context,1,1,0,1,0,0.0,0.0
116,117,37,0.0,0.0,Hunting,0,nonlinear,True,fillQ-P,dots_control_context,1,1,0,1,0,0.0,0.0
117,118,38,0.0,0.0,Hunting,0,nonlinear,True,fillQ-P,dots_control_context,1,1,0,1,0,0.0,0.0
118,119,39,0.0,0.0,Hunting,0,nonlinear,True,fillQ-P,dots_control_context,1,1,0,1,0,0.0,0.0
119,120,40,0.0,0.0,Hunting,0,nonlinear,True,fillQ-P,dots_control_context,1,1,0,1,0,0.0,0.0
120,121,21,8.12796518833526e-05,0.976658897305703,Hunting,1,linear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.000812796518833526,1.0
121,122,22,8.37273480665173e-08,0.813761476306219,Hunting,1,linear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,8.37273480665173e-07,1.0
