"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.000725744522009029,0.000854584579990963,0.000592116998798641,0.000853823925877364,0.000597665118140695,0.00025615880773667,0.000262467581192323,"Gathering",0,"linear",0.001,1000
"2",0.00100504417165421,0.00113073618579855,0.000881164079491234,0.00113849900822721,0.000871589335081211,0.000266909673145998,0.000249572106307313,"Gathering",0,"nonlinear",0.001,1000
"3",0.000548282532536603,0.000674452451422759,0.000413601459447663,0.000678237446068634,0.000418327619004573,0.000259909827064061,0.000260850991975096,"Hunting",0,"linear",0.001,1000
"4",0.000735994670853102,0.000875506988504998,0.000588762837218985,0.000877930090287821,0.000594059251418382,0.000283870838869439,0.000286744151286014,"Hunting",0,"nonlinear",0.001,1000
