"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.000893283484307415,0.00102907006212465,0.000764976566475573,0.00102510260706213,0.000761464361552704,0.000263638245509421,0.000264093495649079,"Gathering",0,"linear",0.001,1000
"2",0.0013607307934813,0.00149833546863912,0.00121410314610242,0.00150384239929978,0.00121761918766283,0.000286223211636944,0.000284232322536702,"Gathering",0,"nonlinear",0.001,1000
"3",0.000188942612333692,0.000429753910557264,-3.77639193495166e-05,0.000415940383772647,-3.80551591052622e-05,0.000453995542877909,0.00046751782990678,"Gathering",1,"linear",0.103,1000
"4",0.000767624952672522,0.00103333561638736,0.000514795188585569,0.00103522105620523,0.000500028849139809,0.000535192207065425,0.000518540427801795,"Gathering",1,"nonlinear",0.001,1000
"5",0.000549528510631539,0.000665794821665,0.000428816350149136,0.000671518536526945,0.000427538484736132,0.000243980051790812,0.000236978471515865,"Hunting",0,"linear",0.001,1000
"6",0.00102496690621229,0.00115875706925183,0.000886984448853828,0.00116767853066201,0.000882255281762567,0.000285423248899439,0.000271772620397998,"Hunting",0,"nonlinear",0.001,1000
"7",5.35101975658118e-05,0.000233300646920753,-0.000135977128613268,0.000236166427792812,-0.000129146032661188,0.000365312460454,0.000369277775534021,"Hunting",1,"linear",0.554,1000
"8",0.000578870267422762,0.00085460668170069,0.000320761895514862,0.00083668472302025,0.000321055811825273,0.000515628911194977,0.000533844786185828,"Hunting",1,"nonlinear",0.001,1000
