"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 16:01:00.539108,"google-gemma-7b-Surprisal-Context-P-P",FALSE,0.0123768839985132,"1",FALSE,FALSE
2024-09-04 10:22:30.644506,"google-gemma-7b-Surprisal-Context-P-P",FALSE,0.0123768839985132,"1",FALSE,FALSE
