"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 15:05:30.098284,"google-gemma-2-9b-Surprisal-Context-fillPastP-P",FALSE,5.06756038665772,"0",TRUE,FALSE
2024-09-04 09:48:17.781703,"google-gemma-2-9b-Surprisal-Context-fillPastP-P",FALSE,5.16256999969482,"0",TRUE,FALSE
2024-09-04 10:14:19.487404,"google-gemma-2-9b-Surprisal-Context-fillPastP-P",FALSE,5.16256999969482,"0",TRUE,FALSE
