"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 15:05:37.124463,"google-gemma-2-9b-Surprisal-Context-fillPastQP-fillerQ-P",FALSE,5.07327842712402,"0",TRUE,FALSE
2024-09-04 09:48:33.674934,"google-gemma-2-9b-Surprisal-Context-fillPastQP-fillerQ-P",FALSE,5.17507791519165,"0",TRUE,FALSE
2024-09-04 10:14:26.518548,"google-gemma-2-9b-Surprisal-Context-fillPastQP-fillerQ-P",FALSE,5.17507791519165,"0",TRUE,FALSE
