"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 15:05:02.127479,"google-gemma-2-9b-Surprisal-Context-instFirstReadA-pastP-P",FALSE,4.61586761474609,"both",TRUE,FALSE
2024-09-04 09:47:27.76468,"google-gemma-2-9b-Surprisal-Context-instFirstReadA-pastP-P",FALSE,4.6540904045105,"both",TRUE,FALSE
2024-09-04 10:13:51.601257,"google-gemma-2-9b-Surprisal-Context-instFirstReadA-pastP-P",FALSE,4.6540904045105,"both",TRUE,FALSE
