"","x","y","has_preview_condition","reread_condition"
"1",0.00672767250633322,0.168599338685536,"Gathering",0
"2",0.0172893671168913,0.172244934113146,"Gathering",0
"3",0.0278510617274494,0.17581264141566,"Gathering",0
"4",0.0384127563380076,0.179297023343883,"Gathering",0
"5",0.0489744509485657,0.182692936720153,"Gathering",0
"6",0.0595361455591238,0.185984557798634,"Gathering",0
"7",0.0700978401696819,0.189176781377861,"Gathering",0
"8",0.08065953478024,0.192266169405848,"Gathering",0
"9",0.0912212293907981,0.195249109622864,"Gathering",0
"10",0.101782924001356,0.198122368279206,"Gathering",0
"11",0.112344618611914,0.200883097677423,"Gathering",0
"12",0.122906313222472,0.203528841561227,"Gathering",0
"13",0.133468007833031,0.206057538349695,"Gathering",0
"14",0.144029702443589,0.208467522228836,"Gathering",0
"15",0.154591397054147,0.210757522125825,"Gathering",0
"16",0.165153091664705,0.212920889891351,"Gathering",0
"17",0.175714786275263,0.214954471113636,"Gathering",0
"18",0.186276480885821,0.21686672115602,"Gathering",0
"19",0.196838175496379,0.218658055732304,"Gathering",0
"20",0.207399870106938,0.220329239873552,"Gathering",0
"21",0.217961564717496,0.22188137395465,"Gathering",0
"22",0.228523259328054,0.22331587834787,"Gathering",0
"23",0.239084953938612,0.224634476833414,"Gathering",0
"24",0.24964664854917,0.225839178901542,"Gathering",0
"25",0.260208343159728,0.226932261084558,"Gathering",0
"26",0.270770037770286,0.227916247459875,"Gathering",0
"27",0.281331732380844,0.228783541828076,"Gathering",0
"28",0.291893426991402,0.229546582204808,"Gathering",0
"29",0.30245512160196,0.230210295870343,"Gathering",0
"30",0.313016816212519,0.23077804423393,"Gathering",0
"31",0.323578510823077,0.231253316284946,"Gathering",0
"32",0.334140205433635,0.231639707586687,"Gathering",0
"33",0.344701900044193,0.231940899621342,"Gathering",0
"34",0.355263594654751,0.232160639598622,"Gathering",0
"35",0.365825289265309,0.232302720833566,"Gathering",0
"36",0.376386983875867,0.2323709637917,"Gathering",0
"37",0.386948678486425,0.232366763743924,"Gathering",0
"38",0.397510373096984,0.23229180077908,"Gathering",0
"39",0.408072067707542,0.232155430856978,"Gathering",0
"40",0.4186337623181,0.231961379694223,"Gathering",0
"41",0.429195456928658,0.231713309682515,"Gathering",0
"42",0.439757151539216,0.231414807796655,"Gathering",0
"43",0.450318846149774,0.231069374635901,"Gathering",0
"44",0.460880540760332,0.230680414606846,"Gathering",0
"45",0.47144223537089,0.230251227248273,"Gathering",0
"46",0.482003929981448,0.229784999691062,"Gathering",0
"47",0.492565624592006,0.229284800239167,"Gathering",0
"48",0.503127319202565,0.228751076585544,"Gathering",0
"49",0.513689013813123,0.228189025336981,"Gathering",0
"50",0.524250708423681,0.227602085990387,"Gathering",0
"51",0.534812403034239,0.226992747192202,"Gathering",0
"52",0.545374097644797,0.226363363115633,"Gathering",0
"53",0.555935792255355,0.225716153926231,"Gathering",0
"54",0.566497486865913,0.225053207001929,"Gathering",0
"55",0.577059181476472,0.224376478848455,"Gathering",0
"56",0.58762087608703,0.223687797649911,"Gathering",0
"57",0.598182570697588,0.222988866393512,"Gathering",0
"58",0.608744265308146,0.222281079464761,"Gathering",0
"59",0.619305959918704,0.221565670943601,"Gathering",0
"60",0.629867654529262,0.220844721556196,"Gathering",0
"61",0.64042934913982,0.22011942892365,"Gathering",0
"62",0.650991043750378,0.219390891459107,"Gathering",0
"63",0.661552738360937,0.218660113745771,"Gathering",0
"64",0.672114432971495,0.217928011996669,"Gathering",0
"65",0.682676127582053,0.217195419550701,"Gathering",0
"66",0.693237822192611,0.21646309236248,"Gathering",0
"67",0.703799516803169,0.215731714446419,"Gathering",0
"68",0.714361211413727,0.215001903238659,"Gathering",0
"69",0.724922906024285,0.214274432565661,"Gathering",0
"70",0.735484600634843,0.213549781192203,"Gathering",0
"71",0.746046295245401,0.212828297297684,"Gathering",0
"72",0.756607989855959,0.212110365669255,"Gathering",0
"73",0.767169684466518,0.211396331865994,"Gathering",0
"74",0.777731379077076,0.210686506221948,"Gathering",0
"75",0.788293073687634,0.209981167596888,"Gathering",0
"76",0.798854768298192,0.209280566870537,"Gathering",0
"77",0.80941646290875,0.208584930178406,"Gathering",0
"78",0.819978157519308,0.207894461889656,"Gathering",0
"79",0.830539852129866,0.207209438086351,"Gathering",0
"80",0.841101546740424,0.206530517762508,"Gathering",0
"81",0.851663241350983,0.205857310520197,"Gathering",0
"82",0.862224935961541,0.205189954055421,"Gathering",0
"83",0.872786630572099,0.204528576435249,"Gathering",0
"84",0.883348325182657,0.203873297447328,"Gathering",0
"85",0.893910019793215,0.203224229768736,"Gathering",0
"86",0.904471714403773,0.202581479967924,"Gathering",0
"87",0.915033409014331,0.201945149353706,"Gathering",0
"88",0.92559510362489,0.201315334685338,"Gathering",0
"89",0.936156798235448,0.200692128757757,"Gathering",0
"90",0.946718492846006,0.20007609488017,"Gathering",0
"91",0.957280187456564,0.199467184694123,"Gathering",0
"92",0.967841882067122,0.198865162957719,"Gathering",0
"93",0.97840357667768,0.198270109375749,"Gathering",0
"94",0.988965271288238,0.197682101276769,"Gathering",0
"95",0.999526965898796,0.197101213705066,"Gathering",0
"96",1.01008866050935,0.196527519488174,"Gathering",0
"97",1.02065035511991,0.195961089287345,"Gathering",0
"98",1.03121204973047,0.195401991637394,"Gathering",0
"99",1.04177374434103,0.19485029298142,"Gathering",0
"100",1.05233543895159,0.194306102732757,"Gathering",0
"101",1.06289713356214,0.193770283288062,"Gathering",0
"102",1.0734588281727,0.193242065232506,"Gathering",0
