"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","has_preview_condition","reread_consecutive_condition","linear","new_p_val","n_sim"
"1",0.000262633098837774,0.000474552690241414,3.70136073307182e-05,0.000481806997568471,4.34592001070766e-05,0.000438347797461394,0.000437539082910696,"Gathering",11,"linear",0.02,1000
"2",0.000287945318273904,0.000554291133065841,4.2696385992516e-05,0.00054393575354293,3.19548830048783e-05,0.000511980870538052,0.000511594747073325,"Gathering",11,"nonlinear",0.028,1000
"3",0.000441851995620353,0.000758495755677644,0.000127185761214137,0.000759114259052826,0.000124589732187881,0.000634524526864945,0.000631309994463507,"Gathering",12,"linear",0.003,1000
"4",0.000631013074400174,0.000961010566352493,0.000284112187908137,0.000969286806039417,0.00029273934276093,0.000676547463278487,0.000676898378444357,"Gathering",12,"nonlinear",0.003,1000
"5",0.000211109494251346,0.00045797841087655,-1.98388242302127e-05,0.000452298675779281,-3.0079687276589e-05,0.00048237836305587,0.000477817235106762,"Hunting",11,"linear",0.081,1000
"6",0.000288878539339858,0.000590649747953919,-1.7617050890494e-05,0.000590492508850043,-1.27354301703271e-05,0.00060322793902037,0.000608266798844413,"Hunting",11,"nonlinear",0.063,1000
"7",0.000396694208382658,0.000732845196418864,4.6082304845381e-05,0.000744988989529234,4.83994272360817e-05,0.000696589562293152,0.000686762891573483,"Hunting",12,"linear",0.021,1000
"8",0.000789374518649685,0.00127029563063843,0.000320700226066043,0.0012432316167137,0.000335517420585665,0.00090771419612804,0.000949595404572384,"Hunting",12,"nonlinear",0.003,1000
