"","surp_p_val","prev_surp_p_val","converged","has_preview_condition","reread_consecutive_condition","linear","additive_model"
"1",7.1384454962085e-05,0.466372462564257,TRUE,"Gathering",11,"linear",TRUE
"2",0.00463181874414867,0.676290839387431,TRUE,"Gathering",11,"linear",TRUE
"3",0.0164890029564407,0.0217516076791611,TRUE,"Gathering",11,"linear",TRUE
"4",0.0825067056427512,0.97037480474161,TRUE,"Gathering",11,"linear",TRUE
"5",0.0443047329113033,0.539722106083872,TRUE,"Gathering",11,"linear",TRUE
"6",0.0143539173135907,0.468044096353483,TRUE,"Gathering",11,"linear",TRUE
"7",0.00397866286502014,0.919880460509107,TRUE,"Gathering",11,"linear",TRUE
"8",0.000124888900563111,0.621543745708284,TRUE,"Gathering",11,"linear",TRUE
"9",0.000568198460694156,0.0496908309502728,TRUE,"Gathering",11,"linear",TRUE
"10",0.00149889613869155,0.0861753526388659,TRUE,"Gathering",11,"linear",TRUE
"11",0.00187265382682628,0.309542854726499,TRUE,"Gathering",11,"nonlinear",TRUE
"12",0.00264394966784898,0.296962388271901,TRUE,"Gathering",11,"nonlinear",TRUE
"13",0.000551474130721485,0.011572743456306,TRUE,"Gathering",11,"nonlinear",TRUE
"14",0.186971362218783,0.0133573010454681,TRUE,"Gathering",11,"nonlinear",TRUE
"15",0.00249576772902999,0.0767614744431666,TRUE,"Gathering",11,"nonlinear",TRUE
"16",0.00819244287800175,0.0529908312174509,TRUE,"Gathering",11,"nonlinear",TRUE
"17",6.73213495319125e-05,0.0712432285686078,TRUE,"Gathering",11,"nonlinear",TRUE
"18",0.0132131488974388,0.636610033373957,TRUE,"Gathering",11,"nonlinear",TRUE
"19",0.00505795244664425,0.121400685251972,TRUE,"Gathering",11,"nonlinear",TRUE
"20",0.00697761762176369,0.120679403900938,TRUE,"Gathering",11,"nonlinear",TRUE
"21",3.63252907773555e-09,0.00268612734542161,TRUE,"Gathering",12,"linear",TRUE
"22",6.82618418767331e-10,0.00231414755072049,TRUE,"Gathering",12,"linear",TRUE
"23",3.6510786350848e-07,0.00166097512168002,TRUE,"Gathering",12,"linear",TRUE
"24",4.38269043824194e-09,6.24036607348726e-06,TRUE,"Gathering",12,"linear",TRUE
"25",1.9631110089765e-07,0.000408351633050691,TRUE,"Gathering",12,"linear",TRUE
"26",5.60665956545919e-13,0.00021310939974113,TRUE,"Gathering",12,"linear",TRUE
"27",1.47264788555054e-08,0.00389705841795625,TRUE,"Gathering",12,"linear",TRUE
"28",2.3728637294156e-08,0.0409248597415663,TRUE,"Gathering",12,"linear",TRUE
"29",1.35975614317745e-09,0.0051461925596869,TRUE,"Gathering",12,"linear",TRUE
"30",2.81592323750417e-09,0.0103929423077987,TRUE,"Gathering",12,"linear",TRUE
"31",3.15788426510921e-05,0.000345690134817278,TRUE,"Gathering",12,"nonlinear",TRUE
"32",0,0.00143559493177187,TRUE,"Gathering",12,"nonlinear",TRUE
"33",4.44862855220052e-07,0.00280684388291946,TRUE,"Gathering",12,"nonlinear",TRUE
"34",0,0.0034131444178403,TRUE,"Gathering",12,"nonlinear",TRUE
"35",5.06548629375381e-07,8.59588572748593e-05,TRUE,"Gathering",12,"nonlinear",TRUE
"36",0.00208153039911202,2.48653691836687e-06,TRUE,"Gathering",12,"nonlinear",TRUE
"37",2.55758257117211e-05,0.00166774687855331,TRUE,"Gathering",12,"nonlinear",TRUE
"38",1.50780348978641e-06,0.00771859820580234,TRUE,"Gathering",12,"nonlinear",TRUE
"39",2.92971350196458e-06,0.00192541049055794,TRUE,"Gathering",12,"nonlinear",TRUE
"40",9.45225872145405e-06,0.0135534676764409,TRUE,"Gathering",12,"nonlinear",TRUE
"41",0.00556101266202921,0.00687525585714318,TRUE,"Hunting",11,"linear",TRUE
"42",0.00443423672304389,0.611702088350616,TRUE,"Hunting",11,"linear",TRUE
"43",0.0893568866388127,0.17467562315518,TRUE,"Hunting",11,"linear",TRUE
"44",0.00222478577224789,0.00644611878139342,TRUE,"Hunting",11,"linear",TRUE
"45",1.82887381428763e-05,0.0750350676639371,TRUE,"Hunting",11,"linear",TRUE
"46",0.0242828040372126,0.136674635115978,TRUE,"Hunting",11,"linear",TRUE
"47",0.00317679122106567,0.0381081503792443,TRUE,"Hunting",11,"linear",TRUE
"48",9.94259901286832e-05,0.0064856987193573,TRUE,"Hunting",11,"linear",TRUE
"49",0.000174187532642036,0.0466724202454295,TRUE,"Hunting",11,"linear",TRUE
"50",0.00153127816033014,0.263214879039652,TRUE,"Hunting",11,"linear",TRUE
"51",0.174878961972599,0.00521127202201538,TRUE,"Hunting",11,"nonlinear",TRUE
"52",0.00740844763674681,0.0386565961278302,TRUE,"Hunting",11,"nonlinear",TRUE
"53",0.0238761246784873,0.0937308403586254,TRUE,"Hunting",11,"nonlinear",TRUE
"54",0.0471890638395882,0.0215319876383913,TRUE,"Hunting",11,"nonlinear",TRUE
"55",0.00412981206714103,0.244105056019836,TRUE,"Hunting",11,"nonlinear",TRUE
"56",0.00692579372528351,0.00775732682761671,TRUE,"Hunting",11,"nonlinear",TRUE
"57",0.00817616064028831,0.0566889137962398,TRUE,"Hunting",11,"nonlinear",TRUE
"58",0.0219241280199303,0.00147043968129767,TRUE,"Hunting",11,"nonlinear",TRUE
"59",0.133091282126708,0.00917948187354878,TRUE,"Hunting",11,"nonlinear",TRUE
"60",0.011207656305494,0.00147153916401593,TRUE,"Hunting",11,"nonlinear",TRUE
"61",8.27837555596014e-06,0.687281490332892,TRUE,"Hunting",12,"linear",TRUE
"62",0.000131522029281471,0.54713016075732,TRUE,"Hunting",12,"linear",TRUE
"63",0.00548503240917765,0.767554595334699,TRUE,"Hunting",12,"linear",TRUE
"64",0.00318156622185815,0.287328184704241,TRUE,"Hunting",12,"linear",TRUE
"65",0.0246151695874683,0.543371141610967,TRUE,"Hunting",12,"linear",TRUE
"66",0.00226948179703346,0.988317167719013,TRUE,"Hunting",12,"linear",TRUE
"67",0.0142600235514562,0.583370139425823,TRUE,"Hunting",12,"linear",TRUE
"68",0.00352080384787661,0.915740073879902,TRUE,"Hunting",12,"linear",TRUE
"69",0.000128940242255576,0.124537530215624,TRUE,"Hunting",12,"linear",TRUE
"70",0.17533362083576,0.82718057927784,TRUE,"Hunting",12,"linear",TRUE
"71",0.000267932760655509,0.698383837388078,TRUE,"Hunting",12,"nonlinear",TRUE
"72",0.00131355445282022,0.0524595500360532,TRUE,"Hunting",12,"nonlinear",TRUE
"73",5.72247869667919e-05,0.657623816563337,TRUE,"Hunting",12,"nonlinear",TRUE
"74",0.0231608870491976,0.639859621983806,TRUE,"Hunting",12,"nonlinear",TRUE
"75",0.00191271023999767,0.285047334510802,TRUE,"Hunting",12,"nonlinear",TRUE
"76",0.00500685085074437,0.71855457889299,TRUE,"Hunting",12,"nonlinear",TRUE
"77",0.342390722786427,0.681085802489014,TRUE,"Hunting",12,"nonlinear",TRUE
