"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","has_preview_condition","reread_consecutive_condition","linear","new_p_val","n_sim"
"1",0.000688840029776821,0.000964307223083372,0.000408526891284741,0.000958929564089473,0.000418750495464169,0.000540179068625304,0.000555780331798631,"Gathering",11,"linear",0.001,1000
"2",0.000824996292005372,0.00110588277028913,0.000532466610420509,0.00111507357317018,0.000534919010840559,0.000580154562329626,0.000573416159868617,"Gathering",11,"nonlinear",0.001,1000
"3",0.00103731974415592,0.00141223050845566,0.000669183613570554,0.00140720301321945,0.000667436475092395,0.000739766538127051,0.000743046894885102,"Gathering",12,"linear",0.001,1000
"4",0.00105448541982187,0.00144577150075222,0.000669441357515793,0.00142615125980525,0.000682819579838491,0.000743331679966763,0.000776330143236431,"Gathering",12,"nonlinear",0.001,1000
"5",0.000200108165142597,0.000491061413316348,-7.84399072038727e-05,0.000461566036458283,-6.13497061730896e-05,0.000522915742631373,0.000569501320520221,"Hunting",11,"linear",0.16,1000
"6",0.000325280444973383,0.000591043205254383,2.63662619258705e-05,0.00060904414354708,4.15167463996858e-05,0.000567527397147394,0.000564676943328512,"Hunting",11,"nonlinear",0.021,1000
"7",0.00030218616248723,0.000495294889351029,9.82202418642894e-05,0.000499917063322716,0.000104455261651743,0.000395461801670973,0.00039707464748674,"Hunting",12,"linear",0.004,1000
"8",0.000213615744285906,0.000460193331053515,-4.08865850892751e-05,0.000455753306033622,-2.85218174618095e-05,0.000484275123495432,0.00050107991614279,"Hunting",12,"nonlinear",0.106,1000
