,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_consecutive_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,3.17578935864718e-13,0.0006959359878238,True,Gathering,11,linear,True,3.17578935864718e-12,0.006959359878238001
1,2,3.68065591849092e-24,0.0002999255280638,True,Gathering,11,linear,True,3.68065591849092e-23,0.002999255280638
2,3,1.25526039937498e-16,9.55708996187067e-05,True,Gathering,11,linear,True,1.25526039937498e-15,0.000955708996187067
3,4,2.9716232665692197e-16,0.0020224634448282,True,Gathering,11,linear,True,2.9716232665692196e-15,0.020224634448282
4,5,1.8524301489155e-18,0.0006307976720546,True,Gathering,11,linear,True,1.8524301489155e-17,0.006307976720546
5,6,1.3385512649835998e-19,0.0004028038808435,True,Gathering,11,linear,True,1.3385512649835998e-18,0.004028038808435
6,7,3.03088857545024e-14,0.0006073559671357,True,Gathering,11,linear,True,3.03088857545024e-13,0.0060735596713570005
7,8,2.5524829096903803e-15,0.0011504412293775,True,Gathering,11,linear,True,2.5524829096903803e-14,0.011504412293775
8,9,7.065487154417881e-19,1.08056385929229e-06,True,Gathering,11,linear,True,7.065487154417881e-18,1.0805638592922901e-05
9,10,4.69123246060582e-13,0.0017636008588763,True,Gathering,11,linear,True,4.69123246060582e-12,0.017636008588763002
10,11,0.0,0.0018378503427581,True,Gathering,11,nonlinear,True,0.0,0.018378503427581
11,12,0.0,7.84780119574835e-05,True,Gathering,11,nonlinear,True,0.0,0.000784780119574835
12,13,0.0,0.0027167258039966,True,Gathering,11,nonlinear,True,0.0,0.027167258039966
13,14,0.0,8.19315841244506e-05,True,Gathering,11,nonlinear,True,0.0,0.0008193158412445061
14,15,3.98311630200876e-06,0.004883148752375,True,Gathering,11,nonlinear,True,3.98311630200876e-05,0.04883148752375
15,16,0.0,6.12781898940984e-05,True,Gathering,11,nonlinear,True,0.0,0.000612781898940984
16,17,0.0,5.86140702399374e-05,True,Gathering,11,nonlinear,True,0.0,0.000586140702399374
17,18,0.0,0.0008604790332703,True,Gathering,11,nonlinear,True,0.0,0.008604790332703
18,19,0.0,0.0006497410732269,True,Gathering,11,nonlinear,True,0.0,0.006497410732269
19,20,0.0,5.61826436101809e-06,True,Gathering,11,nonlinear,True,0.0,5.6182643610180896e-05
20,21,3.4503351453896202e-25,9.16616085373606e-08,True,Gathering,12,linear,True,3.45033514538962e-24,9.16616085373606e-07
21,22,5.9993789824700696e-33,2.17870467580291e-07,True,Gathering,12,linear,True,5.999378982470069e-32,2.17870467580291e-06
22,23,2.47461744408879e-27,3.14691271291193e-08,True,Gathering,12,linear,True,2.47461744408879e-26,3.14691271291193e-07
23,24,9.26981014125726e-24,1.05874241981712e-05,True,Gathering,12,linear,True,9.269810141257261e-23,0.00010587424198171201
24,25,1.9246732183421e-29,4.24617813832695e-05,True,Gathering,12,linear,True,1.9246732183421e-28,0.000424617813832695
25,26,7.124454256857029e-22,4.0541249946449704e-09,True,Gathering,12,linear,True,7.12445425685703e-21,4.05412499464497e-08
26,27,3.3012293674237596e-34,9.95841389288834e-05,True,Gathering,12,linear,True,3.30122936742376e-33,0.000995841389288834
27,28,1.9389138043505202e-21,1.54633145011111e-05,True,Gathering,12,linear,True,1.9389138043505202e-20,0.00015463314501111097
28,29,1.17915243718127e-25,1.57284586665122e-07,True,Gathering,12,linear,True,1.17915243718127e-24,1.57284586665122e-06
29,30,5.4756161179342905e-31,1.86718622498388e-06,True,Gathering,12,linear,True,5.47561611793429e-30,1.8671862249838798e-05
30,31,0.0,2.13871710268432e-05,True,Gathering,12,nonlinear,True,0.0,0.0001710973682147456
31,32,0.0,0.0,True,Gathering,12,nonlinear,True,0.0,0.0
32,33,0.0,0.0,True,Gathering,12,nonlinear,True,0.0,0.0
33,34,0.0,0.0022973052639733,True,Gathering,12,nonlinear,True,0.0,0.0183784421117864
34,35,0.0,3.97394954942953e-07,True,Gathering,12,nonlinear,True,0.0,3.179159639543624e-06
