,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_consecutive_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,4.98172267080668e-06,0.812908654504693,True,Gathering,11,linear,True,4.9817226708066797e-05,1.0
1,2,0.0003174144424662,0.5284019517257,True,Gathering,11,linear,True,0.003174144424662,1.0
2,3,0.0002256214262797,0.35685205124833,True,Gathering,11,linear,True,0.002256214262797,1.0
3,4,2.34506744161055e-08,0.557217911914359,True,Gathering,11,linear,True,2.34506744161055e-07,1.0
4,5,4.7760447491288e-05,0.123902066411059,True,Gathering,11,linear,True,0.00047760447491288,1.0
5,6,7.30603488189817e-05,0.337702841834061,True,Gathering,11,linear,True,0.0007306034881898169,1.0
6,7,2.06706826008305e-06,0.19666748431951,True,Gathering,11,linear,True,2.06706826008305e-05,1.0
7,8,0.0021983807362218,0.698118860120892,True,Gathering,11,linear,True,0.021983807362218,1.0
8,9,6.31610185221745e-05,0.870171117725541,True,Gathering,11,linear,True,0.0006316101852217451,1.0
9,10,3.29799947343657e-05,0.79739242679929,True,Gathering,11,linear,True,0.00032979994734365706,1.0
10,11,0.0029200202225914,0.560012210705707,True,Gathering,11,nonlinear,True,0.029200202225913997,1.0
11,12,9.58449246877269e-05,0.521250076409459,True,Gathering,11,nonlinear,True,0.000958449246877269,1.0
12,13,0.0005957201327764,0.785892499453699,True,Gathering,11,nonlinear,True,0.0059572013277640005,1.0
13,14,7.54282234671777e-07,0.341978239703486,True,Gathering,11,nonlinear,True,7.54282234671777e-06,1.0
14,15,1.76261917061993e-05,0.135272618124611,True,Gathering,11,nonlinear,True,0.000176261917061993,1.0
15,16,1.32715406910289e-05,0.171892288298403,True,Gathering,11,nonlinear,True,0.000132715406910289,1.0
16,17,4.95593036288211e-05,0.32275083919558,True,Gathering,11,nonlinear,True,0.0004955930362882109,1.0
17,18,0.0001771597414417,0.469222712442314,True,Gathering,11,nonlinear,True,0.001771597414417,1.0
18,19,2.39577952113046e-05,0.0138568496097935,True,Gathering,11,nonlinear,True,0.000239577952113046,0.138568496097935
19,20,0.0007490121992524,0.459067514121563,True,Gathering,11,nonlinear,True,0.007490121992524,1.0
20,21,1.9768003394246e-08,0.0106536362801942,True,Gathering,12,linear,True,1.9768003394246e-07,0.10653636280194201
21,22,1.09279284221728e-05,0.0016158039409612,True,Gathering,12,linear,True,0.000109279284221728,0.016158039409612
22,23,0.0028006129213458,0.0345440992991137,True,Gathering,12,linear,True,0.028006129213458,0.345440992991137
23,24,3.48845771130271e-05,0.0163921273982347,True,Gathering,12,linear,True,0.000348845771130271,0.16392127398234702
24,25,2.1309404369911e-06,0.0719536044386994,True,Gathering,12,linear,True,2.1309404369911e-05,0.719536044386994
25,26,2.37682476476384e-07,0.089394429214268,True,Gathering,12,linear,True,2.3768247647638402e-06,0.89394429214268
26,27,1.25828651094979e-07,0.0016496193490374,True,Gathering,12,linear,True,1.2582865109497902e-06,0.016496193490374
27,28,2.49277895134871e-13,0.218343991197298,True,Gathering,12,linear,True,2.49277895134871e-12,1.0
28,29,1.8242764328578e-07,0.0131427379383201,True,Gathering,12,linear,True,1.8242764328578e-06,0.131427379383201
29,30,3.66001331505565e-06,0.447765187324345,True,Gathering,12,linear,True,3.66001331505565e-05,1.0
30,31,3.59867282112569e-06,4.26625594489582e-05,True,Gathering,12,nonlinear,True,3.59867282112569e-05,0.000426625594489582
31,32,0.0,0.202425600313275,True,Gathering,12,nonlinear,True,0.0,1.0
32,33,2.44209507227477e-07,0.0676576878340816,True,Gathering,12,nonlinear,True,2.44209507227477e-06,0.676576878340816
