"","surp_p_val","prev_surp_p_val","converged","has_preview_condition","reread_consecutive_condition","linear","additive_model"
"1",0.000326931713431572,0.0269246504456205,TRUE,"Gathering",11,"linear",TRUE
"2",0.000882643493712599,0.144642762604392,TRUE,"Gathering",11,"linear",TRUE
"3",0.000822739425015832,0.103258308167858,TRUE,"Gathering",11,"linear",TRUE
"4",0.022409328850145,0.00240840654744763,TRUE,"Gathering",11,"linear",TRUE
"5",0.000368241649104805,0.0724812096512479,TRUE,"Gathering",11,"linear",TRUE
"6",0.00213477004951834,0.159462384348282,TRUE,"Gathering",11,"linear",TRUE
"7",0.000591589645543302,0.00325060831080568,TRUE,"Gathering",11,"linear",TRUE
"8",0.262734206978458,0.0914721586850184,TRUE,"Gathering",11,"linear",TRUE
"9",0.00106772593462253,0.652579991271063,TRUE,"Gathering",11,"linear",TRUE
"10",0.00443598080511598,0.226469742593081,TRUE,"Gathering",11,"linear",TRUE
"11",0.00805248353060845,0.0238422331035527,TRUE,"Gathering",11,"nonlinear",TRUE
"12",0.0227244056346736,0.149536064618977,TRUE,"Gathering",11,"nonlinear",TRUE
"13",1.80996274161127e-05,0.0482545099894293,TRUE,"Gathering",11,"nonlinear",TRUE
"14",0.00576249036134741,0.0158806101242168,TRUE,"Gathering",11,"nonlinear",TRUE
"15",0.0438163136431007,0.0619874932523217,TRUE,"Gathering",11,"nonlinear",TRUE
"16",0.0660220457882147,0.038320527642214,TRUE,"Gathering",11,"nonlinear",TRUE
"17",0.000439059810981135,0.244736748929362,TRUE,"Gathering",11,"nonlinear",TRUE
"18",0.0576883254579927,0.00997212393644487,TRUE,"Gathering",11,"nonlinear",TRUE
"19",8.69905157874218e-06,0.0284741943119964,TRUE,"Gathering",11,"nonlinear",TRUE
"20",0.005754140807671,0.022563401081968,TRUE,"Gathering",11,"nonlinear",TRUE
"21",2.50448869448209e-05,0.293476730816785,TRUE,"Gathering",12,"linear",TRUE
"22",8.45766962004259e-05,0.00618394469662962,TRUE,"Gathering",12,"linear",TRUE
"23",6.40110320074548e-08,0.223024549119041,TRUE,"Gathering",12,"linear",TRUE
"24",3.89683035802191e-09,0.0135595746953159,TRUE,"Gathering",12,"linear",TRUE
"25",3.54124676980123e-06,0.0434049501305386,TRUE,"Gathering",12,"linear",TRUE
"26",4.94229596016675e-06,0.186928846658997,TRUE,"Gathering",12,"linear",TRUE
"27",2.22399560735469e-06,0.00814469538409579,TRUE,"Gathering",12,"linear",TRUE
"28",0.00078209580628791,0.200791624660727,TRUE,"Gathering",12,"linear",TRUE
"29",0.00158502898326895,0.207580747710198,TRUE,"Gathering",12,"linear",TRUE
"30",0.000298843663721202,0.184563476474864,TRUE,"Gathering",12,"linear",TRUE
"31",5.49093231250186e-06,0.0335387287791353,TRUE,"Gathering",12,"nonlinear",TRUE
"32",1.33622064757422e-06,0.0325864951165262,TRUE,"Gathering",12,"nonlinear",TRUE
"33",1.89563507402291e-05,0.0147519272308603,TRUE,"Gathering",12,"nonlinear",TRUE
"34",2.93142025820092e-06,0.0773787532714581,TRUE,"Gathering",12,"nonlinear",TRUE
"35",0.03007847387206,0.0493448585248821,TRUE,"Gathering",12,"nonlinear",TRUE
"36",0,0.0695355176519031,TRUE,"Gathering",12,"nonlinear",TRUE
"37",2.93351268710329e-05,0.0770258679022053,TRUE,"Gathering",12,"nonlinear",TRUE
"38",0.00593539492527601,0.278748958886556,TRUE,"Gathering",12,"nonlinear",TRUE
"39",0.000464304406304517,0.0510913032772917,TRUE,"Gathering",12,"nonlinear",TRUE
"40",1.4578649285224e-05,0.0569715015148321,TRUE,"Gathering",12,"nonlinear",TRUE
"41",0.00163247056261062,0.073862773027732,TRUE,"Hunting",11,"linear",TRUE
"42",0.00269251011401437,0.0603359128684098,TRUE,"Hunting",11,"linear",TRUE
"43",0.00230227269533203,0.0764705803861256,TRUE,"Hunting",11,"linear",TRUE
"44",0.0213922087568042,0.0410520720465669,TRUE,"Hunting",11,"linear",TRUE
"45",0.451249618941096,0.31167302810945,TRUE,"Hunting",11,"linear",TRUE
"46",0.00402306078730258,0.510316314750844,TRUE,"Hunting",11,"linear",TRUE
"47",0.0697123964494939,0.101537554119457,TRUE,"Hunting",11,"linear",TRUE
"48",0.049382142073861,0.104241622318973,TRUE,"Hunting",11,"linear",TRUE
"49",0.189772783414027,0.0150414876366737,TRUE,"Hunting",11,"linear",TRUE
"50",0.0375753748216657,0.14492395545752,TRUE,"Hunting",11,"linear",TRUE
"51",0.0019383246860103,0.00255094286848495,TRUE,"Hunting",11,"nonlinear",TRUE
"52",0.0400456666251334,0.174615746795714,TRUE,"Hunting",11,"nonlinear",TRUE
"53",0.0110201141251374,0.0896458527210336,TRUE,"Hunting",11,"nonlinear",TRUE
"54",0.0199443145365715,0.0177342197042945,TRUE,"Hunting",11,"nonlinear",TRUE
"55",0.0073260353601905,0.283317758751222,TRUE,"Hunting",11,"nonlinear",TRUE
"56",0.0816194260918169,0.0497312641333978,TRUE,"Hunting",11,"nonlinear",TRUE
"57",0.000366587718456934,0.0120586778859511,TRUE,"Hunting",11,"nonlinear",TRUE
"58",0.00279916288753385,0.0780976490005503,TRUE,"Hunting",11,"nonlinear",TRUE
"59",0.0653581710856498,0.0787857157050276,TRUE,"Hunting",11,"nonlinear",TRUE
"60",0.00297242681440196,0.0588354580265841,TRUE,"Hunting",11,"nonlinear",TRUE
"61",0.00087283213377216,0.124140893818572,TRUE,"Hunting",12,"linear",TRUE
"62",0.00144133057550489,0.619463568553837,TRUE,"Hunting",12,"linear",TRUE
"63",1.95608899895596e-06,0.75618488369847,TRUE,"Hunting",12,"linear",TRUE
"64",0.00314374466140392,0.378612503599888,TRUE,"Hunting",12,"linear",TRUE
"65",0.00562356387194304,0.688992058468298,TRUE,"Hunting",12,"linear",TRUE
"66",0.103369787253508,0.993376959236072,TRUE,"Hunting",12,"linear",TRUE
"67",0.000815815823582593,0.816929861323956,TRUE,"Hunting",12,"linear",TRUE
"68",0.0354585470916222,0.735061954776971,TRUE,"Hunting",12,"linear",TRUE
"69",0.00758333478721392,0.376698075114228,TRUE,"Hunting",12,"linear",TRUE
"70",0.00814899795161512,0.597491975049975,TRUE,"Hunting",12,"linear",TRUE
"71",3.79163288416473e-06,0.15084181577394,TRUE,"Hunting",12,"nonlinear",TRUE
"72",7.63240584789049e-07,0.391846613350309,TRUE,"Hunting",12,"nonlinear",TRUE
"73",0.000123593878501138,0.070318737837968,TRUE,"Hunting",12,"nonlinear",TRUE
"74",0.00192059752953666,0.116193235567421,TRUE,"Hunting",12,"nonlinear",TRUE
"75",0.0112374227639672,0.907667929413088,TRUE,"Hunting",12,"nonlinear",TRUE
"76",0.000687287048079632,0.028740854709604,TRUE,"Hunting",12,"nonlinear",TRUE
"77",7.03711973718546e-05,0.0491410898566009,TRUE,"Hunting",12,"nonlinear",TRUE
"78",0.00022409554085201,0.0651901554711943,TRUE,"Hunting",12,"nonlinear",TRUE
"79",0.00118329348572738,0.279266593859705,TRUE,"Hunting",12,"nonlinear",TRUE
"80",0.0110643490444006,0.163378349020639,TRUE,"Hunting",12,"nonlinear",TRUE
