"","surp_p_val","prev_surp_p_val","converged","has_preview_condition","reread_consecutive_condition","linear","additive_model"
"49",0.00198432126585328,0.00450995920123051,TRUE,"Hunting",11,"linear",TRUE
"50",0.000215685755152056,0.00995969072342734,TRUE,"Hunting",11,"linear",TRUE
"51",3.81653767674295e-05,0.0122412246139755,TRUE,"Hunting",11,"nonlinear",TRUE
"52",7.49634265164167e-05,0.0443053005019303,TRUE,"Hunting",11,"nonlinear",TRUE
"53",0,0.280442503868101,TRUE,"Hunting",11,"nonlinear",TRUE
"54",0.0141477798085076,0.00249673240080089,TRUE,"Hunting",11,"nonlinear",TRUE
"55",3.31728091736427e-05,0.0231490979428872,TRUE,"Hunting",11,"nonlinear",TRUE
"56",0.000490026499708751,0.268055083527632,TRUE,"Hunting",11,"nonlinear",TRUE
"57",0.000319720365934084,8.20175492288744e-06,TRUE,"Hunting",11,"nonlinear",TRUE
"58",0.000591356168953894,0.0095865870518404,TRUE,"Hunting",11,"nonlinear",TRUE
"59",3.25860821936974e-06,0.00165036268097379,TRUE,"Hunting",11,"nonlinear",TRUE
"60",0.000442649776217163,0.0163619153683219,TRUE,"Hunting",11,"nonlinear",TRUE
"61",0.000294355623647377,0.143905009016027,TRUE,"Hunting",12,"linear",TRUE
"62",0.000273599210835424,0.150061573848799,TRUE,"Hunting",12,"linear",TRUE
"63",0.0121237531812598,0.284249977738325,TRUE,"Hunting",12,"linear",TRUE
"64",0.00752173753593768,0.467323384757795,TRUE,"Hunting",12,"linear",TRUE
"65",0.0356677060601952,0.88390617694205,TRUE,"Hunting",12,"linear",TRUE
"66",0.0188168804619742,0.959732144815211,TRUE,"Hunting",12,"linear",TRUE
"67",4.58280625547534e-06,0.938603791759297,TRUE,"Hunting",12,"linear",TRUE
"68",0.00485920605081777,0.445054868324908,TRUE,"Hunting",12,"linear",TRUE
"69",0.00059164157066801,0.240586099558367,TRUE,"Hunting",12,"linear",TRUE
"70",0.00167873492462856,0.0497636996672321,TRUE,"Hunting",12,"linear",TRUE
"71",0.00732202795448533,0.868945988757633,TRUE,"Hunting",12,"nonlinear",TRUE
"72",0.000179714138129838,0.561840148463485,TRUE,"Hunting",12,"nonlinear",TRUE
"73",1.48090039910898e-05,0.964815447017442,TRUE,"Hunting",12,"nonlinear",TRUE
"74",0.00157620563865457,0.3053623400365,TRUE,"Hunting",12,"nonlinear",TRUE
"75",0.000910141647178675,0.403818875862889,TRUE,"Hunting",12,"nonlinear",TRUE
"76",0.0101795432077604,0.690712769554862,TRUE,"Hunting",12,"nonlinear",TRUE
"77",0.000368668189843602,0.54000027461345,TRUE,"Hunting",12,"nonlinear",TRUE
"78",0.00168806748968037,0.930760602710581,TRUE,"Hunting",12,"nonlinear",TRUE
"79",0.00101690020355716,0.334750219947956,TRUE,"Hunting",12,"nonlinear",TRUE
"80",0.00721437315684187,0.289318996610574,TRUE,"Hunting",12,"nonlinear",TRUE
