,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_consecutive_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,1.95148847647499e-06,0.123223798120458,True,Gathering,11,linear,True,1.9514884764749898e-05,1.0
1,2,2.1225347414102103e-09,0.273406321925754,True,Gathering,11,linear,True,2.1225347414102104e-08,1.0
2,3,8.05571572974979e-05,0.962909569972115,True,Gathering,11,linear,True,0.000805571572974979,1.0
3,4,0.0003479510759436,0.0148364682654163,True,Gathering,11,linear,True,0.0034795107594359997,0.148364682654163
4,5,3.19865067755313e-06,0.917223481840497,True,Gathering,11,linear,True,3.19865067755313e-05,1.0
5,6,7.87066468462391e-05,0.0337194062408282,True,Gathering,11,linear,True,0.0007870664684623911,0.337194062408282
6,7,0.0001774285541165,0.566592300703714,True,Gathering,11,linear,True,0.001774285541165,1.0
7,8,0.0002316635442445,0.353218622675138,True,Gathering,11,linear,True,0.002316635442445,1.0
8,9,4.45761432401495e-05,0.0073266514532995,True,Gathering,11,linear,True,0.000445761432401495,0.073266514532995
9,10,3.60568662901556e-05,0.585829916376033,True,Gathering,11,linear,True,0.000360568662901556,1.0
10,11,0.0,0.0007868426491504,True,Gathering,11,nonlinear,True,0.0,0.007868426491504
11,12,2.73222556017028e-05,0.016201274072423,True,Gathering,11,nonlinear,True,0.00027322255601702804,0.16201274072423
12,13,2.0196307164988e-06,0.0044214654827297,True,Gathering,11,nonlinear,True,2.0196307164988e-05,0.044214654827297
13,14,0.0001096476051745,0.0901735926466247,True,Gathering,11,nonlinear,True,0.001096476051745,0.901735926466247
14,15,0.0001733928314485,0.0006243649764183,True,Gathering,11,nonlinear,True,0.001733928314485,0.006243649764183
15,16,4.34061918186401e-07,0.0230418867210823,True,Gathering,11,nonlinear,True,4.3406191818640105e-06,0.230418867210823
16,17,1.36965820501933e-06,0.016381988858139,True,Gathering,11,nonlinear,True,1.36965820501933e-05,0.16381988858139002
17,18,6.0677954681787e-05,0.322806628315396,True,Gathering,11,nonlinear,True,0.0006067795468178701,1.0
18,19,1.20650917090348e-06,0.0022956834558173,True,Gathering,11,nonlinear,True,1.2065091709034801e-05,0.022956834558173
19,20,1.18925250258695e-07,0.0345766994415098,True,Gathering,11,nonlinear,True,1.18925250258695e-06,0.34576699441509806
20,21,4.0808753065428504e-17,0.0028990654895437,True,Gathering,12,linear,True,4.08087530654285e-16,0.028990654895437
21,22,4.06108748552725e-13,0.0018157486509373,True,Gathering,12,linear,True,4.06108748552725e-12,0.018157486509373
22,23,1.00165777659658e-17,0.0008929657609049,True,Gathering,12,linear,True,1.00165777659658e-16,0.008929657609049
23,24,1.62175401145945e-13,0.0218988625710437,True,Gathering,12,linear,True,1.6217540114594501e-12,0.218988625710437
24,25,3.40355853941712e-21,0.256874569404538,True,Gathering,12,linear,True,3.40355853941712e-20,1.0
25,26,1.81636216809958e-13,0.113044314922629,True,Gathering,12,linear,True,1.81636216809958e-12,1.0
26,27,1.5713281115218198e-11,0.0047861833004975,True,Gathering,12,linear,True,1.5713281115218198e-10,0.047861833004975006
27,28,1.4945152509527702e-14,0.179521284133117,True,Gathering,12,linear,True,1.49451525095277e-13,1.0
28,29,1.93461127649848e-13,0.0701717119230157,True,Gathering,12,linear,True,1.93461127649848e-12,0.701717119230157
29,30,8.70980113394647e-13,0.0106381301325853,True,Gathering,12,linear,True,8.70980113394647e-12,0.106381301325853
30,31,0.0,0.157482528770068,True,Gathering,12,nonlinear,True,0.0,1.0
31,32,0.0,0.10811714479197,True,Gathering,12,nonlinear,True,0.0,1.0
32,33,0.0,0.0089025845254705,True,Gathering,12,nonlinear,True,0.0,0.089025845254705
33,34,0.0,0.719421632492161,True,Gathering,12,nonlinear,True,0.0,1.0
34,35,0.0,0.0045088061549459,True,Gathering,12,nonlinear,True,0.0,0.045088061549459
35,36,0.0,0.0033947508323887,True,Gathering,12,nonlinear,True,0.0,0.033947508323887
36,37,0.0,0.201912255257888,True,Gathering,12,nonlinear,True,0.0,1.0
37,38,0.0,0.0059166941402014,True,Gathering,12,nonlinear,True,0.0,0.059166941402014
38,39,0.0,0.231113062825115,True,Gathering,12,nonlinear,True,0.0,1.0
39,40,0.0,0.0427634039962242,True,Gathering,12,nonlinear,True,0.0,0.427634039962242
40,41,0.0003821770843334,0.198822252816168,True,Hunting,11,linear,True,0.0038217708433340002,1.0
41,42,0.0006778662577607,0.0185824414200624,True,Hunting,11,linear,True,0.006778662577607,0.185824414200624
42,43,0.000333831015662,0.0237260922457292,True,Hunting,11,linear,True,0.00333831015662,0.23726092245729202
43,44,0.0001741452230852,0.0517009132001913,True,Hunting,11,linear,True,0.001741452230852,0.517009132001913
44,45,9.40406603638069e-05,0.0007471080630129,True,Hunting,11,linear,True,0.0009404066036380691,0.007471080630129001
45,46,8.75884462075926e-06,0.39939636761853,True,Hunting,11,linear,True,8.758844620759259e-05,1.0
46,47,1.95428683117498e-05,0.0176098341916268,True,Hunting,11,linear,True,0.000195428683117498,0.176098341916268
47,48,0.0003662393746622,0.0383992917578102,True,Hunting,11,linear,True,0.0036623937466220002,0.383992917578102
48,49,0.0002491531080128,0.255924507614591,True,Hunting,11,linear,True,0.0024915310801279997,1.0
49,50,0.0010030307202839,0.0015908027451252,True,Hunting,11,linear,True,0.010030307202839001,0.015908027451252
