"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","has_preview_condition","reread_consecutive_condition","linear","new_p_val","n_sim"
"1",0.000718380152208957,0.00102974171397562,0.00037944263845813,0.00104778712760232,0.000388973176815594,0.000658813950786726,0.000650299075517488,"Gathering",11,"linear",0.001,1000
"2",0.000814707444520563,0.00118586153705902,0.00048776899441793,0.00116136422775612,0.000468050661285009,0.000693313566471109,0.000698092542641091,"Gathering",11,"nonlinear",0.001,1000
"3",0.00108480260818021,0.00153716841653494,0.000597920900990786,0.00153466414714219,0.000634941069218217,0.000899723077923978,0.000939247515544154,"Gathering",12,"linear",0.001,1000
"4",0.00112786422071981,0.00159179636345766,0.000694311662340429,0.00158382529942445,0.000671903142015162,0.000911922157409289,0.000897484701117229,"Gathering",12,"nonlinear",0.001,1000
"5",0.000253495309005333,0.000631604200232582,-0.000141965782243041,0.00061656559149144,-0.000109574973480773,0.000726140564972213,0.000773569982475623,"Hunting",11,"linear",0.179,1000
"6",0.000487921393492751,0.000936097242756792,9.43910999678322e-05,0.000900962387396074,7.48803995894283e-05,0.000826081987806646,0.000841706142788959,"Hunting",11,"nonlinear",0.026,1000
"7",0.000444015243659307,0.000736608012833605,0.000105573225554848,0.000757393677959743,0.000130636809358871,0.000626756868600872,0.000631034787278757,"Hunting",12,"linear",0.013,1000
"8",0.000117658087177839,0.000536023589367021,-0.000309868309864113,0.000524691123367735,-0.000289374949012058,0.000814066072379792,0.000845891899231135,"Hunting",12,"nonlinear",0.575,1000
