,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_consecutive_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
50,51,0.0,6.62553833769008e-06,True,Hunting,11,nonlinear,True,0.0,6.62553833769008e-05
51,52,0.0,0.0568367033599076,True,Hunting,11,nonlinear,True,0.0,0.568367033599076
52,53,0.0,0.0001445710943307,True,Hunting,11,nonlinear,True,0.0,0.001445710943307
53,54,0.0013282111353616,8.10994978842627e-05,True,Hunting,11,nonlinear,True,0.013282111353615999,0.000810994978842627
54,55,1.77850739867536e-05,0.0548768161829211,True,Hunting,11,nonlinear,True,0.000177850739867536,0.548768161829211
55,56,0.0001399005274899,0.0639021390347849,True,Hunting,11,nonlinear,True,0.0013990052748989999,0.639021390347849
56,57,1.03738472839732e-06,3.98390418154815e-07,True,Hunting,11,nonlinear,True,1.03738472839732e-05,3.98390418154815e-06
57,58,0.0,0.0111209441444917,True,Hunting,11,nonlinear,True,0.0,0.11120944144491701
58,59,1.12239644523005e-06,0.0013475737692069,True,Hunting,11,nonlinear,True,1.1223964452300501e-05,0.013475737692068999
59,60,0.0,0.0026829244761539,True,Hunting,11,nonlinear,True,0.0,0.026829244761539
60,61,2.04878881566496e-07,0.0069858007519508,True,Hunting,12,linear,True,2.0487888156649598e-06,0.06985800751950799
61,62,5.0265122414026e-08,1.42500407347253e-05,True,Hunting,12,linear,True,5.026512241402599e-07,0.00014250040734725298
62,63,1.5761214327466e-09,0.0019025041507202,True,Hunting,12,linear,True,1.5761214327466e-08,0.019025041507202
63,64,1.84158617773387e-06,0.0101000383844176,True,Hunting,12,linear,True,1.84158617773387e-05,0.101000383844176
64,65,1.28866427250616e-06,0.0019908860416308,True,Hunting,12,linear,True,1.28866427250616e-05,0.019908860416308
65,66,1.96769553082672e-05,0.0104998751158955,True,Hunting,12,linear,True,0.00019676955308267201,0.104998751158955
66,67,2.69433358698279e-08,0.0091928156171294,True,Hunting,12,linear,True,2.69433358698279e-07,0.09192815617129399
67,68,1.22861016982864e-08,0.002480107363865,True,Hunting,12,linear,True,1.22861016982864e-07,0.024801073638649997
68,69,0.0001587958285491,0.0003210358938688,True,Hunting,12,linear,True,0.001587958285491,0.003210358938688
69,70,0.0002099215305886,0.0009037830086807,True,Hunting,12,linear,True,0.002099215305886,0.009037830086807
70,71,0.0024028853150952,0.0434229910485716,True,Hunting,12,nonlinear,True,0.024028853150952,0.434229910485716
71,72,5.0769356351732e-06,0.0077940307598162,True,Hunting,12,nonlinear,True,5.0769356351732e-05,0.077940307598162
72,73,0.0001725171185786,0.002122993887598,True,Hunting,12,nonlinear,True,0.001725171185786,0.02122993887598
73,74,0.0001003158191021,0.0073139715136666,True,Hunting,12,nonlinear,True,0.0010031581910209999,0.073139715136666
74,75,4.92899840887073e-07,0.0040785238052486,True,Hunting,12,nonlinear,True,4.9289984088707294e-06,0.040785238052486
75,76,0.0,0.149251966141932,True,Hunting,12,nonlinear,True,0.0,1.0
76,77,7.99930504730151e-05,0.0005823532172609,True,Hunting,12,nonlinear,True,0.0007999305047301509,0.005823532172609
77,78,1.74118724655115e-06,0.0032870298561892,True,Hunting,12,nonlinear,True,1.7411872465511498e-05,0.032870298561892004
78,79,0.0054430581500125,0.0025457244480838,True,Hunting,12,nonlinear,True,0.054430581500124996,0.025457244480838002
79,80,6.75611615624794e-06,0.0001448070682174,True,Hunting,12,nonlinear,True,6.75611615624794e-05,0.0014480706821739999
