,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_consecutive_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,7.1384454962085e-05,0.466372462564257,True,Gathering,11,linear,True,0.00071384454962085,1.0
1,2,0.0046318187441486,0.676290839387431,True,Gathering,11,linear,True,0.046318187441486,1.0
2,3,0.0164890029564407,0.0217516076791611,True,Gathering,11,linear,True,0.16489002956440701,0.217516076791611
3,4,0.0825067056427512,0.97037480474161,True,Gathering,11,linear,True,0.825067056427512,1.0
4,5,0.0443047329113033,0.539722106083872,True,Gathering,11,linear,True,0.443047329113033,1.0
5,6,0.0143539173135907,0.468044096353483,True,Gathering,11,linear,True,0.143539173135907,1.0
6,7,0.0039786628650201,0.919880460509107,True,Gathering,11,linear,True,0.039786628650200995,1.0
7,8,0.0001248889005631,0.621543745708284,True,Gathering,11,linear,True,0.001248889005631,1.0
8,9,0.0005681984606941,0.0496908309502728,True,Gathering,11,linear,True,0.005681984606940999,0.496908309502728
9,10,0.0014988961386915,0.0861753526388659,True,Gathering,11,linear,True,0.014988961386914999,0.861753526388659
10,11,0.0018726538268262,0.309542854726499,True,Gathering,11,nonlinear,True,0.018726538268262,1.0
11,12,0.0026439496678489,0.296962388271901,True,Gathering,11,nonlinear,True,0.026439496678489,1.0
12,13,0.0005514741307214,0.011572743456306,True,Gathering,11,nonlinear,True,0.005514741307214,0.11572743456306
13,14,0.186971362218783,0.0133573010454681,True,Gathering,11,nonlinear,True,1.0,0.133573010454681
14,15,0.0024957677290299,0.0767614744431666,True,Gathering,11,nonlinear,True,0.024957677290299,0.767614744431666
15,16,0.0081924428780017,0.0529908312174509,True,Gathering,11,nonlinear,True,0.081924428780017,0.529908312174509
16,17,6.73213495319125e-05,0.0712432285686078,True,Gathering,11,nonlinear,True,0.000673213495319125,0.7124322856860781
17,18,0.0132131488974388,0.636610033373957,True,Gathering,11,nonlinear,True,0.132131488974388,1.0
18,19,0.0050579524466442,0.121400685251972,True,Gathering,11,nonlinear,True,0.050579524466442,1.0
19,20,0.0069776176217636,0.120679403900938,True,Gathering,11,nonlinear,True,0.069776176217636,1.0
20,21,3.63252907773555e-09,0.0026861273454216,True,Gathering,12,linear,True,3.6325290777355503e-08,0.026861273454216003
21,22,6.82618418767331e-10,0.0023141475507204,True,Gathering,12,linear,True,6.82618418767331e-09,0.023141475507204003
22,23,3.6510786350848e-07,0.00166097512168,True,Gathering,12,linear,True,3.6510786350848e-06,0.0166097512168
23,24,4.38269043824194e-09,6.24036607348726e-06,True,Gathering,12,linear,True,4.38269043824194e-08,6.24036607348726e-05
24,25,1.9631110089765e-07,0.0004083516330506,True,Gathering,12,linear,True,1.9631110089765003e-06,0.004083516330506
25,26,5.60665956545919e-13,0.0002131093997411,True,Gathering,12,linear,True,5.606659565459189e-12,0.0021310939974110003
26,27,1.47264788555054e-08,0.0038970584179562,True,Gathering,12,linear,True,1.47264788555054e-07,0.038970584179562
27,28,2.3728637294156e-08,0.0409248597415663,True,Gathering,12,linear,True,2.3728637294156002e-07,0.409248597415663
28,29,1.3597561431774502e-09,0.0051461925596869,True,Gathering,12,linear,True,1.3597561431774502e-08,0.051461925596869004
29,30,2.81592323750417e-09,0.0103929423077987,True,Gathering,12,linear,True,2.81592323750417e-08,0.103929423077987
30,31,3.15788426510921e-05,0.0003456901348172,True,Gathering,12,nonlinear,True,0.000315788426510921,0.003456901348172
31,32,0.0,0.0014355949317718,True,Gathering,12,nonlinear,True,0.0,0.014355949317718001
32,33,4.44862855220052e-07,0.0028068438829194,True,Gathering,12,nonlinear,True,4.44862855220052e-06,0.028068438829194003
33,34,0.0,0.0034131444178403,True,Gathering,12,nonlinear,True,0.0,0.034131444178403
34,35,5.06548629375381e-07,8.59588572748593e-05,True,Gathering,12,nonlinear,True,5.06548629375381e-06,0.000859588572748593
35,36,0.002081530399112,2.48653691836687e-06,True,Gathering,12,nonlinear,True,0.02081530399112,2.48653691836687e-05
36,37,2.55758257117211e-05,0.0016677468785533,True,Gathering,12,nonlinear,True,0.000255758257117211,0.016677468785533
37,38,1.50780348978641e-06,0.0077185982058023,True,Gathering,12,nonlinear,True,1.5078034897864099e-05,0.077185982058023
38,39,2.92971350196458e-06,0.0019254104905579,True,Gathering,12,nonlinear,True,2.92971350196458e-05,0.019254104905579
39,40,9.45225872145405e-06,0.0135534676764409,True,Gathering,12,nonlinear,True,9.452258721454049e-05,0.135534676764409
40,41,0.0055610126620292,0.0068752558571431,True,Hunting,11,linear,True,0.055610126620292,0.068752558571431
41,42,0.0044342367230438,0.611702088350616,True,Hunting,11,linear,True,0.044342367230438,1.0
42,43,0.0893568866388127,0.17467562315518,True,Hunting,11,linear,True,0.8935688663881269,1.0
43,44,0.0022247857722478,0.0064461187813934,True,Hunting,11,linear,True,0.022247857722478,0.064461187813934
44,45,1.82887381428763e-05,0.0750350676639371,True,Hunting,11,linear,True,0.000182887381428763,0.7503506766393709
45,46,0.0242828040372126,0.136674635115978,True,Hunting,11,linear,True,0.242828040372126,1.0
46,47,0.0031767912210656,0.0381081503792443,True,Hunting,11,linear,True,0.031767912210656,0.38108150379244304
47,48,9.94259901286832e-05,0.0064856987193573,True,Hunting,11,linear,True,0.000994259901286832,0.064856987193573
48,49,0.000174187532642,0.0466724202454295,True,Hunting,11,linear,True,0.00174187532642,0.466724202454295
49,50,0.0015312781603301,0.263214879039652,True,Hunting,11,linear,True,0.015312781603301,1.0
50,51,0.174878961972599,0.0052112720220153,True,Hunting,11,nonlinear,True,1.0,0.052112720220152994
51,52,0.0074084476367468,0.0386565961278302,True,Hunting,11,nonlinear,True,0.074084476367468,0.386565961278302
52,53,0.0238761246784873,0.0937308403586254,True,Hunting,11,nonlinear,True,0.23876124678487298,0.937308403586254
53,54,0.0471890638395882,0.0215319876383913,True,Hunting,11,nonlinear,True,0.471890638395882,0.215319876383913
54,55,0.004129812067141,0.244105056019836,True,Hunting,11,nonlinear,True,0.041298120671410005,1.0
55,56,0.0069257937252835,0.0077573268276167,True,Hunting,11,nonlinear,True,0.06925793725283501,0.077573268276167
56,57,0.0081761606402883,0.0566889137962398,True,Hunting,11,nonlinear,True,0.08176160640288299,0.5668891379623979
57,58,0.0219241280199303,0.0014704396812976,True,Hunting,11,nonlinear,True,0.219241280199303,0.014704396812976
58,59,0.133091282126708,0.0091794818735487,True,Hunting,11,nonlinear,True,1.0,0.091794818735487
59,60,0.011207656305494,0.0014715391640159,True,Hunting,11,nonlinear,True,0.11207656305494,0.014715391640159
60,61,8.27837555596014e-06,0.687281490332892,True,Hunting,12,linear,True,8.27837555596014e-05,1.0
61,62,0.0001315220292814,0.54713016075732,True,Hunting,12,linear,True,0.001315220292814,1.0
62,63,0.0054850324091776,0.767554595334699,True,Hunting,12,linear,True,0.054850324091775995,1.0
63,64,0.0031815662218581,0.287328184704241,True,Hunting,12,linear,True,0.031815662218580995,1.0
64,65,0.0246151695874683,0.543371141610967,True,Hunting,12,linear,True,0.246151695874683,1.0
65,66,0.0022694817970334,0.988317167719013,True,Hunting,12,linear,True,0.022694817970334,1.0
66,67,0.0142600235514562,0.583370139425823,True,Hunting,12,linear,True,0.142600235514562,1.0
67,68,0.0035208038478766,0.915740073879902,True,Hunting,12,linear,True,0.035208038478765996,1.0
68,69,0.0001289402422555,0.124537530215624,True,Hunting,12,linear,True,0.001289402422555,1.0
69,70,0.17533362083576,0.82718057927784,True,Hunting,12,linear,True,1.0,1.0
70,71,0.0002679327606555,0.698383837388078,True,Hunting,12,nonlinear,True,0.002679327606555,1.0
71,72,0.0013135544528202,0.0524595500360532,True,Hunting,12,nonlinear,True,0.013135544528201998,0.524595500360532
72,73,5.72247869667919e-05,0.657623816563337,True,Hunting,12,nonlinear,True,0.0005722478696679191,1.0
73,74,0.0231608870491976,0.639859621983806,True,Hunting,12,nonlinear,True,0.23160887049197598,1.0
74,75,0.0019127102399976,0.285047334510802,True,Hunting,12,nonlinear,True,0.019127102399976,1.0
75,76,0.0050068508507443,0.71855457889299,True,Hunting,12,nonlinear,True,0.050068508507443,1.0
76,77,0.342390722786427,0.681085802489014,True,Hunting,12,nonlinear,True,1.0,1.0
77,78,0.0044672908438423,0.102207650812529,True,Hunting,12,nonlinear,True,0.044672908438423004,1.0
78,79,0.0003436091418191,0.565187803555417,True,Hunting,12,nonlinear,True,0.003436091418191,1.0
79,80,0.0698802414346431,0.118402461529213,True,Hunting,12,nonlinear,True,0.698802414346431,1.0
