"","x","y","has_preview_condition","reread_consecutive_condition"
"1",0.00366009855479899,0.0775597002519783,"Gathering",11
"2",0.0226078368481728,0.0802880340630949,"Gathering",11
"3",0.0415555751415468,0.0829646826406819,"Gathering",11
"4",0.0605033134349209,0.0855826068429813,"Gathering",11
"5",0.0794510517282947,0.0881353625983086,"Gathering",11
"6",0.0983987900216687,0.0906171548090488,"Gathering",11
"7",0.117346528315043,0.0930228819093123,"Gathering",11
"8",0.136294266608417,0.0953481704835625,"Gathering",11
"9",0.155242004901791,0.0975893995343007,"Gathering",11
"10",0.174189743195165,0.0997385599937081,"Gathering",11
"11",0.193137481488539,0.101796851182504,"Gathering",11
"12",0.212085219781913,0.103764811526661,"Gathering",11
"13",0.231032958075287,0.105642049413631,"Gathering",11
"14",0.249980696368661,0.107428873548761,"Gathering",11
"15",0.268928434662035,0.1091262530179,"Gathering",11
"16",0.287876172955408,0.110735770033208,"Gathering",11
"17",0.306823911248782,0.112259566381823,"Gathering",11
"18",0.325771649542157,0.113700284671539,"Gathering",11
"19",0.34471938783553,0.115061005518615,"Gathering",11
"20",0.363667126128904,0.116345181850063,"Gathering",11
"21",0.382614864422278,0.11755657149673,"Gathering",11
"22",0.401562602715652,0.118699169234726,"Gathering",11
"23",0.420510341009026,0.119777139392782,"Gathering",11
"24",0.4394580793024,0.120794750083363,"Gathering",11
"25",0.458405817595774,0.121753368692752,"Gathering",11
"26",0.477353555889148,0.122659842591663,"Gathering",11
"27",0.496301294182522,0.123519432011071,"Gathering",11
"28",0.515249032475896,0.1243361732731,"Gathering",11
"29",0.53419677076927,0.125113919264261,"Gathering",11
"30",0.553144509062644,0.125856303817139,"Gathering",11
"31",0.572092247356018,0.126566712286129,"Gathering",11
"32",0.591039985649392,0.127248258363577,"Gathering",11
"33",0.609987723942766,0.127903767070243,"Gathering",11
"34",0.62893546223614,0.128535763750193,"Gathering",11
"35",0.647883200529514,0.129146468806453,"Gathering",11
"36",0.666830938822888,0.129737797831114,"Gathering",11
"37",0.685778677116262,0.130311366713055,"Gathering",11
"38",0.704726415409636,0.130868501248406,"Gathering",11
"39",0.72367415370301,0.131410250733744,"Gathering",11
"40",0.742621891996384,0.131936604011264,"Gathering",11
"41",0.761569630289758,0.132448678085926,"Gathering",11
"42",0.780517368583132,0.132947041830294,"Gathering",11
"43",0.799465106876506,0.133431793676486,"Gathering",11
"44",0.81841284516988,0.133902873696091,"Gathering",11
"45",0.837360583463254,0.134360089033158,"Gathering",11
"46",0.856308321756628,0.134803139134899,"Gathering",11
"47",0.875256060050002,0.135231640364853,"Gathering",11
"48",0.894203798343376,0.135645149631895,"Gathering",11
"49",0.91315153663675,0.136043186719691,"Gathering",11
"50",0.932099274930124,0.136425255053858,"Gathering",11
"51",0.951047013223498,0.13679086069706,"Gathering",11
"52",0.969994751516871,0.137139529414609,"Gathering",11
"53",0.988942489810246,0.137470821703892,"Gathering",11
"54",1.00789022810362,0.137784345729241,"Gathering",11
"55",1.02683796639699,0.138078721665544,"Gathering",11
"56",1.04578570469037,0.138354337012987,"Gathering",11
"57",1.06473344298374,0.138611383649024,"Gathering",11
"58",1.08368118127712,0.13884977078079,"Gathering",11
"59",1.10262891957049,0.139069489521725,"Gathering",11
"60",1.12157665786386,0.139270613550039,"Gathering",11
"61",1.14052439615724,0.139453298420412,"Gathering",11
"62",1.15947213445061,0.139617779704688,"Gathering",11
"63",1.17841987274399,0.139764370138347,"Gathering",11
"64",1.19736761103736,0.139893455946295,"Gathering",11
"65",1.21631534933073,0.140005492514571,"Gathering",11
"66",1.23526308762411,0.140100999564201,"Gathering",11
"67",1.25421082591748,0.14018055597034,"Gathering",11
"68",1.27315856421086,0.14024479435437,"Gathering",11
"69",1.29210630250423,0.140294395559501,"Gathering",11
"70",1.3110540407976,0.140329345254255,"Gathering",11
"71",1.33000177909098,0.140350992732322,"Gathering",11
"72",1.34894951738435,0.140360418886362,"Gathering",11
"73",1.36789725567773,0.140358447544846,"Gathering",11
"74",1.3868449939711,0.140345922024167,"Gathering",11
"75",1.40579273226447,0.140323700256129,"Gathering",11
"76",1.42474047055785,0.14029265004168,"Gathering",11
"77",1.44368820885122,0.140253644403093,"Gathering",11
"78",1.46263594714459,0.140207557001416,"Gathering",11
"79",1.48158368543797,0.140155257583421,"Gathering",11
"80",1.50053142373134,0.140097607422384,"Gathering",11
"81",1.51947916202472,0.140035454719763,"Gathering",11
"82",1.53842690031809,0.139969629939997,"Gathering",11
"83",1.55737463861146,0.139900941058039,"Gathering",11
"84",1.57632237690484,0.139830168708504,"Gathering",11
"85",1.59527011519821,0.139758031434953,"Gathering",11
"86",1.61421785349159,0.139685353846497,"Gathering",11
"87",1.63316559178496,0.139612817828716,"Gathering",11
"88",1.65211333007833,0.13954102908009,"Gathering",11
"89",1.67106106837171,0.139470538722509,"Gathering",11
"90",1.69000880666508,0.139401838431438,"Gathering",11
"91",1.70895654495846,0.139335355796085,"Gathering",11
"92",1.72790428325183,0.139271449997543,"Gathering",11
"93",1.7468520215452,0.139210407897542,"Gathering",11
"94",1.76579975983858,0.139152440632692,"Gathering",11
"95",1.78474749813195,0.13909768080878,"Gathering",11
"96",1.80369523642533,0.139046180386856,"Gathering",11
"97",1.8226429747187,0.138997909347363,"Gathering",11
"98",1.84159071301207,0.138952755210652,"Gathering",11
"99",1.86053845130545,0.138910523481857,"Gathering",11
"100",1.87948618959882,0.138871063936364,"Gathering",11
"101",1.8984339278922,0.138833881095519,"Gathering",11
"102",1.91738166618557,0.138798473552465,"Gathering",11
"103",1.93632940447894,0.138764327091286,"Gathering",11
"104",1.95527714277232,0.138730865917969,"Gathering",11
"105",1.97422488106569,0.138697459748827,"Gathering",11
"106",1.99317261935907,0.138663431796126,"Gathering",11
"107",2.01212035765244,0.138628067566886,"Gathering",11
"108",2.03106809594581,0.138590624374609,"Gathering",11
"109",2.05001583423919,0.138550341448858,"Gathering",11
"110",2.06896357253256,0.138506450514621,"Gathering",11
"111",2.08791131082594,0.138458186702308,"Gathering",11
"112",2.10685904911931,0.138404799640359,"Gathering",11
"113",2.12580678741268,0.138345564575856,"Gathering",11
"114",2.14475452570606,0.138279793364426,"Gathering",11
"115",2.16370226399943,0.138206409050465,"Gathering",11
"116",2.18265000229281,0.138125027018885,"Gathering",11
"117",2.20159774058618,0.138035305420647,"Gathering",11
"118",2.22054547887955,0.137936828503248,"Gathering",11
"119",2.23949321717293,0.137829266962172,"Gathering",11
"120",2.2584409554663,0.137712384207432,"Gathering",11
"121",2.27738869375968,0.137586041417653,"Gathering",11
"122",2.29633643205305,0.13745020129455,"Gathering",11
"123",2.31528417034642,0.137304930448106,"Gathering",11
"124",2.3342319086398,0.137150400361125,"Gathering",11
"125",2.35317964693317,0.1369868869011,"Gathering",11
"126",2.37212738522655,0.136814768367059,"Gathering",11
"127",2.39107512351992,0.136634522079108,"Gathering",11
"128",2.41002286181329,0.136446719538469,"Gathering",11
"129",2.42897060010667,0.136252020205649,"Gathering",11
"130",2.44791833840004,0.136050874934365,"Gathering",11
"131",2.46686607669342,0.135844398807161,"Gathering",11
"132",2.48581381498679,0.13563360949297,"Gathering",11
"133",2.50476155328016,0.135419439313836,"Gathering",11
"134",2.52370929157354,0.135202854543526,"Gathering",11
"135",2.54265702986691,0.134984842701426,"Gathering",11
"136",2.56160476816029,0.134766399415938,"Gathering",11
"137",2.58055250645366,0.134548515031086,"Gathering",11
"138",2.59950024474703,0.134332161134452,"Gathering",11
"139",2.61844798304041,0.134118277186515,"Gathering",11
"140",2.63739572133378,0.133907757431044,"Gathering",11
"141",2.65634345962716,0.133701438263371,"Gathering",11
"142",2.67529119792053,0.133500086228077,"Gathering",11
"143",2.6942389362139,0.133304386810046,"Gathering",11
"144",2.71318667450728,0.133114934172923,"Gathering",11
"145",2.73213441280065,0.132932616377088,"Gathering",11
"146",2.75108215109402,0.132757614810474,"Gathering",11
"147",2.7700298893874,0.132590019130807,"Gathering",11
"148",2.78897762768077,0.132429945057852,"Gathering",11
"149",2.80792536597415,0.132277384001327,"Gathering",11
"150",2.82687310426752,0.132132201793317,"Gathering",11
"151",2.84582084256089,0.131994139001076,"Gathering",11
"152",2.86476858085427,0.131862812812918,"Gathering",11
"153",2.88371631914764,0.131737720469157,"Gathering",11
"154",2.90266405744102,0.131618244190065,"Gathering",11
"155",2.92161179573439,0.131503657533622,"Gathering",11
"156",2.94055953402776,0.131393133097881,"Gathering",11
"157",2.95950727232114,0.131285751466213,"Gathering",11
"158",2.97845501061451,0.131180511278794,"Gathering",11
"159",2.99740274890789,0.131076340300576,"Gathering",11
"160",3.01635048720126,0.130972029957673,"Gathering",11
"161",3.03529822549463,0.130866275672036,"Gathering",11
"162",3.05424596378801,0.130757865376965,"Gathering",11
"163",3.07319370208138,0.130645570004444,"Gathering",11
"164",3.09214144037476,0.130528160175113,"Gathering",11
"165",3.11108917866813,0.130404419908336,"Gathering",11
"166",3.1300369169615,0.130273160118858,"Gathering",11
"167",3.14898465525488,0.130133231749892,"Gathering",11
"168",3.16793239354825,0.129983538400042,"Gathering",11
"169",3.18688013184163,0.129823048310394,"Gathering",11
"170",3.205827870135,0.129650805588131,"Gathering",11
"171",3.22477560842837,0.12946594055412,"Gathering",11
"172",3.24372334672175,0.129267679113692,"Gathering",11
"173",3.26267108501512,0.129055351062227,"Gathering",11
"174",3.2816188233085,0.128828397249983,"Gathering",11
"175",3.30056656160187,0.128585535956547,"Gathering",11
"176",3.31951429989524,0.12832691746487,"Gathering",11
"177",3.33846203818862,0.128052719424616,"Gathering",11
"178",3.35740977648199,0.127762908565664,"Gathering",11
"179",3.37635751477537,0.127457579013046,"Gathering",11
"180",3.39530525306874,0.127136951042656,"Gathering",11
"181",3.41425299136211,0.126801368557981,"Gathering",11
"182",3.43320072965549,0.126451295323739,"Gathering",11
"183",3.45214846794886,0.126087310002979,"Gathering",11
"184",3.47109620624224,0.125710100054517,"Gathering",11
"185",3.49004394453561,0.125320454557445,"Gathering",11
"186",3.50899168282898,0.124919256038949,"Gathering",11
"187",3.52793942112236,0.12450747139076,"Gathering",11
"188",3.54688715941573,0.124086141968145,"Gathering",11
"189",3.56583489770911,0.123656372973572,"Gathering",11
"190",3.58478263600248,0.123219002153439,"Gathering",11
"191",3.60373037429585,0.122775588793593,"Gathering",11
"192",3.62267811258923,0.12232752796833,"Gathering",11
"193",3.6416258508826,0.121876062468314,"Gathering",11
"194",3.66057358917598,0.121422434323853,"Gathering",11
"195",3.67952132746935,0.120967872594123,"Gathering",11
"196",3.69846906576272,0.120513581432924,"Gathering",11
"197",3.7174168040561,0.120060728568868,"Gathering",11
"198",3.73636454234947,0.119610434335299,"Gathering",11
"199",3.75531228064284,0.119163761380907,"Gathering",11
"200",3.77426001893622,0.118721705185813,"Gathering",11
"201",3.79320775722959,0.118285185499917,"Gathering",11
"202",3.81215549552297,0.117855038810365,"Gathering",11
"203",3.83110323381634,0.117432011933278,"Gathering",11
"204",3.85005097210971,0.117016756811358,"Gathering",11
"205",3.86899871040309,0.116610301877265,"Gathering",11
"206",3.88794644869646,0.116212872634999,"Gathering",11
"207",3.90689418698984,0.115824598097986,"Gathering",11
"208",3.92584192528321,0.115445697820255,"Gathering",11
"209",3.94478966357658,0.115076291795956,"Gathering",11
"210",3.96373740186996,0.114716403924278,"Gathering",11
"211",3.98268514016333,0.114365966687738,"Gathering",11
"212",4.00163287845671,0.114024826957276,"Gathering",11
"213",4.02058061675008,0.113692752819951,"Gathering",11
"214",4.03952835504345,0.113369441308988,"Gathering",11
"215",4.05847609333683,0.113054526901812,"Gathering",11
"216",4.0774238316302,0.112747590639794,"Gathering",11
"217",4.09637156992358,0.112448169713997,"Gathering",11
"218",4.11531930821695,0.11215576735443,"Gathering",11
"219",4.13426704651032,0.111869862856393,"Gathering",11
"220",4.1532147848037,0.111590208157536,"Gathering",11
"221",4.17216252309707,0.111316027892004,"Gathering",11
"222",4.19111026139045,0.111046654602486,"Gathering",11
"223",4.21005799968382,0.110781576623047,"Gathering",11
"224",4.22900573797719,0.11052030750486,"Gathering",11
"225",4.24795347627057,0.110262392980412,"Gathering",11
"226",4.26690121456394,0.110007416979572,"Gathering",11
"227",4.28584895285732,0.109755006620838,"Gathering",11
"228",4.30479669115069,0.10950483612062,"Gathering",11
"229",4.32374442944406,0.109256629583408,"Gathering",11
"230",4.34269216773744,0.109010162655923,"Gathering",11
"231",4.36163990603081,0.108765263048265,"Gathering",11
"232",4.38058764432419,0.108521809944516,"Gathering",11
"233",4.39953538261756,0.108279732343724,"Gathering",11
"234",4.41848312091093,0.108039006389511,"Gathering",11
"235",4.43743085920431,0.107799728683019,"Gathering",11
"236",4.45637859749768,0.107561929136565,"Gathering",11
"237",4.47532633579106,0.107325675063195,"Gathering",11
"238",4.49427407408443,0.107091091710898,"Gathering",11
"239",4.5132218123778,0.106858323234949,"Gathering",11
"240",4.53216955067118,0.106627525867598,"Gathering",11
"241",4.55111728896455,0.106398860920057,"Gathering",11
"242",4.57006502725793,0.106172487745275,"Gathering",11
"243",4.5890127655513,0.10594855678772,"Gathering",11
"244",4.60796050384467,0.105727202842449,"Gathering",11
"245",4.62690824213805,0.105508538640252,"Gathering",11
"246",4.64585598043142,0.105292648868776,"Gathering",11
"247",4.6648037187248,0.105079584731359,"Gathering",11
"248",4.68375145701817,0.104869359136037,"Gathering",11
"249",4.70269919531154,0.104661942596827,"Gathering",11
"250",4.72164693360492,0.104457396802191,"Gathering",11
"251",4.74059467189829,0.104255497263442,"Gathering",11
"252",4.75954241019167,0.104055991918725,"Gathering",11
"253",4.77849014848504,0.103858643802674,"Gathering",11
"254",4.79743788677841,0.103663166589755,"Gathering",11
"255",4.81638562507179,0.103469226322529,"Gathering",11
"256",4.83533336336516,0.103276444049239,"Gathering",11
"257",4.85428110165854,0.103084399334435,"Gathering",11
"258",4.87322883995191,0.102892634592727,"Gathering",11
"259",4.89217657824528,0.102700660182526,"Gathering",11
"260",4.91112431653866,0.102507960184042,"Gathering",11
"261",4.93007205483203,0.102313998773986,"Gathering",11
"262",4.94901979312541,0.102118227098598,"Gathering",11
"263",4.96796753141878,0.101920090536959,"Gathering",11
"264",4.98691526971215,0.101719036238255,"Gathering",11
"265",5.00586300800553,0.101514307179716,"Gathering",11
"266",5.0248107462989,0.101305423253911,"Gathering",11
"267",5.04375848459228,0.101091976825274,"Gathering",11
"268",5.06270622288565,0.100873510475966,"Gathering",11
"269",5.08165396117902,0.100649608291,"Gathering",11
"270",5.1006016994724,0.100419901953617,"Gathering",11
"271",5.11954943776577,0.100184076149305,"Gathering",11
"272",5.13849717605915,0.0999418731794992,"Gathering",11
"273",5.15744491435252,0.0996930966992166,"Gathering",11
"274",5.17639265264589,0.0994376145079723,"Gathering",11
"275",5.19534039093927,0.09917536034002,"Gathering",11
"276",5.21428812923264,0.0989063346179803,"Gathering",11
"277",5.23323586752602,0.0986306041529342,"Gathering",11
"278",5.25218360581939,0.0983483007937069,"Gathering",11
"279",5.27113134411276,0.0980596190479653,"Gathering",11
"280",5.29007908240614,0.0977645109036255,"Gathering",11
"281",5.30902682069951,0.0974634971755981,"Gathering",11
"282",5.32797455899289,0.0971570979064593,"Gathering",11
"283",5.34692229728626,0.0968457246031223,"Gathering",11
"284",5.36587003557963,0.0965298233345223,"Gathering",11
"285",5.38481777387301,0.0962098675672329,"Gathering",11
"286",5.40376551216638,0.0958863507292431,"Gathering",11
"287",5.42271325045976,0.0955597786433591,"Gathering",11
"288",5.44166098875313,0.0952306619720933,"Gathering",11
"289",5.4606087270465,0.0948995088132828,"Gathering",11
"290",5.47955646533988,0.0945668175801272,"Gathering",11
"291",5.49850420363325,0.0942330702909884,"Gathering",11
"292",5.51745194192663,0.0938987263833652,"Gathering",11
"293",5.53639968022,0.0935642171532027,"Gathering",11
"294",5.55534741851337,0.0932299409054426,"Gathering",11
"295",5.57429515680675,0.0928963084726248,"Gathering",11
"296",5.59324289510012,0.0925636522473438,"Gathering",11
"297",5.61219063339349,0.0922322232741,"Gathering",11
"298",5.63113837168687,0.0919022435116846,"Gathering",11
"299",5.65008610998024,0.091573890449416,"Gathering",11
"300",5.66903384827362,0.0912472977283601,"Gathering",11
"301",5.68798158656699,0.0909225565091314,"Gathering",11
"302",5.70692932486036,0.090599717516455,"Gathering",11
"303",5.72587706315374,0.0902787936793952,"Gathering",11
"304",5.74482480144711,0.0899597632771998,"Gathering",11
"305",5.76377253974049,0.0896425734941873,"Gathering",11
"306",5.78272027803386,0.0893271442830811,"Gathering",11
"307",5.80166801632723,0.0890133724346609,"Gathering",11
"308",5.82061575462061,0.0887011357525,"Gathering",11
"309",5.83956349291398,0.0883902972347607,"Gathering",11
"310",5.85851123120736,0.0880807647579777,"Gathering",11
