"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","has_preview_condition","reread_consecutive_condition","linear","new_p_val","n_sim"
"1",0.000348385679709717,0.000604371031913331,9.45583730362516e-05,0.000585093623119621,0.000111677736299813,0.000473415886819808,0.00050981265887708,"Gathering",11,"linear",0.012,1000
"2",0.000575211277951989,0.000845051160998995,0.000311828207451825,0.000842680565570697,0.00030774199033328,0.000534938575237417,0.00053322295354717,"Gathering",11,"nonlinear",0.001,1000
"3",0.000898134557381649,0.00124097705593359,0.000559380491189278,0.0012506990309289,0.000545570083834397,0.000705128947094502,0.000681596564744309,"Gathering",12,"linear",0.001,1000
"4",0.00086354994187887,0.00122392674559771,0.000484505856015577,0.00121693305974263,0.000510166824015107,0.000706766235727527,0.000739420889582132,"Gathering",12,"nonlinear",0.001,1000
"5",0.000233994426228803,0.000481680512001269,-2.22573710182477e-05,0.000484386004122151,-1.6397151664545e-05,0.000500783155786696,0.000503937883019517,"Hunting",11,"linear",0.069,1000
"6",0.000302994131828875,0.000583462048219639,1.95622706705581e-05,0.000593832319060237,1.21559445975132e-05,0.000581676374462724,0.000563899777549081,"Hunting",11,"nonlinear",0.037,1000
"7",0.000253095841422685,0.00045991472289778,4.83851244691234e-05,0.000455273368513001,5.09183143323697e-05,0.000404355054180631,0.000411529598428657,"Hunting",12,"linear",0.015,1000
"8",0.000329617644753677,0.000582092865138174,8.19423247827668e-05,0.000571751068336334,8.74842211710205e-05,0.000484266847165314,0.000500150540355407,"Hunting",12,"nonlinear",0.016,1000
