"","surp_p_val","prev_surp_p_val","converged","has_preview_condition","reread_consecutive_condition","linear","additive_model"
"1",0.000187595804371739,0.121325710190508,TRUE,"Gathering",11,"linear",TRUE
"2",0.00660416698580129,0.00213140801324941,TRUE,"Gathering",11,"linear",TRUE
"3",0.00146950529805009,0.34728533128603,TRUE,"Gathering",11,"linear",TRUE
"4",0.000826189758415749,0.0080176730618071,TRUE,"Gathering",11,"linear",TRUE
"5",0.0124955694835072,0.354703739406987,TRUE,"Gathering",11,"linear",TRUE
"6",0.00748523919796691,0.178172494805669,TRUE,"Gathering",11,"linear",TRUE
"7",0.0198014972884709,0.0926845484908982,TRUE,"Gathering",11,"linear",TRUE
"8",9.59193018414263e-05,0.0225485668830628,TRUE,"Gathering",11,"linear",TRUE
"9",0.00092715258127892,0.172733302136929,TRUE,"Gathering",11,"linear",TRUE
"10",0.00683118739297376,0.759932014487577,TRUE,"Gathering",11,"linear",TRUE
"11",0.0301989347800255,0.0337227991479076,TRUE,"Gathering",11,"nonlinear",TRUE
"12",0.00886479448400368,0.10212289359768,TRUE,"Gathering",11,"nonlinear",TRUE
"13",0.00303728475289522,0.0135595857102075,TRUE,"Gathering",11,"nonlinear",TRUE
"14",0.0012927741392541,0.0875745736329671,TRUE,"Gathering",11,"nonlinear",TRUE
"15",0.00246476350533187,0.0992332355185721,TRUE,"Gathering",11,"nonlinear",TRUE
"16",0.0240276359805975,0.185241916221061,TRUE,"Gathering",11,"nonlinear",TRUE
"17",0.00841044777084082,0.0517332488576669,TRUE,"Gathering",11,"nonlinear",TRUE
"18",0.000152212601890356,0.00303200907424167,TRUE,"Gathering",11,"nonlinear",TRUE
"19",0.00554734930730089,0.406826606609246,TRUE,"Gathering",11,"nonlinear",TRUE
"20",0.00631509031385613,0.11474040526332,TRUE,"Gathering",11,"nonlinear",TRUE
"21",2.39385072789834e-06,1.04258565923511e-05,TRUE,"Gathering",12,"linear",TRUE
"22",1.22067502727994e-08,0.000118217333580266,TRUE,"Gathering",12,"linear",TRUE
"23",7.86344052376659e-09,0.00146334388697008,TRUE,"Gathering",12,"linear",TRUE
"24",2.45234187722982e-06,1.32460048407194e-05,TRUE,"Gathering",12,"linear",TRUE
"25",3.73370015937773e-05,0.132790488121033,TRUE,"Gathering",12,"linear",TRUE
"26",9.27713006142994e-07,0.00199132371570935,TRUE,"Gathering",12,"linear",TRUE
"27",8.37280617266836e-06,0.00626906106129309,TRUE,"Gathering",12,"linear",TRUE
"28",7.14064306745088e-09,0.0100262398954142,TRUE,"Gathering",12,"linear",TRUE
"29",2.58064563377612e-10,0.000558224033879585,TRUE,"Gathering",12,"linear",TRUE
"30",7.13273767965549e-11,0.00348079229985152,TRUE,"Gathering",12,"linear",TRUE
"31",2.0805898814924e-07,0.0423093076318248,TRUE,"Gathering",12,"nonlinear",TRUE
"32",0,0.00104948455341158,TRUE,"Gathering",12,"nonlinear",TRUE
"33",0.000252247254703242,0.00220532050114353,TRUE,"Gathering",12,"nonlinear",TRUE
"34",6.32207737383261e-07,0.0669347345569561,TRUE,"Gathering",12,"nonlinear",TRUE
"35",0,0.00203633644400308,TRUE,"Gathering",12,"nonlinear",TRUE
"36",6.19625307562988e-07,0.0449317022829935,TRUE,"Gathering",12,"nonlinear",TRUE
"37",0,0.000700758773259813,TRUE,"Gathering",12,"nonlinear",TRUE
"38",0,0.03416755127688,TRUE,"Gathering",12,"nonlinear",TRUE
"39",5.86615923947598e-07,0.0038365726556821,TRUE,"Gathering",12,"nonlinear",TRUE
"40",2.71946840152415e-06,0.00076286700947692,TRUE,"Gathering",12,"nonlinear",TRUE
"41",0.00367260672222424,0.0347030944093282,TRUE,"Hunting",11,"linear",TRUE
"42",0.10475142234455,0.687479021463997,TRUE,"Hunting",11,"linear",TRUE
"43",0.0141344091411993,0.242062875917824,TRUE,"Hunting",11,"linear",TRUE
"44",0.00152025071297135,0.624269208785631,TRUE,"Hunting",11,"linear",TRUE
"45",0.00669903872647524,0.189541000740506,TRUE,"Hunting",11,"linear",TRUE
"46",0.0384379323152332,0.120116567504747,TRUE,"Hunting",11,"linear",TRUE
"47",1.95831141496431e-05,0.736249548310622,TRUE,"Hunting",11,"linear",TRUE
"48",0.0015450269939465,0.06364684069484,TRUE,"Hunting",11,"linear",TRUE
"49",0.0312500471819262,0.22619630721781,TRUE,"Hunting",11,"linear",TRUE
"50",0.0605349029610737,0.0727645804617595,TRUE,"Hunting",11,"linear",TRUE
"51",0.00185736357216787,0.0041372155544242,TRUE,"Hunting",11,"nonlinear",TRUE
"52",0.0134696468784608,0.331797411282934,TRUE,"Hunting",11,"nonlinear",TRUE
"53",0.0897369544101257,0.145045845687148,TRUE,"Hunting",11,"nonlinear",TRUE
"54",0.179093881492866,0.110327279752218,TRUE,"Hunting",11,"nonlinear",TRUE
"55",0.000598653039152686,0.0438710827162669,TRUE,"Hunting",11,"nonlinear",TRUE
"56",0.0500151420852279,0.191184011795261,TRUE,"Hunting",11,"nonlinear",TRUE
"57",0.0506709158309693,0.115941561272065,TRUE,"Hunting",11,"nonlinear",TRUE
"58",0.0012698945551356,0.111355464566895,TRUE,"Hunting",11,"nonlinear",TRUE
"59",0.0716425906473519,0.0360690763160088,TRUE,"Hunting",11,"nonlinear",TRUE
"60",0.291077074845094,0.0192270241727916,TRUE,"Hunting",11,"nonlinear",TRUE
"61",0.00211598467941649,0.837493001230833,TRUE,"Hunting",12,"linear",TRUE
"62",0.0148682152170129,0.651785319058604,TRUE,"Hunting",12,"linear",TRUE
"63",0.00397735275206137,0.423547083317898,TRUE,"Hunting",12,"linear",TRUE
"64",2.22221597389897e-05,0.403411819227499,TRUE,"Hunting",12,"linear",TRUE
"65",0.000140379571915918,0.898391543768364,TRUE,"Hunting",12,"linear",TRUE
"66",4.89061423052648e-05,0.999476296837061,TRUE,"Hunting",12,"linear",TRUE
"67",0.0126422980128812,0.866467854234049,TRUE,"Hunting",12,"linear",TRUE
"68",0.0710609270288999,0.842975748479134,TRUE,"Hunting",12,"linear",TRUE
"69",0.000351388977762093,0.901050637543515,TRUE,"Hunting",12,"linear",TRUE
"70",0.00170362361602819,0.772018560635354,TRUE,"Hunting",12,"linear",TRUE
"71",0.0134021327193432,0.393238383128852,TRUE,"Hunting",12,"nonlinear",TRUE
"72",0.0151975484111586,0.736645072974765,TRUE,"Hunting",12,"nonlinear",TRUE
"73",0.0199030516560962,0.640179040317238,TRUE,"Hunting",12,"nonlinear",TRUE
"74",0.000337324443209441,0.173643319457001,TRUE,"Hunting",12,"nonlinear",TRUE
"75",8.71248209831643e-05,0.432995593798334,TRUE,"Hunting",12,"nonlinear",TRUE
"76",0.0110719046727191,0.357991923139764,TRUE,"Hunting",12,"nonlinear",TRUE
"77",0.00411197469249597,0.435303079160842,TRUE,"Hunting",12,"nonlinear",TRUE
"78",5.61847959532624e-05,0.425450577059512,TRUE,"Hunting",12,"nonlinear",TRUE
"79",0.00667801562881848,0.303507494707093,TRUE,"Hunting",12,"nonlinear",TRUE
"80",0.0403293706703154,0.125368622878212,TRUE,"Hunting",12,"nonlinear",TRUE
