"","surp_p_val","prev_surp_p_val","converged","has_preview_condition","reread_consecutive_condition","linear","additive_model"
"1",4.98172267080668e-06,0.812908654504693,TRUE,"Gathering",11,"linear",TRUE
"2",0.000317414442466209,0.5284019517257,TRUE,"Gathering",11,"linear",TRUE
"3",0.000225621426279719,0.35685205124833,TRUE,"Gathering",11,"linear",TRUE
"4",2.34506744161055e-08,0.557217911914359,TRUE,"Gathering",11,"linear",TRUE
"5",4.7760447491288e-05,0.123902066411059,TRUE,"Gathering",11,"linear",TRUE
"6",7.30603488189817e-05,0.337702841834061,TRUE,"Gathering",11,"linear",TRUE
"7",2.06706826008305e-06,0.19666748431951,TRUE,"Gathering",11,"linear",TRUE
"8",0.00219838073622185,0.698118860120892,TRUE,"Gathering",11,"linear",TRUE
"9",6.31610185221745e-05,0.870171117725541,TRUE,"Gathering",11,"linear",TRUE
"10",3.29799947343657e-05,0.79739242679929,TRUE,"Gathering",11,"linear",TRUE
"11",0.00292002022259141,0.560012210705707,TRUE,"Gathering",11,"nonlinear",TRUE
"12",9.58449246877269e-05,0.521250076409459,TRUE,"Gathering",11,"nonlinear",TRUE
"13",0.000595720132776478,0.785892499453699,TRUE,"Gathering",11,"nonlinear",TRUE
"14",7.54282234671777e-07,0.341978239703486,TRUE,"Gathering",11,"nonlinear",TRUE
"15",1.76261917061993e-05,0.135272618124611,TRUE,"Gathering",11,"nonlinear",TRUE
"16",1.32715406910289e-05,0.171892288298403,TRUE,"Gathering",11,"nonlinear",TRUE
"17",4.95593036288211e-05,0.32275083919558,TRUE,"Gathering",11,"nonlinear",TRUE
"18",0.000177159741441724,0.469222712442314,TRUE,"Gathering",11,"nonlinear",TRUE
"19",2.39577952113046e-05,0.0138568496097935,TRUE,"Gathering",11,"nonlinear",TRUE
"20",0.000749012199252497,0.459067514121563,TRUE,"Gathering",11,"nonlinear",TRUE
"21",1.9768003394246e-08,0.0106536362801942,TRUE,"Gathering",12,"linear",TRUE
"22",1.09279284221728e-05,0.00161580394096122,TRUE,"Gathering",12,"linear",TRUE
"23",0.00280061292134588,0.0345440992991137,TRUE,"Gathering",12,"linear",TRUE
"24",3.48845771130271e-05,0.0163921273982347,TRUE,"Gathering",12,"linear",TRUE
"25",2.1309404369911e-06,0.0719536044386994,TRUE,"Gathering",12,"linear",TRUE
"26",2.37682476476384e-07,0.089394429214268,TRUE,"Gathering",12,"linear",TRUE
"27",1.25828651094979e-07,0.0016496193490374,TRUE,"Gathering",12,"linear",TRUE
"28",2.49277895134871e-13,0.218343991197298,TRUE,"Gathering",12,"linear",TRUE
"29",1.8242764328578e-07,0.0131427379383201,TRUE,"Gathering",12,"linear",TRUE
"30",3.66001331505565e-06,0.447765187324345,TRUE,"Gathering",12,"linear",TRUE
"31",3.59867282112569e-06,4.26625594489582e-05,TRUE,"Gathering",12,"nonlinear",TRUE
"32",0,0.202425600313275,TRUE,"Gathering",12,"nonlinear",TRUE
"33",2.44209507227477e-07,0.0676576878340816,TRUE,"Gathering",12,"nonlinear",TRUE
"34",6.65112166958748e-06,0.0327407091719989,TRUE,"Gathering",12,"nonlinear",TRUE
"35",3.29133972393203e-06,0.045603187755862,TRUE,"Gathering",12,"nonlinear",TRUE
"36",1.0103865370592e-05,0.0222631084186761,TRUE,"Gathering",12,"nonlinear",TRUE
"37",1.41967804987431e-05,0.000420311523321837,TRUE,"Gathering",12,"nonlinear",TRUE
"38",2.88882366977772e-06,0.000325205224774749,TRUE,"Gathering",12,"nonlinear",TRUE
"39",6.12691640200502e-07,0.00394178940582746,TRUE,"Gathering",12,"nonlinear",TRUE
"40",7.75490446666693e-05,0.0349625211676298,TRUE,"Gathering",12,"nonlinear",TRUE
"41",0.00197469450411596,0.524995862771395,TRUE,"Hunting",11,"linear",TRUE
"42",0.00176154903306845,0.0667635958136515,TRUE,"Hunting",11,"linear",TRUE
"43",0.010860006148062,0.306912322479693,TRUE,"Hunting",11,"linear",TRUE
"44",0.0465653648425974,0.341935526219909,TRUE,"Hunting",11,"linear",TRUE
"45",0.0247421329782396,0.201536736945917,TRUE,"Hunting",11,"linear",TRUE
"46",0.0678392691845916,0.00843909226482364,TRUE,"Hunting",11,"linear",TRUE
"47",0.191325207398292,0.405493685178422,TRUE,"Hunting",11,"linear",TRUE
"48",0.151395516969489,0.158988553427308,TRUE,"Hunting",11,"linear",TRUE
"49",0.000792903102991834,0.507604849244923,TRUE,"Hunting",11,"linear",TRUE
"50",0.0976928170294445,0.0531276895405264,TRUE,"Hunting",11,"linear",TRUE
"51",0.000313379678160475,0.0597398937387784,TRUE,"Hunting",11,"nonlinear",TRUE
"52",0.00570703730024819,0.0440606268018059,TRUE,"Hunting",11,"nonlinear",TRUE
"53",0.0201915027677722,0.0171778883986552,TRUE,"Hunting",11,"nonlinear",TRUE
"54",0.148067186412584,0.211207269202731,TRUE,"Hunting",11,"nonlinear",TRUE
"55",0.0385243729696652,0.0423027371898608,TRUE,"Hunting",11,"nonlinear",TRUE
"56",0.0864278259282368,0.126870348045191,TRUE,"Hunting",11,"nonlinear",TRUE
"57",0.00987074297555313,0.00508095556671939,TRUE,"Hunting",11,"nonlinear",TRUE
"58",0.0112175912010026,0.00240879841567282,TRUE,"Hunting",11,"nonlinear",TRUE
"59",0.000571816934994973,0.0676423952253347,TRUE,"Hunting",11,"nonlinear",TRUE
"60",0.0999218499718977,0.0178744333069485,TRUE,"Hunting",11,"nonlinear",TRUE
"61",0.000570359231758546,0.758090948524125,TRUE,"Hunting",12,"linear",TRUE
"62",8.32672994327065e-06,0.770847437521292,TRUE,"Hunting",12,"linear",TRUE
"63",0.00226496542482234,0.520743211719322,TRUE,"Hunting",12,"linear",TRUE
"64",0.0410953911219812,0.287454741050174,TRUE,"Hunting",12,"linear",TRUE
"65",0.00185640634341769,0.790168926525103,TRUE,"Hunting",12,"linear",TRUE
"66",0.0109535548162751,0.496464064380724,TRUE,"Hunting",12,"linear",TRUE
"67",0.00226199913650305,0.386321628476968,TRUE,"Hunting",12,"linear",TRUE
"68",0.00248240916064873,0.203082111074794,TRUE,"Hunting",12,"linear",TRUE
"69",0.00723462659940017,0.551801207908493,TRUE,"Hunting",12,"linear",TRUE
"70",0.00210168259208159,0.13313654383256,TRUE,"Hunting",12,"linear",TRUE
"71",0.00122329310779695,0.375748549450137,TRUE,"Hunting",12,"nonlinear",TRUE
"72",0.000209769631911993,0.655413904798753,TRUE,"Hunting",12,"nonlinear",TRUE
"73",0.0141996012706587,0.188706335086556,TRUE,"Hunting",12,"nonlinear",TRUE
"74",0.0363257810606374,0.875186540756622,TRUE,"Hunting",12,"nonlinear",TRUE
"75",0.0183681188799554,0.273663210764748,TRUE,"Hunting",12,"nonlinear",TRUE
"76",0.0693275427521733,0.954677379634958,TRUE,"Hunting",12,"nonlinear",TRUE
"77",2.20923496324632e-06,0.77946507059242,TRUE,"Hunting",12,"nonlinear",TRUE
"78",0.00724737917171203,0.994972864694341,TRUE,"Hunting",12,"nonlinear",TRUE
"79",0.000288640432776766,0.09691561888766,TRUE,"Hunting",12,"nonlinear",TRUE
"80",5.77910736165865e-06,0.142104966930803,TRUE,"Hunting",12,"nonlinear",TRUE
