,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_consecutive_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,6.91455266413583e-14,0.0011011589172535,True,Gathering,11,linear,True,6.91455266413583e-13,0.011011589172535
1,2,2.0409721555262e-10,1.73480497139443e-06,True,Gathering,11,linear,True,2.0409721555262002e-09,1.73480497139443e-05
2,3,1.2564334691177e-15,0.0003843860239665,True,Gathering,11,linear,True,1.2564334691177e-14,0.0038438602396650002
3,4,1.33592548196649e-16,1.11290436620321e-05,True,Gathering,11,linear,True,1.33592548196649e-15,0.00011129043662032101
4,5,3.12084291271968e-13,1.92085167239834e-06,True,Gathering,11,linear,True,3.1208429127196798e-12,1.9208516723983398e-05
5,6,1.4329460098085e-13,3.73470770368778e-05,True,Gathering,11,linear,True,1.4329460098085e-12,0.000373470770368778
6,7,5.555911064750111e-15,1.27910888348851e-06,True,Gathering,11,linear,True,5.555911064750111e-14,1.27910888348851e-05
7,8,8.173984282066869e-11,9.98431626719091e-09,True,Gathering,11,linear,True,8.173984282066869e-10,9.98431626719091e-08
8,9,6.40248624698943e-20,0.0016387284323564,True,Gathering,11,linear,True,6.40248624698943e-19,0.016387284323564
9,10,7.35587375302791e-16,2.10995696907621e-05,True,Gathering,11,linear,True,7.35587375302791e-15,0.000210995696907621
10,11,0.0,0.0008477807627949,True,Gathering,11,nonlinear,True,0.0,0.008477807627948999
11,12,0.0,0.0004750541447035,True,Gathering,11,nonlinear,True,0.0,0.004750541447035
12,13,0.0,0.0010960679841229,True,Gathering,11,nonlinear,True,0.0,0.010960679841229
13,14,0.0,0.0,True,Gathering,11,nonlinear,True,0.0,0.0
14,15,0.0,0.0036718126677948,True,Gathering,11,nonlinear,True,0.0,0.036718126677948
15,16,0.0,9.33417368256806e-05,True,Gathering,11,nonlinear,True,0.0,0.000933417368256806
16,17,0.0,8.09785374864536e-05,True,Gathering,11,nonlinear,True,0.0,0.000809785374864536
17,18,0.0,0.0015357885586113,True,Gathering,11,nonlinear,True,0.0,0.015357885586113
18,19,0.0,6.78620366263427e-05,True,Gathering,11,nonlinear,True,0.0,0.000678620366263427
19,20,0.0,0.0037936178522299,True,Gathering,11,nonlinear,True,0.0,0.037936178522299
20,21,9.280397040370931e-31,1.93213670722527e-06,True,Gathering,12,linear,True,9.280397040370931e-30,1.93213670722527e-05
21,22,2.7978906671626603e-31,6.52507971117433e-06,True,Gathering,12,linear,True,2.7978906671626602e-30,6.52507971117433e-05
22,23,8.60071314346334e-33,2.99628584201043e-08,True,Gathering,12,linear,True,8.60071314346334e-32,2.9962858420104294e-07
23,24,2.02975402441707e-26,3.46419223221348e-05,True,Gathering,12,linear,True,2.02975402441707e-25,0.000346419223221348
24,25,2.04770446835779e-26,3.6087794832133404e-09,True,Gathering,12,linear,True,2.04770446835779e-25,3.6087794832133405e-08
25,26,4.01288472480856e-27,1.10332472616687e-05,True,Gathering,12,linear,True,4.01288472480856e-26,0.000110332472616687
26,27,3.0574933910286997e-41,1.00412347184247e-05,True,Gathering,12,linear,True,3.0574933910286995e-40,0.00010041234718424701
27,28,1.59503522618452e-28,8.98041096613412e-08,True,Gathering,12,linear,True,1.59503522618452e-27,8.98041096613412e-07
28,29,7.36535689785545e-34,3.25266106342641e-07,True,Gathering,12,linear,True,7.36535689785545e-33,3.25266106342641e-06
29,30,1.89488683886293e-34,0.0001058769083338,True,Gathering,12,linear,True,1.89488683886293e-33,0.001058769083338
30,31,0.0,0.000613520074163,True,Gathering,12,nonlinear,True,0.0,0.006135200741629999
