"","m","upper","lower","ttest_pval","has_preview_condition","reread_consecutive_condition","linear","new_p_val","n_sim"
"1",0.000890590802978887,0.0012415586547179,0.000539622951239873,0,"Gathering",11,"linear",0,20000
"2",0.000620172179182799,0.000980484242817947,0.000259860115547652,0,"Gathering",11,"nonlinear",0,20000
"3",0.0020941601149507,0.00261557632891123,0.00157274390099017,0,"Gathering",12,"linear",0,20000
"4",0.0021423602873184,0.00266889203099916,0.00161582854363764,0,"Gathering",12,"nonlinear",0,20000
"5",0.000443573323954941,0.000814680159558456,7.24664883514267e-05,0,"Hunting",11,"linear",0.01805,20000
"6",0.000466544973300179,0.000846082653188592,8.70072934117651e-05,0,"Hunting",11,"nonlinear",0.01805,20000
"7",0.000517434178411677,0.00084961300836648,0.000185255348456873,0,"Hunting",12,"linear",0.0019,20000
"8",8.72649869471375e-05,0.000438718734172532,-0.000264188760278258,1,"Hunting",12,"nonlinear",0.0019,20000
