"","m","upper","lower","ttest_pval","has_preview_condition","reread_consecutive_condition","linear","new_p_val","n_sim"
"1",0.000348123720137537,0.000545739123074968,0.000150508317200105,0,"Gathering",11,"linear",0.00035,20000
"2",0.000495819341278061,0.000727969408123724,0.000263669274432397,0,"Gathering",11,"nonlinear",0.00035,20000
"3",0.000803933857028498,0.00116260464358925,0.000445263070467743,0,"Gathering",12,"linear",0,20000
"4",0.000904838036401791,0.00126473070316048,0.0005449453696431,0,"Gathering",12,"nonlinear",0,20000
"5",0.000263624130213907,0.000530269515054835,-3.02125462702104e-06,0,"Hunting",11,"linear",0.05205,20000
"6",0.000150367348083532,0.000450897722972483,-0.000150163026805419,0,"Hunting",11,"nonlinear",0.05205,20000
"7",0.000286058318043331,0.000492248273230465,7.98683628561965e-05,0,"Hunting",12,"linear",0.0072,20000
"8",0.000209869034497888,0.000425551900019386,-5.81383102360943e-06,0,"Hunting",12,"nonlinear",0.0072,20000
