,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,has_preview_condition,reread_consecutive_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,0.0001446634792833,0.484004190211539,True,Gathering,11,linear,True,0.0014466347928330002,1.0
1,2,0.0079428943663699,0.0039578011261176,True,Gathering,11,linear,True,0.079428943663699,0.039578011261176
2,3,4.06459419909997e-05,0.232770175728873,True,Gathering,11,linear,True,0.000406459419909997,1.0
3,4,0.0001280120233608,0.0758561628220569,True,Gathering,11,linear,True,0.001280120233608,0.7585616282205689
4,5,1.03199980775215e-05,0.328458332030172,True,Gathering,11,linear,True,0.000103199980775215,1.0
5,6,0.0111210437715222,0.231002364843009,True,Gathering,11,linear,True,0.11121043771522199,1.0
6,7,0.0022056715213814,0.509221791999777,True,Gathering,11,linear,True,0.022056715213814,1.0
7,8,7.14957794191969e-06,0.105540362899655,True,Gathering,11,linear,True,7.14957794191969e-05,1.0
8,9,1.13623489673573e-05,0.287794522840285,True,Gathering,11,linear,True,0.000113623489673573,1.0
9,10,0.0001949309438969,0.438717506681032,True,Gathering,11,linear,True,0.0019493094389689998,1.0
10,11,1.05798737004559e-06,0.105657249828177,True,Gathering,11,nonlinear,True,1.0579873700455901e-05,1.0
11,12,0.0009542452901081,0.0172934952813077,True,Gathering,11,nonlinear,True,0.009542452901081,0.17293495281307697
12,13,0.000112134452548,0.0138515072213748,True,Gathering,11,nonlinear,True,0.00112134452548,0.13851507221374798
13,14,4.14750308062595e-05,0.502664071201221,True,Gathering,11,nonlinear,True,0.000414750308062595,1.0
14,15,2.53274659500757e-05,0.0448526468755937,True,Gathering,11,nonlinear,True,0.000253274659500757,0.448526468755937
15,16,0.0020483257852481,0.1100800513022,True,Gathering,11,nonlinear,True,0.020483257852481,1.0
16,17,0.0156068312841576,0.0013240400704971,True,Gathering,11,nonlinear,True,0.156068312841576,0.013240400704971
17,18,0.0013646060346512,0.153772971184548,True,Gathering,11,nonlinear,True,0.013646060346512001,1.0
18,19,2.53625412793834e-06,0.0524179561155838,True,Gathering,11,nonlinear,True,2.53625412793834e-05,0.524179561155838
19,20,1.18032749646391e-05,0.0498653476644314,True,Gathering,11,nonlinear,True,0.000118032749646391,0.49865347664431403
20,21,1.50431888744306e-11,0.0686829160002671,True,Gathering,12,linear,True,1.50431888744306e-10,0.686829160002671
21,22,4.279036000004e-08,0.11701327645993,True,Gathering,12,linear,True,4.279036000004e-07,1.0
22,23,1.04346079210054e-12,0.210016259229496,True,Gathering,12,linear,True,1.0434607921005399e-11,1.0
23,24,2.96277586331405e-08,0.137714176225555,True,Gathering,12,linear,True,2.96277586331405e-07,1.0
24,25,3.10614793068941e-13,0.0168776958630524,True,Gathering,12,linear,True,3.1061479306894097e-12,0.168776958630524
25,26,6.555547887258579e-11,0.0069496000203739,True,Gathering,12,linear,True,6.555547887258578e-10,0.069496000203739
26,27,2.46203836787921e-07,0.003533449379705,True,Gathering,12,linear,True,2.4620383678792103e-06,0.03533449379705
27,28,2.29737143519173e-10,0.0180070201092078,True,Gathering,12,linear,True,2.29737143519173e-09,0.180070201092078
