"","surp_p_val","prev_surp_p_val","converged","has_preview_condition","reread_consecutive_condition","linear","additive_model"
"1",0.000144663479283321,0.484004190211539,TRUE,"Gathering",11,"linear",TRUE
"2",0.00794289436636996,0.00395780112611767,TRUE,"Gathering",11,"linear",TRUE
"3",4.06459419909997e-05,0.232770175728873,TRUE,"Gathering",11,"linear",TRUE
"4",0.000128012023360845,0.0758561628220569,TRUE,"Gathering",11,"linear",TRUE
"5",1.03199980775215e-05,0.328458332030172,TRUE,"Gathering",11,"linear",TRUE
"6",0.0111210437715222,0.231002364843009,TRUE,"Gathering",11,"linear",TRUE
"7",0.0022056715213814,0.509221791999777,TRUE,"Gathering",11,"linear",TRUE
"8",7.14957794191969e-06,0.105540362899655,TRUE,"Gathering",11,"linear",TRUE
"9",1.13623489673573e-05,0.287794522840285,TRUE,"Gathering",11,"linear",TRUE
"10",0.000194930943896967,0.438717506681032,TRUE,"Gathering",11,"linear",TRUE
"11",1.05798737004559e-06,0.105657249828177,TRUE,"Gathering",11,"nonlinear",TRUE
"12",0.00095424529010818,0.0172934952813077,TRUE,"Gathering",11,"nonlinear",TRUE
"13",0.000112134452548041,0.0138515072213748,TRUE,"Gathering",11,"nonlinear",TRUE
"14",4.14750308062595e-05,0.502664071201221,TRUE,"Gathering",11,"nonlinear",TRUE
"15",2.53274659500757e-05,0.0448526468755937,TRUE,"Gathering",11,"nonlinear",TRUE
"16",0.00204832578524811,0.1100800513022,TRUE,"Gathering",11,"nonlinear",TRUE
"17",0.0156068312841576,0.00132404007049713,TRUE,"Gathering",11,"nonlinear",TRUE
"18",0.00136460603465127,0.153772971184548,TRUE,"Gathering",11,"nonlinear",TRUE
"19",2.53625412793834e-06,0.0524179561155838,TRUE,"Gathering",11,"nonlinear",TRUE
"20",1.18032749646391e-05,0.0498653476644314,TRUE,"Gathering",11,"nonlinear",TRUE
"21",1.50431888744306e-11,0.0686829160002671,TRUE,"Gathering",12,"linear",TRUE
"22",4.279036000004e-08,0.11701327645993,TRUE,"Gathering",12,"linear",TRUE
"23",1.04346079210054e-12,0.210016259229496,TRUE,"Gathering",12,"linear",TRUE
"24",2.96277586331405e-08,0.137714176225555,TRUE,"Gathering",12,"linear",TRUE
"25",3.10614793068941e-13,0.0168776958630524,TRUE,"Gathering",12,"linear",TRUE
"26",6.55554788725858e-11,0.00694960002037393,TRUE,"Gathering",12,"linear",TRUE
"27",2.46203836787921e-07,0.00353344937970506,TRUE,"Gathering",12,"linear",TRUE
