,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,critical_span_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,9.00009659425828e-86,3.32309329928869e-22,True,0,0,linear,True,9.00009659425828e-85,3.32309329928869e-21
1,2,1.46481270461035e-74,2.68678297801887e-22,True,0,0,linear,True,1.46481270461035e-73,2.68678297801887e-21
2,3,7.199537748106599e-73,9.61600567250971e-29,True,0,0,linear,True,7.199537748106599e-72,9.61600567250971e-28
3,4,2.39253568009915e-77,1.02015180946738e-24,True,0,0,linear,True,2.39253568009915e-76,1.02015180946738e-23
4,5,1.52187023774163e-82,1.56482639484669e-24,True,0,0,linear,True,1.52187023774163e-81,1.56482639484669e-23
5,6,6.927412499663429e-70,3.8196761049284903e-23,True,0,0,linear,True,6.927412499663429e-69,3.8196761049284903e-22
6,7,5.36259944941088e-82,3.64848944108131e-22,True,0,0,linear,True,5.36259944941088e-81,3.64848944108131e-21
7,8,2.31223021661474e-83,1.79738123552041e-28,True,0,0,linear,True,2.3122302166147398e-82,1.7973812355204097e-27
8,9,8.88881784061808e-80,6.41152402946004e-29,True,0,0,linear,True,8.88881784061808e-79,6.41152402946004e-28
9,10,3.7276327261704304e-74,9.940470823811729e-28,True,0,0,linear,True,3.72763272617043e-73,9.940470823811728e-27
10,11,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
11,12,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
12,13,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
13,14,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
14,15,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
15,16,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
16,17,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
17,18,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
18,19,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
19,20,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
20,21,0.0037254403453958,0.14808543423747,True,0,1,linear,True,0.037254403453958,1.0
21,22,0.0010855012146623,0.253377527856335,True,0,1,linear,True,0.010855012146623001,1.0
22,23,0.0022407395709613,0.0001749612827168,True,0,1,linear,True,0.022407395709613004,0.0017496128271680001
