"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","critical_span_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.00124133541422985,0.00142287374714405,0.00106356853358379,0.00142664469475932,0.00105602613370037,0.000370618561058953,0.000359305213560258,0,0,"linear",0.001,1000
"2",0.00143957209174721,0.00162396739776847,0.00125129920826462,0.00162990772938347,0.00124923645411095,0.000380671275272523,0.000372668189503851,0,0,"nonlinear",0.001,1000
"3",0.000164254934863177,0.000455681477997402,-0.00011976562397017,0.000459066516936799,-0.000130556647210445,0.000589623164147244,0.000575447101967573,0,1,"linear",0.27,1000
"4",0.000193774627057356,0.000494291281861059,-0.000100129296742484,0.000489096008017675,-0.000101546753902962,0.000590642761920638,0.000594420578603543,0,1,"nonlinear",0.191,1000
"5",0.00121003864140007,0.00148805462250295,0.0009288031594307,0.00146976127461432,0.000950316008185806,0.000519445266428518,0.000559251463072254,1,0,"linear",0.001,1000
"6",0.00164133254779545,0.00191988221934418,0.00137346702677459,0.00191257799845494,0.00137008709713596,0.000542490901318981,0.000546415192569592,1,0,"nonlinear",0.001,1000
"7",0.000594485944911861,0.00102549661798959,0.000159486881091916,0.00102445959643296,0.000164512293390758,0.000859947303042206,0.000866009736897672,1,1,"linear",0.01,1000
"8",0.000608252952127581,0.00113535897896264,7.51401187153207e-05,0.00114273332881149,7.37725754436751e-05,0.00106896075336781,0.00106021886024732,1,1,"nonlinear",0.026,1000
