"","x","y","critical_span_condition","reread_condition"
"1",0.00499864561135155,0.0535069183865632,0,0
"2",0.0153933217534498,0.0550893646132948,0,0
"3",0.025787997895548,0.0566480953574225,0,0
"4",0.0361826740376461,0.0581798661053094,0,0
"5",0.0465773501797443,0.0596801596837031,0,0
"6",0.0569720263218424,0.0611452470152348,0,0
"7",0.0673667024639406,0.0625740838306422,0,0
"8",0.0777613786060388,0.0639642033390084,0,0
"9",0.0881560547481369,0.0653133602206635,0,0
"10",0.0985507308902351,0.066619542430458,0,0
"11",0.108945407032333,0.0678809811638928,0,0
"12",0.119340083174431,0.0690961589234188,0,0
"13",0.12973475931653,0.0702638156408368,0,0
"14",0.140129435458628,0.0713829528304304,0,0
"15",0.150524111600726,0.0724528357660764,0,0
"16",0.160918787742824,0.0734729936939044,0,0
"17",0.171313463884922,0.0744428450930825,0,0
"18",0.181708140027021,0.0753584183295446,0,0
"19",0.192102816169119,0.07622454926925,0,0
"20",0.202497492311217,0.0770418699895372,0,0
"21",0.212892168453315,0.0778112435420642,0,0
"22",0.223286844595413,0.0785337525698436,0,0
"23",0.233681520737511,0.0792106866478399,0,0
"24",0.244076196879609,0.0798435284835664,0,0
"25",0.254470873021708,0.0804339391192637,0,0
"26",0.264865549163806,0.0809837422808533,0,0
"27",0.275260225305904,0.0814949080209935,0,0
"28",0.285654901448002,0.0819695358042453,0,0
"29",0.2960495775901,0.0824098371816487,0,0
"30",0.306444253732199,0.08281610517145,0,0
"31",0.316838929874297,0.0831923811950341,0,0
"32",0.327233606016395,0.0835419962116132,0,0
"33",0.337628282158493,0.0838674369592147,0,0
"34",0.348022958300591,0.0841712055953519,0,0
"35",0.358417634442689,0.0844558032936697,0,0
"36",0.368812310584787,0.0847237144339825,0,0
"37",0.379206986726886,0.0849773914722194,0,0
"38",0.389601662868984,0.0852192405676156,0,0
"39",0.399996339011082,0.0854516080352832,0,0
"40",0.41039101515318,0.0856767676831305,0,0
"41",0.420785691295278,0.0858969090830737,0,0
"42",0.431180367437377,0.0861141041408306,0,0
"43",0.441575043579475,0.0863305894964474,0,0
"44",0.451969719721573,0.0865483760018812,0,0
"45",0.462364395863671,0.0867691718555747,0,0
"46",0.472759072005769,0.0869945550548424,0,0
"47",0.483153748147867,0.0872259686615576,0,0
"48",0.493548424289966,0.087464717103053,0,0
"49",0.503943100432064,0.0877119634907524,0,0
"50",0.514337776574162,0.0879687279345233,0,0
"51",0.52473245271626,0.0882358868266092,0,0
"52",0.535127128858358,0.0885141730652451,0,0
"53",0.545521805000457,0.0888041771846542,0,0
"54",0.555916481142555,0.0891063493550316,0,0
"55",0.566311157284653,0.0894222104694722,0,0
"56",0.576705833426751,0.0897507457201999,0,0
"57",0.587100509568849,0.0900919475079593,0,0
"58",0.597495185710947,0.0904457003849461,0,0
"59",0.607889861853045,0.0908117738914591,0,0
"60",0.618284537995144,0.0911898292357967,0,0
"61",0.628679214137242,0.0915794264609032,0,0
"62",0.63907389027934,0.091980032042606,0,0
"63",0.649468566421438,0.0923910268630405,0,0
"64",0.659863242563536,0.0928117145017439,0,0
"65",0.670257918705634,0.0932413297859064,0,0
"66",0.680652594847733,0.0936790475404283,0,0
"67",0.691047270989831,0.094124362530121,0,0
"68",0.701441947131929,0.09457604049929,0,0
"69",0.711836623274027,0.0950328637677206,0,0
"70",0.722231299416125,0.0954938536613297,0,0
"71",0.732625975558224,0.09595802069152,0,0
"72",0.743020651700322,0.096424373000351,0,0
"73",0.75341532784242,0.0968919245233674,0,0
"74",0.763810003984518,0.0973597028161241,0,0
"75",0.774204680126616,0.0978267564929573,0,0
"76",0.784599356268714,0.0982921622294655,0,0
"77",0.794994032410813,0.0987550312834735,0,0
"78",0.805388708552911,0.0992145154929611,0,0
"79",0.815783384695009,0.0996696849380693,0,0
"80",0.826178060837107,0.100119466748097,0,0
"81",0.836572736979205,0.100563484998754,0,0
"82",0.846967413121303,0.101001124681996,0,0
"83",0.857362089263402,0.101431833257129,0,0
"84",0.8677567654055,0.101855122367383,0,0
"85",0.878151441547598,0.102270568887983,0,0
"86",0.888546117689696,0.102677815315273,0,0
"87",0.898940793831794,0.103076569512312,0,0
"88",0.909335469973892,0.103466603832068,0,0
"89",0.919730146115991,0.103847753644858,0,0
"90",0.930124822258089,0.104219915301902,0,0
"91",0.940519498400187,0.104583043571811,0,0
"92",0.950914174542285,0.10493637218442,0,0
"93",0.961308850684383,0.105280678898425,0,0
"94",0.971703526826481,0.105616175286759,0,0
"95",0.98209820296858,0.105943027516713,0,0
"96",0.992492879110678,0.106261438392303,0,0
"97",1.00288755525278,0.106571642559863,0,0
"98",1.01328223139487,0.106873901608643,0,0
"99",1.02367690753697,0.107168499123123,0,0
"100",1.03407158367907,0.107455735742507,0,0
"101",1.04446625982117,0.107735924281038,0,0
"102",1.05486093596327,0.108009384960396,0,0
"103",1.06525561210537,0.108276440802577,0,0
"104",1.07565028824746,0.108537116625999,0,0
"105",1.08604496438956,0.108791819028905,0,0
"106",1.09643964053166,0.109041119715911,0,0
"107",1.10683431667376,0.10928530489474,0,0
"108",1.11722899281586,0.109524643053156,0,0
"109",1.12762366895795,0.109759382423331,0,0
