"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","critical_span_condition","reread_condition","linear","new_p_val","n_sim"
"1",0.000727251115689661,0.000871385843499814,0.000587282146131914,0.00087050714127702,0.000583995090102301,0.000286512051174719,0.000284103697367899,0,0,"linear",0.001,1000
"2",0.000890796509984354,0.00103919924660469,0.000743359081441578,0.00104248160433333,0.000739111415635382,0.000303370188697944,0.000295840165163109,0,0,"nonlinear",0.001,1000
"3",0.000226931463492358,0.000439822839347604,-2.2948062875206e-05,0.000461493311926227,-7.63038494151134e-06,0.000469123696867738,0.00046277090222281,0,1,"linear",0.059,1000
"4",0.00033004118564885,0.000591994244914982,2.70625683405007e-05,0.000615564956201773,4.45174150959271e-05,0.000571047541105846,0.000564931676574481,0,1,"nonlinear",0.026,1000
"5",0.000820679134673752,0.0010124393105504,0.000632986230064768,0.00101455057045875,0.000626807698888751,0.000387742871570002,0.000379453080485632,1,0,"linear",0.001,1000
"6",0.00102940747890652,0.00124118197012317,0.00079781133437962,0.00124569792449882,0.000813117033314212,0.000432580891184612,0.000443370635743551,1,0,"nonlinear",0.001,1000
"7",0.000455021420555448,0.000878971860197868,7.60252704356559e-06,0.000885453556987419,2.45892841234773e-05,0.000860864272863941,0.000871369333154302,1,1,"linear",0.036,1000
"8",0.000543044904218701,0.00111726730846571,-3.17448634408651e-05,0.00110300385698776,-1.69140485503617e-05,0.00111991790553812,0.00114901217190658,1,1,"nonlinear",0.066,1000
