"","surp_p_val","prev_surp_p_val","converged","critical_span_condition","reread_condition","linear","additive_model"
"1",3.71232725753062e-68,1.58184680954295e-22,TRUE,0,0,"linear",TRUE
"2",6.01839530510792e-55,4.55568682975217e-20,TRUE,0,0,"linear",TRUE
"3",7.58240922154587e-64,6.33329381825921e-13,TRUE,0,0,"linear",TRUE
"4",1.69185547968543e-55,1.76829476799833e-17,TRUE,0,0,"linear",TRUE
"5",1.3779260979455e-59,1.53542304641376e-21,TRUE,0,0,"linear",TRUE
"6",5.0000129944166e-59,2.21711320244734e-19,TRUE,0,0,"linear",TRUE
"7",8.88836127935345e-55,5.71031639310522e-15,TRUE,0,0,"linear",TRUE
"8",6.913643093548e-53,2.92042659421532e-15,TRUE,0,0,"linear",TRUE
"9",5.02358571784637e-51,3.638997055254e-16,TRUE,0,0,"linear",TRUE
"10",2.06085144352596e-60,1.31766358355726e-15,TRUE,0,0,"linear",TRUE
"11",0,0,TRUE,0,0,"nonlinear",TRUE
"12",0,0,TRUE,0,0,"nonlinear",TRUE
"13",0,0,TRUE,0,0,"nonlinear",TRUE
"14",0,0,TRUE,0,0,"nonlinear",TRUE
"15",0,0,TRUE,0,0,"nonlinear",TRUE
"16",0,0,TRUE,0,0,"nonlinear",TRUE
"17",0,0,TRUE,0,0,"nonlinear",TRUE
"18",0,0,TRUE,0,0,"nonlinear",TRUE
"19",0,0,TRUE,0,0,"nonlinear",TRUE
"20",0,0,TRUE,0,0,"nonlinear",TRUE
"21",0.0120805099719155,0.629105587942095,TRUE,0,1,"linear",TRUE
"22",0.0545527622400023,0.198102816762666,TRUE,0,1,"linear",TRUE
"23",0.0999899833697149,0.0249376011008053,TRUE,0,1,"linear",TRUE
"24",0.00919460739861648,0.07024075028663,TRUE,0,1,"linear",TRUE
"25",0.016493859885576,0.949921880258916,TRUE,0,1,"linear",TRUE
"26",0.505460686196998,0.00344709142691407,TRUE,0,1,"linear",TRUE
"27",0.00104686401900712,0.176917566181764,TRUE,0,1,"linear",TRUE
"28",0.00223684094374051,0.303764096857404,TRUE,0,1,"linear",TRUE
"29",0.14782605951497,0.574406255130903,TRUE,0,1,"linear",TRUE
