,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,critical_span_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,1.04961325305795e-100,2.1186046317080103e-25,True,0,0,linear,True,1.04961325305795e-99,2.1186046317080103e-24
1,2,1.25162346304842e-91,2.71799519564674e-20,True,0,0,linear,True,1.2516234630484201e-90,2.71799519564674e-19
2,3,2.55270796826748e-98,1.92053646731361e-26,True,0,0,linear,True,2.55270796826748e-97,1.9205364673136099e-25
3,4,1.02435483622855e-99,1.99155862079209e-26,True,0,0,linear,True,1.0243548362285499e-98,1.99155862079209e-25
4,5,5.57792028967206e-109,1.49235594192672e-28,True,0,0,linear,True,5.57792028967206e-108,1.4923559419267199e-27
5,6,5.6016184144707896e-92,1.24780821255253e-25,True,0,0,linear,True,5.60161841447079e-91,1.24780821255253e-24
6,7,1.29809164482117e-84,1.0278092379006299e-26,True,0,0,linear,True,1.29809164482117e-83,1.0278092379006299e-25
7,8,4.89468118146938e-94,3.56203411552649e-29,True,0,0,linear,True,4.89468118146938e-93,3.56203411552649e-28
8,9,2.9282374297679e-72,1.89283298454537e-21,True,0,0,linear,True,2.9282374297678997e-71,1.8928329845453703e-20
9,10,7.27443950721699e-103,1.41309989402433e-23,True,0,0,linear,True,7.27443950721699e-102,1.41309989402433e-22
10,11,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
11,12,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
12,13,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
13,14,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
14,15,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
15,16,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
16,17,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
17,18,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
18,19,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
19,20,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
20,21,1.20427514617973e-06,0.608504545620866,True,0,1,linear,True,1.20427514617973e-05,1.0
21,22,0.0021000555979146,0.346458257347429,True,0,1,linear,True,0.021000555979146,1.0
22,23,0.0002147225441995,0.621318685433589,True,0,1,linear,True,0.002147225441995,1.0
23,24,0.0001886900767196,0.266272084742078,True,0,1,linear,True,0.001886900767196,1.0
24,25,3.62838595839446e-05,0.11425269688054,True,0,1,linear,True,0.000362838595839446,1.0
25,26,0.0091065155556204,0.0127720256263106,True,0,1,linear,True,0.091065155556204,0.127720256263106
26,27,0.0014733239098104,0.0234727375959966,True,0,1,linear,True,0.014733239098104001,0.234727375959966
27,28,3.42567298172877e-05,0.17524571661752,True,0,1,linear,True,0.00034256729817287696,1.0
28,29,3.90491940610794e-06,0.0727779303779659,True,0,1,linear,True,3.90491940610794e-05,0.7277793037796589
29,30,0.0370665065145701,0.164871737104341,True,0,1,linear,True,0.370665065145701,1.0
30,31,7.01111011525146e-07,0.114144223134923,True,0,1,nonlinear,True,7.01111011525146e-06,1.0
31,32,6.85842978187523e-07,0.0117202322733346,True,0,1,nonlinear,True,6.8584297818752304e-06,0.117202322733346
32,33,1.92215462146983e-06,0.339084078707186,True,0,1,nonlinear,True,1.92215462146983e-05,1.0
33,34,1.86062217920058e-05,0.598229117204071,True,0,1,nonlinear,True,0.000186062217920058,1.0
34,35,0.0018881350102367,0.738993379027881,True,0,1,nonlinear,True,0.018881350102367,1.0
35,36,1.52992364016447e-06,0.342782563093366,True,0,1,nonlinear,True,1.52992364016447e-05,1.0
36,37,0.0506771198678825,0.439230641286551,True,0,1,nonlinear,True,0.506771198678825,1.0
37,38,0.0010463189486565,0.556357420786491,True,0,1,nonlinear,True,0.010463189486565,1.0
38,39,5.72136907825982e-05,0.0537101496020557,True,0,1,nonlinear,True,0.000572136907825982,0.537101496020557
39,40,5.53324364069296e-05,0.235124740918184,True,0,1,nonlinear,True,0.000553324364069296,1.0
40,41,1.6314955650533e-27,4.20411011776364e-08,True,1,0,linear,True,1.6314955650532998e-26,4.2041101177636404e-07
41,42,8.29071950989626e-34,7.02108702137921e-10,True,1,0,linear,True,8.29071950989626e-33,7.021087021379211e-09
42,43,1.49026568402599e-26,7.02918877238525e-10,True,1,0,linear,True,1.49026568402599e-25,7.0291887723852505e-09
