"","x","y","critical_span_condition","reread_condition"
"1",0.0178085558792029,0.0909510238668662,0,0
"2",0.0364150696601997,0.0948846471845427,0,0
"3",0.0550215834411965,0.0985957141662649,0,0
"4",0.0736280972221932,0.102062569828242,0,0
"5",0.09223461100319,0.105268315980274,0,0
"6",0.110841124784187,0.108201071038287,0,0
"7",0.129447638565183,0.110854077184043,0,0
"8",0.14805415234618,0.113225654803548,0,0
"9",0.166660666127177,0.115319010374081,0,0
"10",0.185267179908174,0.117130778342443,0,0
"11",0.203873693689171,0.118683645235884,0,0
"12",0.222480207470167,0.119995544942481,0,0
"13",0.241086721251164,0.121085218070243,0,0
"14",0.259693235032161,0.121973546475245,0,0
"15",0.278299748813158,0.122682880618202,0,0
"16",0.296906262594154,0.123236381138226,0,0
"17",0.315512776375151,0.123657396478056,0,0
"18",0.334119290156148,0.123968895147242,0,0
"19",0.352725803937145,0.124192967386833,0,0
"20",0.371332317718142,0.124350406837335,0,0
"21",0.389938831499138,0.124460378545331,0,0
"22",0.408545345280135,0.124540175491997,0,0
"23",0.427151859061132,0.124605061981414,0,0
"24",0.445758372842129,0.124668198846009,0,0
"25",0.464364886623125,0.124740642628605,0,0
"26",0.482971400404122,0.12483140876111,0,0
"27",0.501577914185119,0.124947587312524,0,0
"28",0.520184427966116,0.125094499118239,0,0
"29",0.538790941747112,0.125275879988842,0,0
"30",0.557397455528109,0.12549408116185,0,0
"31",0.576003969309106,0.125750536495362,0,0
"32",0.594610483090103,0.126046812940025,0,0
"33",0.613216996871099,0.126380543373049,0,0
"34",0.631823510652096,0.126750446126477,0,0
"35",0.650430024433093,0.127154799489315,0,0
"36",0.66903653821409,0.1275915575063,0,0
"37",0.687643051995086,0.128058440582749,0,0
"38",0.706249565776083,0.128553002207768,0,0
"39",0.72485607955708,0.129072674217296,0,0
"40",0.743462593338077,0.129614793852543,0,0
"41",0.762069107119074,0.130176616421039,0,0
"42",0.78067562090007,0.130755317642653,0,0
"43",0.799282134681067,0.131347989778672,0,0
"44",0.817888648462064,0.131951635425352,0,0
"45",0.836495162243061,0.132563162439013,0,0
"46",0.855101676024058,0.133179382888233,0,0
"47",0.873708189805054,0.1337970182444,0,0
"48",0.892314703586051,0.134412712270893,0,0
"49",0.910921217367048,0.135023052299296,0,0
"50",0.929527731148045,0.13562459883169,0,0
"51",0.948134244929041,0.136213922720725,0,0
"52",0.966740758710038,0.136787648587271,0,0
"53",0.985347272491035,0.137342033923844,0,0
"54",1.00395378627203,0.137873549505897,0,0
"55",1.02256030005303,0.138379878033427,0,0
"56",1.04116681383403,0.138858400957708,0,0
"57",1.05977332761502,0.139306800200603,0,0
"58",1.07837984139602,0.139723091817423,0,0
"59",1.09698635517702,0.14010565100182,0,0
"60",1.11559286895801,0.140453227448444,0,0
"61",1.13419938273901,0.140764950566068,0,0
"62",1.15280589652001,0.141040324514741,0,0
"63",1.171412410301,0.141279213501115,0,0
"64",1.190018924082,0.141481818185929,0,0
"65",1.208625437863,0.141648644420593,0,0
"66",1.22723195164399,0.141780465824531,0,0
"67",1.24583846542499,0.14187828193439,0,0
"68",1.26444497920599,0.141943273797412,0,0
"69",1.28305149298698,0.141976758944668,0,0
"70",1.30165800676798,0.141980147668155,0,0
"71",1.32026452054898,0.141954902443539,0,0
"72",1.33887103432997,0.141902502192874,0,0
"73",1.35747754811097,0.14182441287469,0,0
"74",1.37608406189197,0.141722065628263,0,0
"75",1.39469057567296,0.141596085794621,0,0
"76",1.41329708945396,0.141448348160018,0,0
"77",1.43190360323496,0.141280480919689,0,0
"78",1.45051011701595,0.141093733566177,0,0
"79",1.46911663079695,0.140889351813646,0,0
"80",1.48772314457795,0.1406686085589,0,0
"81",1.50632965835894,0.140432839771955,0,0
"82",1.52493617213994,0.140183483306291,0,0
"83",1.54354268592094,0.139922118346402,0,0
"84",1.56214919970193,0.139650503025362,0,0
"85",1.58075571348293,0.139370607665388,0,0
"86",1.59936222726393,0.139084641133736,0,0
"87",1.61796874104493,0.138795067972928,0,0
"88",1.63657525482592,0.138504614260285,0,0
"89",1.65518176860692,0.13821626057113,0,0
"90",1.67378828238792,0.13793322094916,0,0
"91",1.69239479616891,0.137658907405003,0,0
"92",1.71100130994991,0.137396880141495,0,0
"93",1.72960782373091,0.137150784407961,0,0
"94",1.7482143375119,0.136924275578431,0,0
"95",1.7668208512929,0.136720934691712,0,0
"96",1.7854273650739,0.136544177247392,0,0
"97",1.80403387885489,0.136398784460075,0,0
"98",1.82264039263589,0.136286206003594,0,0
"99",1.84124690641689,0.136208670661101,0,0
"100",1.85985342019788,0.136167893989409,0,0
"101",1.87845993397888,0.136164976600384,0,0
"102",1.89706644775988,0.13620034996766,0,0
"103",1.91567296154087,0.136273738793119,0,0
"104",1.93427947532187,0.136384141385185,0,0
"105",1.95288598910287,0.136529828793323,0,0
"106",1.97149250288386,0.136708362728695,0,0
"107",1.99009901666486,0.136916631615674,0,0
"108",2.00870553044586,0.13715090349474,0,0
"109",2.02731204422685,0.137406893960332,0,0
"110",2.04591855800785,0.137679846886727,0,0
"111",2.06452507178885,0.137964625382502,0,0
"112",2.08313158556984,0.138255810223647,0,0
"113",2.10173809935084,0.138547802943727,0,0
"114",2.12034461313184,0.13883493079766,0,0
"115",2.13895112691283,0.139111550949551,0,0
"116",2.15755764069383,0.139372151447711,0,0
"117",2.17616415447483,0.139611446822696,0,0
"118",2.19477066825583,0.139824057358446,0,0
"119",2.21337718203682,0.140004374708388,0,0
"120",2.23198369581782,0.140149363991109,0,0
"121",2.25059020959882,0.140255535238383,0,0
"122",2.26919672337981,0.140319977032027,0,0
"123",2.28780323716081,0.140340389263782,0,0
"124",2.30640975094181,0.140315104709616,0,0
"125",2.3250162647228,0.140243099834239,0,0
"126",2.3436227785038,0.140123995430798,0,0
"127",2.3622292922848,0.139958047854391,0,0
"128",2.38083580606579,0.139746131724604,0,0
"129",2.39944231984679,0.139489715050648,0,0
"130",2.41804883362779,0.139190827771718,0,0
"131",2.43665534740878,0.138852024705048,0,0
"132",2.45526186118978,0.138476343855601,0,0
"133",2.47386837497078,0.138067260967303,0,0
"134",2.49247488875177,0.137628641090735,0,0
"135",2.51108140253277,0.137164687813138,0,0
"136",2.52968791631377,0.136679890652252,0,0
"137",2.54829443009476,0.136178970966701,0,0
"138",2.56690094387576,0.135666826594109,0,0
"139",2.58550745765676,0.135148475306361,0,0
"140",2.60411397143775,0.134629116752655,0,0
"141",2.62272048521875,0.134114228346247,0,0
"142",2.64132699899975,0.133608838552017,0,0
"143",2.65993351278074,0.133117819453614,0,0
"144",2.67854002656174,0.132645846721579,0,0
"145",2.69714654034274,0.132197336072841,0,0
"146",2.71575305412373,0.13177637967379,0,0
"147",2.73435956790473,0.131386683306841,0,0
"148",2.75296608168573,0.131031505346007,0,0
"149",2.77157259546672,0.130713598792169,0,0
"150",2.79017910924772,0.130435157785765,0,0
"151",2.80878562302872,0.130197770127883,0,0
"152",2.82739213680972,0.130002377387655,0,0
"153",2.84599865059071,0.129849244145816,0,0
"154",2.86460516437171,0.129737937817354,0,0
"155",2.8832116781527,0.129667320311359,0,0
"156",2.9018181919337,0.129635552529165,0,0
"157",2.9204247057147,0.129640112382784,0,0
"158",2.9390312194957,0.129677826648179,0,0
"159",2.95763773327669,0.12974491656835,0,0
"160",2.97624424705769,0.129837056707335,0,0
"161",2.99485076083869,0.129949446146238,0,0
"162",3.01345727461968,0.130077265703198,0,0
"163",3.03206378840068,0.130214170707251,0,0
"164",3.05067030218168,0.130354314957383,0,0
"165",3.06927681596267,0.130491913922881,0,0
"166",3.08788332974367,0.13062121749946,0,0
"167",3.10648984352467,0.130736616454175,0,0
"168",3.12509635730566,0.130832745792551,0,0
"169",3.14370287108666,0.130904582649698,0,0
"170",3.16230938486766,0.130947536443433,0,0
"171",3.18091589864865,0.130957529220359,0,0
"172",3.19952241242965,0.130931064369751,0,0
"173",3.21812892621065,0.130865282169055,0,0
"174",3.23673543999164,0.130758000952748,0,0
"175",3.25534195377264,0.130607743056984,0,0
"176",3.27394846755364,0.130413745078971,0,0
"177",3.29255498133463,0.130175952395181,0,0
"178",3.31116149511563,0.129894998297716,0,0
"179",3.32976800889663,0.129572168524031,0,0
"180",3.34837452267762,0.12920935236088,0,0
"181",3.36698103645862,0.128808981886737,0,0
"182",3.38558755023962,0.128373961264975,0,0
"183",3.40419406402061,0.127907445605357,0,0
"184",3.42280057780161,0.127412158932084,0,0
"185",3.44140709158261,0.126893384146947,0,0
"186",3.4600136053636,0.126355094868066,0,0
"187",3.4786201191446,0.125801299876135,0,0
"188",3.4972266329256,0.125235967150105,0,0
"189",3.5158331467066,0.124662956093139,0,0
"190",3.53443966048759,0.124085959689846,0,0
"191",3.55304617426859,0.123508457880858,0,0
"192",3.57165268804959,0.122933682927087,0,0
"193",3.59025920183058,0.122364596985687,0,0
"194",3.60886571561158,0.121803881558121,0,0
"195",3.62747222939258,0.12125393792495,0,0
"196",3.64607874317357,0.120716897179479,0,0
"197",3.66468525695457,0.12019463803951,0,0
"198",3.68329177073557,0.119688810277107,0,0
"199",3.70189828451656,0.119200861379994,0,0
"200",3.72050479829756,0.118732063959607,0,0
"201",3.73911131207856,0.11828354145792,0,0
"202",3.75771782585955,0.117856289879208,0,0
"203",3.77632433964055,0.117451193577814,0,0
"204",3.79493085342155,0.117069033555292,0,0
"205",3.81353736720254,0.116710957779627,0,0
"206",3.83214388098354,0.116377847994437,0,0
"207",3.85075039476454,0.11606937266608,0,0
