,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,critical_span_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
25,26,0.0369172472956386,0.0178598635949004,True,0,1,linear,True,0.369172472956386,0.178598635949004
26,27,0.0085122255779581,0.748872097929279,True,0,1,linear,True,0.08512225577958099,1.0
27,28,7.97735558658935e-07,0.0127483055372671,True,0,1,linear,True,7.97735558658935e-06,0.12748305537267102
28,29,0.0003160521211107,0.0790442919662682,True,0,1,linear,True,0.0031605212111070003,0.7904429196626819
29,30,5.16478061595041e-06,0.538543763573936,True,0,1,linear,True,5.16478061595041e-05,1.0
30,31,6.23152430017648e-05,0.0526783612132763,True,0,1,nonlinear,True,0.0006231524300176481,0.526783612132763
31,32,0.0458026713408014,0.0434783408208412,True,0,1,nonlinear,True,0.458026713408014,0.434783408208412
32,33,0.0129979362525002,0.254610880982547,True,0,1,nonlinear,True,0.129979362525002,1.0
33,34,2.79152479898404e-06,0.0531527375798226,True,0,1,nonlinear,True,2.79152479898404e-05,0.531527375798226
34,35,0.0005033990806814,0.126867549626632,True,0,1,nonlinear,True,0.005033990806814,1.0
35,36,2.83011347492756e-05,0.613936740915934,True,0,1,nonlinear,True,0.000283011347492756,1.0
36,37,1.72752185573222e-06,0.0460569209522612,True,0,1,nonlinear,True,1.72752185573222e-05,0.46056920952261204
37,38,0.0031716832482496,0.0386841545398496,True,0,1,nonlinear,True,0.031716832482496,0.386841545398496
38,39,0.0001807293027792,0.0143818207505967,True,0,1,nonlinear,True,0.0018072930277920002,0.143818207505967
39,40,0.000102464296677,0.0874767950333892,True,0,1,nonlinear,True,0.00102464296677,0.8747679503338921
40,41,8.57373774341911e-37,4.01244699576892e-10,True,1,0,linear,True,8.57373774341911e-36,4.01244699576892e-09
41,42,4.9167088287444e-27,4.93252589386141e-12,True,1,0,linear,True,4.9167088287444e-26,4.9325258938614096e-11
42,43,2.02600269172719e-43,4.28352362853952e-10,True,1,0,linear,True,2.02600269172719e-42,4.2835236285395195e-09
43,44,8.9814447914564e-36,0.0002971737824195,True,1,0,linear,True,8.9814447914564e-35,0.002971737824195
44,45,3.13643924375782e-28,2.21776276202658e-12,True,1,0,linear,True,3.1364392437578197e-27,2.21776276202658e-11
45,46,3.2480364617474597e-40,8.553399160195029e-11,True,1,0,linear,True,3.2480364617474596e-39,8.553399160195029e-10
46,47,1.11478574692348e-33,3.396038168664e-08,True,1,0,linear,True,1.11478574692348e-32,3.396038168664e-07
47,48,2.9305669407157503e-31,1.49550917401084e-06,True,1,0,linear,True,2.9305669407157502e-30,1.4955091740108401e-05
48,49,1.08417283040415e-36,7.01946542288858e-07,True,1,0,linear,True,1.08417283040415e-35,7.01946542288858e-06
49,50,1.62538205439582e-32,1.93253344525644e-09,True,1,0,linear,True,1.6253820543958199e-31,1.93253344525644e-08
50,51,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
51,52,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
52,53,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
53,54,0.0,7.36224772701632e-07,True,1,0,nonlinear,True,0.0,7.36224772701632e-06
54,55,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
55,56,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
56,57,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
57,58,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
58,59,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
59,60,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
60,61,0.0032206143764289,0.502873922763766,True,1,1,linear,True,0.032206143764289,1.0
61,62,0.0270092586706163,0.884912394852239,True,1,1,linear,True,0.270092586706163,1.0
62,63,0.0003390420503926,0.528868808572859,True,1,1,linear,True,0.0033904205039259998,1.0
63,64,0.0001371816478174,0.47153706467284,True,1,1,linear,True,0.001371816478174,1.0
64,65,0.0002962123582863,0.123521227992076,True,1,1,linear,True,0.002962123582863,1.0
65,66,0.0609083288761771,0.391959779777025,True,1,1,linear,True,0.609083288761771,1.0
66,67,3.29600150593232e-06,0.809481765003105,True,1,1,linear,True,3.2960015059323196e-05,1.0
67,68,0.0039378567777763,0.663917834395325,True,1,1,linear,True,0.039378567777762996,1.0
68,69,0.0171847312258896,0.735600338983746,True,1,1,linear,True,0.171847312258896,1.0
69,70,0.0006405857294987,0.92062034491793,True,1,1,linear,True,0.006405857294987,1.0
70,71,2.07976978522373e-06,0.461304613261532,True,1,1,nonlinear,True,2.07976978522373e-05,1.0
71,72,0.0004985924591552,0.0981420342302972,True,1,1,nonlinear,True,0.004985924591552,0.981420342302972
72,73,0.0013047816043725,0.34684180876856,True,1,1,nonlinear,True,0.013047816043725,1.0
73,74,0.007673592149889,0.512503505929267,True,1,1,nonlinear,True,0.07673592149889,1.0
74,75,0.0196708269875556,0.484860565167826,True,1,1,nonlinear,True,0.19670826987555598,1.0
75,76,0.0224440160855745,0.0965648719160551,True,1,1,nonlinear,True,0.224440160855745,0.9656487191605511
76,77,0.0161945034695952,0.554392976946702,True,1,1,nonlinear,True,0.16194503469595198,1.0
77,78,0.0002682362163675,0.0931472082037046,True,1,1,nonlinear,True,0.0026823621636750004,0.931472082037046
78,79,0.0010209405203111,0.146838331675887,True,1,1,nonlinear,True,0.010209405203111001,1.0
79,80,0.0073630323422511,0.171630357991089,True,1,1,nonlinear,True,0.073630323422511,1.0
