,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,critical_span_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
37,38,3.23485798131573e-05,0.288987561430285,True,0,1,nonlinear,True,0.000323485798131573,1.0
38,39,0.125804826899166,0.0335906957694828,True,0,1,nonlinear,True,1.0,0.33590695769482803
39,40,0.0106796868705721,0.11139842461077,True,0,1,nonlinear,True,0.106796868705721,1.0
40,41,1.6358998634241e-14,2.91846087847521e-06,True,1,0,linear,True,1.6358998634241e-13,2.91846087847521e-05
41,42,1.46791287747786e-10,3.87681066695232e-06,True,1,0,linear,True,1.4679128774778599e-09,3.87681066695232e-05
42,43,7.40779942044039e-18,3.28834796860209e-07,True,1,0,linear,True,7.40779942044039e-17,3.2883479686020904e-06
43,44,6.07199651350867e-12,1.49858613034109e-07,True,1,0,linear,True,6.07199651350867e-11,1.49858613034109e-06
44,45,2.5657132746594697e-13,6.614514177099881e-10,True,1,0,linear,True,2.5657132746594696e-12,6.614514177099881e-09
45,46,8.40220622333879e-15,2.18911310802667e-07,True,1,0,linear,True,8.40220622333879e-14,2.18911310802667e-06
46,47,1.05409555708071e-20,8.56656815019882e-06,True,1,0,linear,True,1.0540955570807101e-19,8.566568150198821e-05
47,48,3.1250799585016e-15,8.99302054703078e-10,True,1,0,linear,True,3.1250799585016e-14,8.99302054703078e-09
48,49,3.17961427271398e-13,3.47348102633048e-06,True,1,0,linear,True,3.17961427271398e-12,3.47348102633048e-05
49,50,6.25989071705116e-16,1.09583492521155e-05,True,1,0,linear,True,6.25989071705116e-15,0.000109583492521155
50,51,0.0,2.46572128703715e-06,True,1,0,nonlinear,True,0.0,2.4657212870371498e-05
51,52,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
52,53,0.0,1.98732092363541e-05,True,1,0,nonlinear,True,0.0,0.00019873209236354102
53,54,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
54,55,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
55,56,0.0,6.39221631543174e-06,True,1,0,nonlinear,True,0.0,6.39221631543174e-05
56,57,0.0,1.57215987289239e-05,True,1,0,nonlinear,True,0.0,0.000157215987289239
57,58,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
58,59,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
59,60,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
60,61,0.0046724298656528,0.0195511296366918,True,1,1,linear,True,0.046724298656527996,0.195511296366918
61,62,0.0019222715304197,0.504874812724131,True,1,1,linear,True,0.019222715304197002,1.0
62,63,0.0756781375352239,0.346500230030028,True,1,1,linear,True,0.756781375352239,1.0
63,64,0.28949613646745,0.49100670259051,True,1,1,linear,True,1.0,1.0
64,65,0.0141231782240796,0.264267306690136,True,1,1,linear,True,0.141231782240796,1.0
65,66,0.0002917857284917,0.551269026694284,True,1,1,linear,True,0.002917857284917,1.0
66,67,0.0007994021558031,0.223808639856384,True,1,1,linear,True,0.007994021558031,1.0
67,68,0.0087881067157856,0.450214864666694,True,1,1,linear,True,0.087881067157856,1.0
68,69,0.0665510715394441,0.656623897140268,True,1,1,linear,True,0.6655107153944411,1.0
69,70,0.0296880610658814,0.686075552847275,True,1,1,linear,True,0.296880610658814,1.0
70,71,0.245437783141663,0.303195696642543,True,1,1,nonlinear,True,1.0,1.0
71,72,0.0251022105670671,0.963763194164533,True,1,1,nonlinear,True,0.251022105670671,1.0
72,73,0.001360938744896,0.0410299678791716,True,1,1,nonlinear,True,0.01360938744896,0.41029967879171597
73,74,0.0333498401119636,0.0396895701017058,True,1,1,nonlinear,True,0.33349840111963597,0.39689570101705796
74,75,0.0224990174567435,0.0268768763646667,True,1,1,nonlinear,True,0.224990174567435,0.268768763646667
75,76,0.0032766771143579,0.629638518622765,True,1,1,nonlinear,True,0.032766771143578996,1.0
76,77,0.0013236788737384,0.0051900763764805,True,1,1,nonlinear,True,0.013236788737384,0.051900763764805
77,78,0.0043603923124988,0.047463118428518,True,1,1,nonlinear,True,0.043603923124987995,0.47463118428518
78,79,8.69577477703998e-05,0.385487861252328,True,1,1,nonlinear,True,0.000869577477703998,1.0
79,80,0.191067145092631,0.013955147032414,True,1,1,nonlinear,True,1.0,0.13955147032414
