"","surp_p_val","prev_surp_p_val","converged","critical_span_condition","reread_condition","linear","additive_model"
"1",4.18252822763574e-52,1.00876695469011e-18,TRUE,0,0,"linear",TRUE
"2",1.01787033821848e-41,1.6659505071533e-17,TRUE,0,0,"linear",TRUE
"3",8.70591293865158e-40,1.93205514110518e-19,TRUE,0,0,"linear",TRUE
"4",5.15911733191168e-49,1.1333894539348e-13,TRUE,0,0,"linear",TRUE
"5",5.37394509576258e-42,1.9743948556184e-13,TRUE,0,0,"linear",TRUE
"6",5.17896516069591e-50,1.40220529024814e-16,TRUE,0,0,"linear",TRUE
"7",1.32594860818165e-34,1.98674980519944e-18,TRUE,0,0,"linear",TRUE
"8",4.54134281590247e-45,6.65332504906822e-12,TRUE,0,0,"linear",TRUE
"9",1.62884793907756e-41,7.28233615053351e-19,TRUE,0,0,"linear",TRUE
"10",1.90551694285846e-47,5.97444446038163e-19,TRUE,0,0,"linear",TRUE
"11",0,0,TRUE,0,0,"nonlinear",TRUE
"12",0,0,TRUE,0,0,"nonlinear",TRUE
"13",0,0,TRUE,0,0,"nonlinear",TRUE
"14",0,0,TRUE,0,0,"nonlinear",TRUE
"15",0,0,TRUE,0,0,"nonlinear",TRUE
"16",0,0,TRUE,0,0,"nonlinear",TRUE
"17",0,0,TRUE,0,0,"nonlinear",TRUE
"18",0,0,TRUE,0,0,"nonlinear",TRUE
"19",0,0,TRUE,0,0,"nonlinear",TRUE
"20",0,0,TRUE,0,0,"nonlinear",TRUE
"21",0.000428688715189837,0.0278180381232203,TRUE,0,1,"linear",TRUE
"22",0.000372571919251757,0.0509990825311635,TRUE,0,1,"linear",TRUE
"23",9.4775727010463e-05,0.208002885962214,TRUE,0,1,"linear",TRUE
"24",0.0456954592312312,0.0476947468616909,TRUE,0,1,"linear",TRUE
"25",0.00027254950973098,0.0463728125491563,TRUE,0,1,"linear",TRUE
"26",0.00131922704074688,0.0939077550659877,TRUE,0,1,"linear",TRUE
"27",0.0274681814941895,0.122293066332363,TRUE,0,1,"linear",TRUE
"28",0.00347421452529972,0.263914851459619,TRUE,0,1,"linear",TRUE
"29",0.0115958223939302,0.646810230377365,TRUE,0,1,"linear",TRUE
"30",0.194727434093593,0.00521195193322522,TRUE,0,1,"linear",TRUE
"31",7.72356742889668e-06,0.5719076492366,TRUE,0,1,"nonlinear",TRUE
"32",0.000579824179294086,0.0547790605534139,TRUE,0,1,"nonlinear",TRUE
"33",0.00320834387669378,0.00809291893508918,TRUE,0,1,"nonlinear",TRUE
"34",0.00677536696679842,0.138692401017356,TRUE,0,1,"nonlinear",TRUE
"35",0.062544594655921,0.0257044872483186,TRUE,0,1,"nonlinear",TRUE
"36",8.90814963450115e-06,0.0894396431269824,TRUE,0,1,"nonlinear",TRUE
"37",0.0349488611441355,0.175061795454854,TRUE,0,1,"nonlinear",TRUE
"38",0.000552900610150231,0.17249848539524,TRUE,0,1,"nonlinear",TRUE
"39",0.0014993042768171,0.0241388577364665,TRUE,0,1,"nonlinear",TRUE
"40",0.00114430413606481,0.403942409345671,TRUE,0,1,"nonlinear",TRUE
"41",1.61535392249841e-20,1.15344149265961e-07,TRUE,1,0,"linear",TRUE
"42",7.535581387769e-24,2.71759094602837e-07,TRUE,1,0,"linear",TRUE
"43",1.20469891741929e-18,3.11459208470845e-09,TRUE,1,0,"linear",TRUE
"44",1.18453260663155e-21,1.21845967488394e-05,TRUE,1,0,"linear",TRUE
"45",2.07991448802417e-21,1.99093512875595e-09,TRUE,1,0,"linear",TRUE
"46",1.72587859175331e-25,6.47578580055466e-06,TRUE,1,0,"linear",TRUE
"47",9.24041732511077e-19,9.8513038574257e-09,TRUE,1,0,"linear",TRUE
"48",3.11153037023191e-24,1.42449668726453e-07,TRUE,1,0,"linear",TRUE
"49",2.70668325677599e-14,4.5109878793433e-08,TRUE,1,0,"linear",TRUE
"50",1.25224405299854e-19,1.12914858526282e-07,TRUE,1,0,"linear",TRUE
"51",0,0,TRUE,1,0,"nonlinear",TRUE
"52",0,-4.3177090702784e-07,TRUE,1,0,"nonlinear",TRUE
"53",0,0,TRUE,1,0,"nonlinear",TRUE
"54",0,1.48326563476076e-06,TRUE,1,0,"nonlinear",TRUE
"55",0,1.49589879772094e-06,TRUE,1,0,"nonlinear",TRUE
"56",0,0,TRUE,1,0,"nonlinear",TRUE
"57",0,0,TRUE,1,0,"nonlinear",TRUE
"58",0,0,TRUE,1,0,"nonlinear",TRUE
"59",0,1.5589488202572e-05,TRUE,1,0,"nonlinear",TRUE
"60",0,0,TRUE,1,0,"nonlinear",TRUE
"61",0.00246868538208625,0.825657681395032,TRUE,1,1,"linear",TRUE
"62",0.000179166153478763,0.532983344905836,TRUE,1,1,"linear",TRUE
"63",0.0543081240944117,0.937460153882591,TRUE,1,1,"linear",TRUE
"64",0.20176677365691,0.0571152400631018,TRUE,1,1,"linear",TRUE
"65",0.00187984397392028,0.752550471975265,TRUE,1,1,"linear",TRUE
"66",0.0706863076104365,0.0957515592194186,TRUE,1,1,"linear",TRUE
"67",0.0709971865325192,0.413891201227296,TRUE,1,1,"linear",TRUE
"68",0.000914028977696444,0.655482031635548,TRUE,1,1,"linear",TRUE
"69",0.101398343991152,0.414427845214033,TRUE,1,1,"linear",TRUE
"70",0.0356441826698233,0.373453612507291,TRUE,1,1,"linear",TRUE
"71",0.0092859490831852,0.143493098115532,TRUE,1,1,"nonlinear",TRUE
"72",0.101841599437426,0.0514683380956305,TRUE,1,1,"nonlinear",TRUE
"73",0.0410584448263381,0.00083582990899006,TRUE,1,1,"nonlinear",TRUE
"74",0.00106305634481574,0.157358620644405,TRUE,1,1,"nonlinear",TRUE
"75",0.00171997196912138,0.846107217363605,TRUE,1,1,"nonlinear",TRUE
"76",0.00588466215068495,0.502616219749092,TRUE,1,1,"nonlinear",TRUE
"77",0.0542021640049546,0.529879747146608,TRUE,1,1,"nonlinear",TRUE
"78",0.0865040340835908,0.247123711167672,TRUE,1,1,"nonlinear",TRUE
"79",0.00504105433715984,0.128346175056105,TRUE,1,1,"nonlinear",TRUE
"80",0.000507759260141682,0.417189160913335,TRUE,1,1,"nonlinear",TRUE
