,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,critical_span_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,2.8762136526317702e-198,7.90373653617444e-66,True,0,0,linear,True,2.87621365263177e-197,7.90373653617444e-65
1,2,3.69654401529604e-208,1.82068387113476e-68,True,0,0,linear,True,3.69654401529604e-207,1.82068387113476e-67
2,3,4.77522768767302e-184,8.40685547456481e-62,True,0,0,linear,True,4.7752276876730205e-183,8.40685547456481e-61
3,4,2.1248415641495802e-203,6.104320842088379e-72,True,0,0,linear,True,2.12484156414958e-202,6.10432084208838e-71
4,5,8.64436935959379e-205,3.2392287557078397e-72,True,0,0,linear,True,8.644369359593791e-204,3.2392287557078397e-71
5,6,4.96940883019669e-187,1.94396060341111e-71,True,0,0,linear,True,4.96940883019669e-186,1.9439606034111102e-70
6,7,5.84928842527264e-221,2.14224798111411e-68,True,0,0,linear,True,5.84928842527264e-220,2.14224798111411e-67
7,8,3.2636931029657104e-201,3.0482685509717502e-58,True,0,0,linear,True,3.2636931029657104e-200,3.0482685509717504e-57
8,9,2.43878010098842e-195,1.19013241749563e-63,True,0,0,linear,True,2.43878010098842e-194,1.19013241749563e-62
9,10,7.83976790941699e-201,8.034223096647309e-72,True,0,0,linear,True,7.839767909416991e-200,8.034223096647309e-71
10,11,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
11,12,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
12,13,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
13,14,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
14,15,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
15,16,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
16,17,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
17,18,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
18,19,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
19,20,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
20,21,1.31684828841637e-08,0.0056211338595264,True,0,1,linear,True,1.31684828841637e-07,0.056211338595264004
21,22,3.47954808333486e-06,0.0138109989790774,True,0,1,linear,True,3.47954808333486e-05,0.138109989790774
22,23,6.93919713090089e-07,0.009992400783559,True,0,1,linear,True,6.93919713090089e-06,0.09992400783559
23,24,1.41004582883843e-05,0.0056448015734891,True,0,1,linear,True,0.000141004582883843,0.056448015734891
24,25,2.06255675592897e-06,0.0098556994647871,True,0,1,linear,True,2.06255675592897e-05,0.098556994647871
25,26,1.3144762795808e-09,0.127625638007048,True,0,1,linear,True,1.3144762795808e-08,1.0
26,27,2.4705232831929e-09,0.0752331306148984,True,0,1,linear,True,2.4705232831929003e-08,0.752331306148984
27,28,3.40936451783405e-09,0.0315553412649109,True,0,1,linear,True,3.40936451783405e-08,0.31555341264910897
28,29,9.11621876389815e-08,0.0783758321469821,True,0,1,linear,True,9.11621876389815e-07,0.7837583214698209
29,30,7.0175895497444e-06,0.0193448188941964,True,0,1,linear,True,7.0175895497444e-05,0.193448188941964
30,31,0.0,0.0063076230292094,True,0,1,nonlinear,True,0.0,0.063076230292094
31,32,6.05539972153846e-06,0.0020112544381918,True,0,1,nonlinear,True,6.0553997215384603e-05,0.020112544381918
32,33,0.0,1.92613004365572e-05,True,0,1,nonlinear,True,0.0,0.000192613004365572
33,34,0.0,0.0018666268766051,True,0,1,nonlinear,True,0.0,0.018666268766051
34,35,5.98290618547548e-07,0.0311574763097172,True,0,1,nonlinear,True,5.98290618547548e-06,0.311574763097172
35,36,7.94624869349114e-07,0.0032560722117402,True,0,1,nonlinear,True,7.94624869349114e-06,0.032560722117402
36,37,0.0,0.0001237293765211,True,0,1,nonlinear,True,0.0,0.001237293765211
37,38,7.77330167589518e-06,0.0042946587633656,True,0,1,nonlinear,True,7.773301675895181e-05,0.042946587633656
38,39,8.75504910770042e-05,0.0004109029074137,True,0,1,nonlinear,True,0.000875504910770042,0.004109029074137
39,40,0.0,0.001653447009576,True,0,1,nonlinear,True,0.0,0.01653447009576
40,41,1.3984759865452499e-77,5.32463271015299e-32,True,1,0,linear,True,1.39847598654525e-76,5.32463271015299e-31
41,42,3.8569300174274204e-67,8.1483898119628e-28,True,1,0,linear,True,3.8569300174274204e-66,8.1483898119628e-27
42,43,4.88280999869092e-86,3.73589480601499e-37,True,1,0,linear,True,4.8828099986909195e-85,3.73589480601499e-36
43,44,3.79387177614022e-78,1.7052771213903398e-29,True,1,0,linear,True,3.79387177614022e-77,1.70527712139034e-28
