,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,critical_span_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
40,41,3.28918577490202e-21,7.20179693862013e-11,True,1,0,linear,True,3.28918577490202e-20,7.20179693862013e-10
41,42,8.73565131730612e-18,1.63179594278307e-06,True,1,0,linear,True,8.735651317306119e-17,1.63179594278307e-05
42,43,1.19367074574662e-13,3.35995593483876e-05,True,1,0,linear,True,1.19367074574662e-12,0.00033599559348387604
43,44,4.40327152114735e-23,1.21901837537751e-07,True,1,0,linear,True,4.40327152114735e-22,1.21901837537751e-06
44,45,1.12063268986331e-15,6.48617500210366e-07,True,1,0,linear,True,1.12063268986331e-14,6.48617500210366e-06
45,46,3.8743861099435e-18,3.3868458805362797e-11,True,1,0,linear,True,3.8743861099435003e-17,3.38684588053628e-10
46,47,2.8336649656858402e-14,5.14805955830598e-08,True,1,0,linear,True,2.8336649656858404e-13,5.14805955830598e-07
47,48,2.37006135000225e-22,1.29808262667847e-05,True,1,0,linear,True,2.3700613500022498e-21,0.000129808262667847
48,49,3.09350945770686e-17,9.58750415459286e-07,True,1,0,linear,True,3.09350945770686e-16,9.587504154592861e-06
49,50,1.57272528676697e-17,3.08803281173773e-06,True,1,0,linear,True,1.57272528676697e-16,3.08803281173773e-05
50,51,0.0,5.31049450136489e-07,True,1,0,nonlinear,True,0.0,5.31049450136489e-06
51,52,0.0,6.94675376028409e-06,True,1,0,nonlinear,True,0.0,6.94675376028409e-05
52,53,0.0,0.0001520941622162,True,1,0,nonlinear,True,0.0,0.001520941622162
53,54,0.0,1.13160102060972e-06,True,1,0,nonlinear,True,0.0,1.13160102060972e-05
54,55,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
55,56,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
56,57,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
57,58,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
58,59,0.0,7.29279718192366e-06,True,1,0,nonlinear,True,0.0,7.29279718192366e-05
59,60,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
60,61,0.128115410411457,0.690518708935947,True,1,1,linear,True,1.0,1.0
61,62,0.0048321917365926,0.193171179507997,True,1,1,linear,True,0.048321917365926,1.0
62,63,0.0278622851527087,0.0523021249452272,True,1,1,linear,True,0.278622851527087,0.523021249452272
63,64,0.0771317633459053,0.306573253086366,True,1,1,linear,True,0.771317633459053,1.0
64,65,0.0009527635546935,0.638212380257325,True,1,1,linear,True,0.009527635546935,1.0
65,66,0.0705123831480441,0.703177758277165,True,1,1,linear,True,0.705123831480441,1.0
66,67,0.0139562496143078,0.622794042314727,True,1,1,linear,True,0.139562496143078,1.0
67,68,0.0327528525037052,0.834169802016062,True,1,1,linear,True,0.327528525037052,1.0
68,69,0.269850122618246,0.831470434632659,True,1,1,linear,True,1.0,1.0
69,70,0.020512291034791,0.0932027549178029,True,1,1,linear,True,0.20512291034790997,0.932027549178029
70,71,0.003325386925684,0.0037946416445101,True,1,1,nonlinear,True,0.03325386925684,0.037946416445101
71,72,0.0052499081518748,0.0104086149255102,True,1,1,nonlinear,True,0.052499081518748006,0.104086149255102
72,73,0.0253642435310737,0.0002161593685314,True,1,1,nonlinear,True,0.253642435310737,0.002161593685314
73,74,0.0009558037536163,0.0445353277981625,True,1,1,nonlinear,True,0.009558037536163,0.445353277981625
74,75,0.0186431626817234,0.0243353677818624,True,1,1,nonlinear,True,0.18643162681723402,0.24335367781862402
75,76,0.0011138666079912,0.0513045273443402,True,1,1,nonlinear,True,0.011138666079911999,0.513045273443402
76,77,0.0420922663180655,0.0020836603735652,True,1,1,nonlinear,True,0.420922663180655,0.020836603735652
77,78,0.0119394078489477,0.501304673761815,True,1,1,nonlinear,True,0.119394078489477,1.0
78,79,0.137369827977376,0.122105321215393,True,1,1,nonlinear,True,1.0,1.0
79,80,0.0014775225641006,0.042473627957489,True,1,1,nonlinear,True,0.014775225641006,0.42473627957488996
