,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,critical_span_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,2.37369773948824e-100,1.98202615943945e-20,True,0,0,linear,True,2.37369773948824e-99,1.98202615943945e-19
1,2,9.71653473018227e-119,2.65831648165759e-23,True,0,0,linear,True,9.71653473018227e-118,2.65831648165759e-22
2,3,1.75698074530616e-107,3.73527672445829e-23,True,0,0,linear,True,1.75698074530616e-106,3.73527672445829e-22
3,4,3.21775832892861e-107,6.49145549009831e-19,True,0,0,linear,True,3.21775832892861e-106,6.49145549009831e-18
4,5,1.4974417380625799e-100,3.80694414288622e-22,True,0,0,linear,True,1.4974417380625798e-99,3.8069441428862195e-21
5,6,1.42934984189505e-109,8.352076813680901e-21,True,0,0,linear,True,1.42934984189505e-108,8.3520768136809e-20
6,7,9.916542991426521e-109,3.11265577522356e-26,True,0,0,linear,True,9.916542991426521e-108,3.11265577522356e-25
7,8,7.36551381018702e-102,8.831269120660739e-18,True,0,0,linear,True,7.36551381018702e-101,8.831269120660738e-17
8,9,2.12494403660921e-110,7.78120076575686e-23,True,0,0,linear,True,2.12494403660921e-109,7.78120076575686e-22
9,10,1.4802641847445e-107,9.74939053220503e-23,True,0,0,linear,True,1.4802641847445e-106,9.74939053220503e-22
10,11,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
11,12,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
12,13,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
13,14,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
14,15,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
15,16,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
16,17,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
17,18,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
18,19,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
19,20,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
20,21,4.2098490938398e-05,0.0775608700266486,True,0,1,linear,True,0.00042098490938398,0.775608700266486
21,22,5.41063111033337e-06,0.380118977756548,True,0,1,linear,True,5.41063111033337e-05,1.0
22,23,0.0008733902987623,0.0801533023095803,True,0,1,linear,True,0.008733902987622999,0.801533023095803
23,24,5.09901164028107e-06,0.175515424700288,True,0,1,linear,True,5.09901164028107e-05,1.0
24,25,2.21097014693835e-05,0.221296479121182,True,0,1,linear,True,0.000221097014693835,1.0
25,26,0.0001616354559125,0.551745315774601,True,0,1,linear,True,0.0016163545591250002,1.0
26,27,1.2271229871793e-05,0.940957990328227,True,0,1,linear,True,0.00012271229871793,1.0
27,28,2.43548228432998e-05,0.357468043744481,True,0,1,linear,True,0.000243548228432998,1.0
28,29,0.332370247187942,0.170960162164083,True,0,1,linear,True,1.0,1.0
29,30,0.0024488119376769,0.0275667053351254,True,0,1,linear,True,0.024488119376769,0.275667053351254
30,31,0.0030364498155292,0.0086316729072593,True,0,1,nonlinear,True,0.030364498155291998,0.08631672907259301
31,32,0.0006647227753852,0.0006985859182495,True,0,1,nonlinear,True,0.006647227753852,0.0069858591824950005
32,33,0.0020834444988183,0.0685854600625636,True,0,1,nonlinear,True,0.020834444988182998,0.685854600625636
33,34,0.0003504825728412,0.166627313553568,True,0,1,nonlinear,True,0.0035048257284119996,1.0
34,35,2.11387275128594e-06,0.104385388483103,True,0,1,nonlinear,True,2.1138727512859397e-05,1.0
35,36,0.0210945698525533,0.0611979242813049,True,0,1,nonlinear,True,0.210945698525533,0.6119792428130489
36,37,0.001971062938606,0.0277143428443463,True,0,1,nonlinear,True,0.019710629386060004,0.277143428443463
37,38,0.001544681108029,0.003406005489693,True,0,1,nonlinear,True,0.01544681108029,0.034060054896929995
38,39,1.99998454259998e-05,0.206115829990752,True,0,1,nonlinear,True,0.000199998454259998,1.0
39,40,0.0015352488360831,0.0524296715231872,True,0,1,nonlinear,True,0.015352488360831,0.524296715231872
40,41,1.8254033737508598e-42,1.27499614462104e-07,True,1,0,linear,True,1.8254033737508598e-41,1.2749961446210402e-06
41,42,1.12663260645995e-39,1.50071553934594e-08,True,1,0,linear,True,1.12663260645995e-38,1.5007155393459401e-07
42,43,4.73459263384184e-41,1.8576727824617402e-09,True,1,0,linear,True,4.734592633841839e-40,1.8576727824617402e-08
43,44,4.16781978012305e-41,6.79026874937917e-08,True,1,0,linear,True,4.16781978012305e-40,6.79026874937917e-07
44,45,2.1397535843151e-38,6.96204436700382e-08,True,1,0,linear,True,2.1397535843151e-37,6.96204436700382e-07
45,46,4.50378174590013e-38,8.08934815581391e-08,True,1,0,linear,True,4.50378174590013e-37,8.089348155813911e-07
46,47,2.24026800524491e-36,5.55484989893518e-10,True,1,0,linear,True,2.24026800524491e-35,5.5548498989351796e-09
47,48,2.8451625762524997e-43,1.88800718015906e-08,True,1,0,linear,True,2.8451625762524995e-42,1.88800718015906e-07
48,49,1.08092952331226e-37,1.02010569782763e-07,True,1,0,linear,True,1.08092952331226e-36,1.02010569782763e-06
49,50,4.3430251612637395e-33,3.08590948702336e-09,True,1,0,linear,True,4.3430251612637395e-32,3.08590948702336e-08
50,51,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
51,52,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
