,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,critical_span_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,4.18252822763574e-52,1.00876695469011e-18,True,0,0,linear,True,4.18252822763574e-51,1.00876695469011e-17
1,2,1.01787033821848e-41,1.6659505071533e-17,True,0,0,linear,True,1.01787033821848e-40,1.6659505071532999e-16
2,3,8.70591293865158e-40,1.9320551411051801e-19,True,0,0,linear,True,8.70591293865158e-39,1.93205514110518e-18
3,4,5.15911733191168e-49,1.1333894539347999e-13,True,0,0,linear,True,5.1591173319116796e-48,1.1333894539348e-12
4,5,5.37394509576258e-42,1.9743948556184e-13,True,0,0,linear,True,5.37394509576258e-41,1.9743948556183997e-12
5,6,5.17896516069591e-50,1.4022052902481399e-16,True,0,0,linear,True,5.17896516069591e-49,1.4022052902481398e-15
6,7,1.3259486081816499e-34,1.9867498051994398e-18,True,0,0,linear,True,1.3259486081816498e-33,1.9867498051994396e-17
7,8,4.54134281590247e-45,6.65332504906822e-12,True,0,0,linear,True,4.54134281590247e-44,6.65332504906822e-11
8,9,1.62884793907756e-41,7.28233615053351e-19,True,0,0,linear,True,1.6288479390775598e-40,7.28233615053351e-18
9,10,1.9055169428584602e-47,5.974444460381631e-19,True,0,0,linear,True,1.9055169428584603e-46,5.9744444603816306e-18
10,11,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
11,12,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
12,13,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
13,14,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
14,15,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
15,16,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
16,17,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
17,18,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
18,19,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
19,20,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
20,21,0.0004286887151898,0.0278180381232203,True,0,1,linear,True,0.004286887151898,0.278180381232203
21,22,0.0003725719192517,0.0509990825311635,True,0,1,linear,True,0.0037257191925170003,0.509990825311635
22,23,9.4775727010463e-05,0.208002885962214,True,0,1,linear,True,0.0009477572701046299,1.0
23,24,0.0456954592312312,0.0476947468616909,True,0,1,linear,True,0.456954592312312,0.476947468616909
24,25,0.0002725495097309,0.0463728125491563,True,0,1,linear,True,0.002725495097309,0.46372812549156306
25,26,0.0013192270407468,0.0939077550659877,True,0,1,linear,True,0.013192270407468001,0.939077550659877
26,27,0.0274681814941895,0.122293066332363,True,0,1,linear,True,0.274681814941895,1.0
27,28,0.0034742145252997,0.263914851459619,True,0,1,linear,True,0.034742145252997,1.0
28,29,0.0115958223939302,0.646810230377365,True,0,1,linear,True,0.115958223939302,1.0
29,30,0.194727434093593,0.0052119519332252,True,0,1,linear,True,1.0,0.05211951933225199
30,31,7.72356742889668e-06,0.5719076492366,True,0,1,nonlinear,True,7.72356742889668e-05,1.0
31,32,0.000579824179294,0.0547790605534139,True,0,1,nonlinear,True,0.005798241792940001,0.547790605534139
32,33,0.0032083438766937,0.0080929189350891,True,0,1,nonlinear,True,0.032083438766937,0.080929189350891
33,34,0.0067753669667984,0.138692401017356,True,0,1,nonlinear,True,0.06775366966798399,1.0
34,35,0.062544594655921,0.0257044872483186,True,0,1,nonlinear,True,0.6254459465592099,0.25704487248318597
35,36,8.90814963450115e-06,0.0894396431269824,True,0,1,nonlinear,True,8.90814963450115e-05,0.8943964312698239
36,37,0.0349488611441355,0.175061795454854,True,0,1,nonlinear,True,0.349488611441355,1.0
37,38,0.0005529006101502,0.17249848539524,True,0,1,nonlinear,True,0.005529006101502001,1.0
38,39,0.0014993042768171,0.0241388577364665,True,0,1,nonlinear,True,0.014993042768171,0.24138857736466499
39,40,0.0011443041360648,0.403942409345671,True,0,1,nonlinear,True,0.011443041360647999,1.0
40,41,1.61535392249841e-20,1.15344149265961e-07,True,1,0,linear,True,1.61535392249841e-19,1.15344149265961e-06
41,42,7.535581387769e-24,2.71759094602837e-07,True,1,0,linear,True,7.535581387769e-23,2.7175909460283697e-06
42,43,1.20469891741929e-18,3.1145920847084505e-09,True,1,0,linear,True,1.20469891741929e-17,3.1145920847084505e-08
43,44,1.1845326066315501e-21,1.21845967488394e-05,True,1,0,linear,True,1.1845326066315502e-20,0.000121845967488394
44,45,2.07991448802417e-21,1.9909351287559503e-09,True,1,0,linear,True,2.07991448802417e-20,1.9909351287559502e-08
45,46,1.72587859175331e-25,6.47578580055466e-06,True,1,0,linear,True,1.72587859175331e-24,6.47578580055466e-05
46,47,9.24041732511077e-19,9.8513038574257e-09,True,1,0,linear,True,9.24041732511077e-18,9.8513038574257e-08
47,48,3.1115303702319102e-24,1.42449668726453e-07,True,1,0,linear,True,3.11153037023191e-23,1.4244966872645301e-06
48,49,2.7066832567759902e-14,4.5109878793433e-08,True,1,0,linear,True,2.7066832567759904e-13,4.5109878793433e-07
49,50,1.25224405299854e-19,1.12914858526282e-07,True,1,0,linear,True,1.2522440529985401e-18,1.12914858526282e-06
50,51,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
51,52,0.0,-4.3177090702784e-07,True,1,0,nonlinear,True,0.0,
52,53,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
53,54,0.0,1.48326563476076e-06,True,1,0,nonlinear,True,0.0,1.334939071284684e-05
54,55,0.0,1.49589879772094e-06,True,1,0,nonlinear,True,0.0,1.346308917948846e-05
55,56,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
56,57,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
57,58,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
58,59,0.0,1.5589488202572e-05,True,1,0,nonlinear,True,0.0,0.000140305393823148
59,60,0.0,0.0,True,1,0,nonlinear,True,0.0,0.0
60,61,0.0024686853820862,0.825657681395032,True,1,1,linear,True,0.024686853820861998,1.0
61,62,0.0001791661534787,0.532983344905836,True,1,1,linear,True,0.0017916615347869998,1.0
62,63,0.0543081240944117,0.937460153882591,True,1,1,linear,True,0.543081240944117,1.0
63,64,0.20176677365691,0.0571152400631018,True,1,1,linear,True,1.0,0.571152400631018
64,65,0.0018798439739202,0.752550471975265,True,1,1,linear,True,0.018798439739202002,1.0
65,66,0.0706863076104365,0.0957515592194186,True,1,1,linear,True,0.7068630761043649,0.9575155921941859
66,67,0.0709971865325192,0.413891201227296,True,1,1,linear,True,0.709971865325192,1.0
67,68,0.0009140289776964,0.655482031635548,True,1,1,linear,True,0.009140289776964,1.0
68,69,0.101398343991152,0.414427845214033,True,1,1,linear,True,1.0,1.0
69,70,0.0356441826698233,0.373453612507291,True,1,1,linear,True,0.356441826698233,1.0
70,71,0.0092859490831852,0.143493098115532,True,1,1,nonlinear,True,0.09285949083185199,1.0
71,72,0.101841599437426,0.0514683380956305,True,1,1,nonlinear,True,1.0,0.514683380956305
72,73,0.0410584448263381,0.00083582990899,True,1,1,nonlinear,True,0.41058444826338103,0.0083582990899
73,74,0.0010630563448157,0.157358620644405,True,1,1,nonlinear,True,0.010630563448157,1.0
74,75,0.0017199719691213,0.846107217363605,True,1,1,nonlinear,True,0.017199719691213,1.0
75,76,0.0058846621506849,0.502616219749092,True,1,1,nonlinear,True,0.058846621506849,1.0
76,77,0.0542021640049546,0.529879747146608,True,1,1,nonlinear,True,0.542021640049546,1.0
77,78,0.0865040340835908,0.247123711167672,True,1,1,nonlinear,True,0.865040340835908,1.0
78,79,0.0050410543371598,0.128346175056105,True,1,1,nonlinear,True,0.050410543371598,1.0
79,80,0.0005077592601416,0.417189160913335,True,1,1,nonlinear,True,0.005077592601416,1.0
