"","surp_p_val","prev_surp_p_val","converged","critical_span_condition","reread_condition","linear","additive_model"
"1",1.04961325305795e-100,2.11860463170801e-25,TRUE,0,0,"linear",TRUE
"2",1.25162346304842e-91,2.71799519564674e-20,TRUE,0,0,"linear",TRUE
"3",2.55270796826748e-98,1.92053646731361e-26,TRUE,0,0,"linear",TRUE
"4",1.02435483622855e-99,1.99155862079209e-26,TRUE,0,0,"linear",TRUE
"5",5.57792028967206e-109,1.49235594192672e-28,TRUE,0,0,"linear",TRUE
"6",5.60161841447079e-92,1.24780821255253e-25,TRUE,0,0,"linear",TRUE
"7",1.29809164482117e-84,1.02780923790063e-26,TRUE,0,0,"linear",TRUE
"8",4.89468118146938e-94,3.56203411552649e-29,TRUE,0,0,"linear",TRUE
"9",2.9282374297679e-72,1.89283298454537e-21,TRUE,0,0,"linear",TRUE
"10",7.27443950721699e-103,1.41309989402433e-23,TRUE,0,0,"linear",TRUE
"11",0,0,TRUE,0,0,"nonlinear",TRUE
"12",0,0,TRUE,0,0,"nonlinear",TRUE
"13",0,0,TRUE,0,0,"nonlinear",TRUE
"14",0,0,TRUE,0,0,"nonlinear",TRUE
"15",0,0,TRUE,0,0,"nonlinear",TRUE
"16",0,0,TRUE,0,0,"nonlinear",TRUE
"17",0,0,TRUE,0,0,"nonlinear",TRUE
"18",0,0,TRUE,0,0,"nonlinear",TRUE
"19",0,0,TRUE,0,0,"nonlinear",TRUE
"20",0,0,TRUE,0,0,"nonlinear",TRUE
"21",1.20427514617973e-06,0.608504545620866,TRUE,0,1,"linear",TRUE
"22",0.00210005559791467,0.346458257347429,TRUE,0,1,"linear",TRUE
"23",0.000214722544199569,0.621318685433589,TRUE,0,1,"linear",TRUE
"24",0.000188690076719601,0.266272084742078,TRUE,0,1,"linear",TRUE
"25",3.62838595839446e-05,0.11425269688054,TRUE,0,1,"linear",TRUE
"26",0.00910651555562043,0.0127720256263106,TRUE,0,1,"linear",TRUE
"27",0.00147332390981041,0.0234727375959966,TRUE,0,1,"linear",TRUE
"28",3.42567298172877e-05,0.17524571661752,TRUE,0,1,"linear",TRUE
"29",3.90491940610794e-06,0.0727779303779659,TRUE,0,1,"linear",TRUE
"30",0.0370665065145701,0.164871737104341,TRUE,0,1,"linear",TRUE
"31",7.01111011525146e-07,0.114144223134923,TRUE,0,1,"nonlinear",TRUE
"32",6.85842978187523e-07,0.0117202322733346,TRUE,0,1,"nonlinear",TRUE
"33",1.92215462146983e-06,0.339084078707186,TRUE,0,1,"nonlinear",TRUE
"34",1.86062217920058e-05,0.598229117204071,TRUE,0,1,"nonlinear",TRUE
"35",0.00188813501023677,0.738993379027881,TRUE,0,1,"nonlinear",TRUE
"36",1.52992364016447e-06,0.342782563093366,TRUE,0,1,"nonlinear",TRUE
"37",0.0506771198678825,0.439230641286551,TRUE,0,1,"nonlinear",TRUE
"38",0.00104631894865659,0.556357420786491,TRUE,0,1,"nonlinear",TRUE
"39",5.72136907825982e-05,0.0537101496020557,TRUE,0,1,"nonlinear",TRUE
"40",5.53324364069296e-05,0.235124740918184,TRUE,0,1,"nonlinear",TRUE
"41",1.6314955650533e-27,4.20411011776364e-08,TRUE,1,0,"linear",TRUE
"42",8.29071950989626e-34,7.02108702137921e-10,TRUE,1,0,"linear",TRUE
"43",1.49026568402599e-26,7.02918877238525e-10,TRUE,1,0,"linear",TRUE
"44",3.1670766331739e-35,1.06291883471504e-08,TRUE,1,0,"linear",TRUE
"45",1.47650885813975e-25,1.20565550893171e-10,TRUE,1,0,"linear",TRUE
"46",3.56129128772304e-27,8.79416791060516e-09,TRUE,1,0,"linear",TRUE
"47",5.0383021466536e-34,7.63013918886236e-12,TRUE,1,0,"linear",TRUE
"48",4.08242233677852e-27,4.06824551355303e-12,TRUE,1,0,"linear",TRUE
"49",1.25331427714438e-21,2.44658832401081e-09,TRUE,1,0,"linear",TRUE
"50",3.82494679785374e-31,1.28992419084202e-14,TRUE,1,0,"linear",TRUE
"51",0,0,TRUE,1,0,"nonlinear",TRUE
"52",0,0,TRUE,1,0,"nonlinear",TRUE
"53",0,0,TRUE,1,0,"nonlinear",TRUE
"54",0,0,TRUE,1,0,"nonlinear",TRUE
"55",0,0,TRUE,1,0,"nonlinear",TRUE
"56",0,0,TRUE,1,0,"nonlinear",TRUE
"57",0,0,TRUE,1,0,"nonlinear",TRUE
"58",0,0,TRUE,1,0,"nonlinear",TRUE
"59",0,0,TRUE,1,0,"nonlinear",TRUE
"60",0,0,TRUE,1,0,"nonlinear",TRUE
"61",0.0306587863787042,0.0789086595176976,TRUE,1,1,"linear",TRUE
"62",0.0510763216006933,0.0172244757493101,TRUE,1,1,"linear",TRUE
"63",7.94605726973769e-05,0.625845732951782,TRUE,1,1,"linear",TRUE
"64",2.14780190923039e-05,0.449386075386009,TRUE,1,1,"linear",TRUE
"65",0.00278182498952591,0.688022541650956,TRUE,1,1,"linear",TRUE
"66",0.0436841648426318,0.00106710354138427,TRUE,1,1,"linear",TRUE
"67",8.73763853908203e-05,0.0895340910110177,TRUE,1,1,"linear",TRUE
"68",0.000725708608131295,0.514473688687765,TRUE,1,1,"linear",TRUE
"69",0.298617800012601,0.162408872637186,TRUE,1,1,"linear",TRUE
"70",0.00694746157342743,0.0473227034316334,TRUE,1,1,"linear",TRUE
"71",0.0502573163165251,0.132618864830694,TRUE,1,1,"nonlinear",TRUE
"72",0.185495645190033,0.0777474866196378,TRUE,1,1,"nonlinear",TRUE
"73",0.000629786205557648,0.330230732944807,TRUE,1,1,"nonlinear",TRUE
"74",0.00333616523024927,0.0369676826350461,TRUE,1,1,"nonlinear",TRUE
"75",0.00031619476058431,0.209620170074468,TRUE,1,1,"nonlinear",TRUE
"76",0.0376393383823432,0.127839458680427,TRUE,1,1,"nonlinear",TRUE
"77",0.159155581229438,0.0587252047706917,TRUE,1,1,"nonlinear",TRUE
"78",9.76167879895851e-05,0.0330084722024428,TRUE,1,1,"nonlinear",TRUE
"79",0.0222277535925179,0.626314215698915,TRUE,1,1,"nonlinear",TRUE
"80",0.0685729492244302,0.000639494127572304,TRUE,1,1,"nonlinear",TRUE
