"","surp_p_val","prev_surp_p_val","converged","critical_span_condition","reread_condition","linear","additive_model"
"1",2.15357147643265e-57,1.56178493771482e-12,TRUE,0,0,"linear",TRUE
"2",3.1964101662912e-52,1.17787266854061e-20,TRUE,0,0,"linear",TRUE
"3",6.56023633623538e-46,2.33598531453522e-17,TRUE,0,0,"linear",TRUE
"4",3.95330416597387e-57,3.3137577526203e-21,TRUE,0,0,"linear",TRUE
"5",1.3932536642326e-51,9.80212990422006e-15,TRUE,0,0,"linear",TRUE
"6",1.18483498036659e-53,7.30784193346044e-17,TRUE,0,0,"linear",TRUE
"7",1.30725308912583e-55,1.33691747787335e-20,TRUE,0,0,"linear",TRUE
"8",3.57730329638637e-48,4.42974703723915e-22,TRUE,0,0,"linear",TRUE
"9",3.25173291873068e-45,1.22619264652769e-15,TRUE,0,0,"linear",TRUE
"10",3.7470218596668e-59,7.77111966300344e-17,TRUE,0,0,"linear",TRUE
"11",0,0,TRUE,0,0,"nonlinear",TRUE
"12",0,0,TRUE,0,0,"nonlinear",TRUE
"13",0,0,TRUE,0,0,"nonlinear",TRUE
"14",0,0,TRUE,0,0,"nonlinear",TRUE
"15",0,0,TRUE,0,0,"nonlinear",TRUE
"16",0,0,TRUE,0,0,"nonlinear",TRUE
"17",0,0,TRUE,0,0,"nonlinear",TRUE
"18",0,0,TRUE,0,0,"nonlinear",TRUE
"19",0,0,TRUE,0,0,"nonlinear",TRUE
"20",0,0,TRUE,0,0,"nonlinear",TRUE
"21",0.230029249698154,0.0957711369364721,TRUE,0,1,"linear",TRUE
"22",0.00174482831158613,0.0184701730665788,TRUE,0,1,"linear",TRUE
"23",0.0246970731006396,0.0319429650096073,TRUE,0,1,"linear",TRUE
"24",0.01422680172791,0.5382316424946,TRUE,0,1,"linear",TRUE
"25",0.0234440866900938,0.568133798132563,TRUE,0,1,"linear",TRUE
"26",0.240283199205986,0.479477339675213,TRUE,0,1,"linear",TRUE
"27",0.00669635312046486,0.536878518644692,TRUE,0,1,"linear",TRUE
"28",0.00729485201632049,0.0725305495442689,TRUE,0,1,"linear",TRUE
"29",0.00909039664882428,0.772451889908314,TRUE,0,1,"linear",TRUE
"30",0.00093647977462094,0.910566485126546,TRUE,0,1,"linear",TRUE
"31",0.0005974312680882,0.786867815118927,TRUE,0,1,"nonlinear",TRUE
"32",0.000129604512136061,0.610879439005725,TRUE,0,1,"nonlinear",TRUE
"33",0.00475486048804258,0.193345125547084,TRUE,0,1,"nonlinear",TRUE
