"","surp_p_val","prev_surp_p_val","converged","critical_span_condition","reread_condition","linear","additive_model"
"1",1.46978081231556e-62,1.80352175992057e-16,TRUE,0,0,"linear",TRUE
"2",6.83040721299569e-67,8.20607853461615e-10,TRUE,0,0,"linear",TRUE
"3",1.5921368315004e-62,1.83221112759112e-18,TRUE,0,0,"linear",TRUE
"4",8.20834523614099e-59,1.79118981936086e-14,TRUE,0,0,"linear",TRUE
"5",4.97965012779783e-55,4.61690475261129e-11,TRUE,0,0,"linear",TRUE
"6",4.4398005209515e-58,3.68476026731135e-13,TRUE,0,0,"linear",TRUE
"7",2.19461406467557e-60,1.24964923140689e-18,TRUE,0,0,"linear",TRUE
"8",5.32290063971691e-67,1.32338362804838e-12,TRUE,0,0,"linear",TRUE
"9",4.36456797937194e-57,2.10855891679758e-15,TRUE,0,0,"linear",TRUE
"10",2.43263268083301e-48,8.38119057509498e-13,TRUE,0,0,"linear",TRUE
"11",0,0,TRUE,0,0,"nonlinear",TRUE
"12",0,0,TRUE,0,0,"nonlinear",TRUE
"13",0,0,TRUE,0,0,"nonlinear",TRUE
"14",0,0,TRUE,0,0,"nonlinear",TRUE
"15",0,0,TRUE,0,0,"nonlinear",TRUE
"16",0,0,TRUE,0,0,"nonlinear",TRUE
"17",0,0,TRUE,0,0,"nonlinear",TRUE
"18",0,0,TRUE,0,0,"nonlinear",TRUE
"19",0,0,TRUE,0,0,"nonlinear",TRUE
"20",0,0,TRUE,0,0,"nonlinear",TRUE
"21",0.00642178628804656,0.047829671957406,TRUE,0,1,"linear",TRUE
"22",6.09452201279643e-05,0.50514527019834,TRUE,0,1,"linear",TRUE
"23",0.0164046200330934,0.372132894607307,TRUE,0,1,"linear",TRUE
"24",0.0265173249530833,0.942430781002978,TRUE,0,1,"linear",TRUE
"25",0.00150096762316103,0.229877926618703,TRUE,0,1,"linear",TRUE
"26",0.00141085770310451,0.0846998675179393,TRUE,0,1,"linear",TRUE
"27",0.000444190350761384,0.83613004498605,TRUE,0,1,"linear",TRUE
"28",0.00302823855614261,0.676213094271641,TRUE,0,1,"linear",TRUE
"29",0.0014019803161471,0.59211820169169,TRUE,0,1,"linear",TRUE
"30",0.213714921178087,0.0737356049976437,TRUE,0,1,"linear",TRUE
"31",0.00240381482669144,0.0981216778214235,TRUE,0,1,"nonlinear",TRUE
"32",0.00168243904747578,0.373292415743102,TRUE,0,1,"nonlinear",TRUE
"33",0.0445030045138842,0.0284935106332122,TRUE,0,1,"nonlinear",TRUE
"34",0.070896436027738,0.23135499614407,TRUE,0,1,"nonlinear",TRUE
"35",0.0488978057103227,0.0276753708064348,TRUE,0,1,"nonlinear",TRUE
"36",0.0146807099389753,0.287187066081303,TRUE,0,1,"nonlinear",TRUE
"37",0.0487087528067603,0.314959062478432,TRUE,0,1,"nonlinear",TRUE
"38",2.9128761178443e-05,0.104364861915331,TRUE,0,1,"nonlinear",TRUE
"39",1.27165200930479e-05,0.212972303533153,TRUE,0,1,"nonlinear",TRUE
"40",0.0289181352673557,0.0198310801604749,TRUE,0,1,"nonlinear",TRUE
"41",6.53078447239621e-23,5.9437520427457e-06,TRUE,1,0,"linear",TRUE
"42",8.24237319021736e-22,6.54132708950856e-08,TRUE,1,0,"linear",TRUE
"43",8.79875649929008e-21,1.35426508881913e-06,TRUE,1,0,"linear",TRUE
"44",1.24469849381748e-20,2.40467444553862e-06,TRUE,1,0,"linear",TRUE
"45",5.83195766890892e-20,2.20969888699797e-08,TRUE,1,0,"linear",TRUE
"46",1.42729971369523e-25,1.86247253946194e-12,TRUE,1,0,"linear",TRUE
"47",1.3838692233581e-18,1.9726492897336e-08,TRUE,1,0,"linear",TRUE
"48",2.95740889428207e-20,1.31213780090609e-06,TRUE,1,0,"linear",TRUE
"49",1.21096668143108e-17,0.00017843695999227,TRUE,1,0,"linear",TRUE
"50",9.50362067585878e-20,6.31398333880495e-05,TRUE,1,0,"linear",TRUE
"51",0,0,TRUE,1,0,"nonlinear",TRUE
"52",0,0,TRUE,1,0,"nonlinear",TRUE
"53",0,0,TRUE,1,0,"nonlinear",TRUE
"54",0,0.000112389161195048,TRUE,1,0,"nonlinear",TRUE
"55",0,0,TRUE,1,0,"nonlinear",TRUE
"56",0,0,TRUE,1,0,"nonlinear",TRUE
"57",0,6.54103808189754e-06,TRUE,1,0,"nonlinear",TRUE
"58",0,0,TRUE,1,0,"nonlinear",TRUE
"59",0,0,TRUE,1,0,"nonlinear",TRUE
"60",0,5.03388993072784e-06,TRUE,1,0,"nonlinear",TRUE
