,Unnamed: 0,surp_p_val,prev_surp_p_val,converged,critical_span_condition,reread_condition,linear,additive_model,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,1.46978081231556e-62,1.80352175992057e-16,True,0,0,linear,True,1.4697808123155599e-61,1.80352175992057e-15
1,2,6.83040721299569e-67,8.206078534616151e-10,True,0,0,linear,True,6.830407212995691e-66,8.20607853461615e-09
2,3,1.5921368315004002e-62,1.83221112759112e-18,True,0,0,linear,True,1.5921368315004002e-61,1.83221112759112e-17
3,4,8.208345236140991e-59,1.79118981936086e-14,True,0,0,linear,True,8.208345236140992e-58,1.79118981936086e-13
4,5,4.97965012779783e-55,4.616904752611289e-11,True,0,0,linear,True,4.97965012779783e-54,4.6169047526112896e-10
5,6,4.4398005209514996e-58,3.6847602673113497e-13,True,0,0,linear,True,4.4398005209515e-57,3.68476026731135e-12
6,7,2.19461406467557e-60,1.2496492314068898e-18,True,0,0,linear,True,2.19461406467557e-59,1.2496492314068898e-17
7,8,5.322900639716911e-67,1.32338362804838e-12,True,0,0,linear,True,5.322900639716911e-66,1.3233836280483798e-11
8,9,4.36456797937194e-57,2.10855891679758e-15,True,0,0,linear,True,4.36456797937194e-56,2.10855891679758e-14
9,10,2.4326326808330098e-48,8.38119057509498e-13,True,0,0,linear,True,2.43263268083301e-47,8.38119057509498e-12
10,11,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
11,12,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
12,13,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
13,14,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
14,15,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
15,16,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
16,17,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
17,18,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
18,19,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
19,20,0.0,0.0,True,0,0,nonlinear,True,0.0,0.0
20,21,0.0064217862880465,0.047829671957406,True,0,1,linear,True,0.06421786288046501,0.47829671957406
21,22,6.09452201279643e-05,0.50514527019834,True,0,1,linear,True,0.000609452201279643,1.0
22,23,0.0164046200330934,0.372132894607307,True,0,1,linear,True,0.164046200330934,1.0
23,24,0.0265173249530833,0.942430781002978,True,0,1,linear,True,0.265173249530833,1.0
24,25,0.001500967623161,0.229877926618703,True,0,1,linear,True,0.01500967623161,1.0
25,26,0.0014108577031045,0.0846998675179393,True,0,1,linear,True,0.014108577031044999,0.846998675179393
26,27,0.0004441903507613,0.83613004498605,True,0,1,linear,True,0.004441903507613,1.0
27,28,0.0030282385561426,0.676213094271641,True,0,1,linear,True,0.030282385561425998,1.0
28,29,0.0014019803161471,0.59211820169169,True,0,1,linear,True,0.014019803161471,1.0
29,30,0.213714921178087,0.0737356049976437,True,0,1,linear,True,1.0,0.737356049976437
30,31,0.0024038148266914,0.0981216778214235,True,0,1,nonlinear,True,0.024038148266914,0.981216778214235
31,32,0.0016824390474757,0.373292415743102,True,0,1,nonlinear,True,0.016824390474757,1.0
32,33,0.0445030045138842,0.0284935106332122,True,0,1,nonlinear,True,0.445030045138842,0.284935106332122
33,34,0.070896436027738,0.23135499614407,True,0,1,nonlinear,True,0.70896436027738,1.0
34,35,0.0488978057103227,0.0276753708064348,True,0,1,nonlinear,True,0.488978057103227,0.27675370806434796
35,36,0.0146807099389753,0.287187066081303,True,0,1,nonlinear,True,0.146807099389753,1.0
36,37,0.0487087528067603,0.314959062478432,True,0,1,nonlinear,True,0.48708752806760297,1.0
37,38,2.9128761178443e-05,0.104364861915331,True,0,1,nonlinear,True,0.00029128761178442996,1.0
38,39,1.27165200930479e-05,0.212972303533153,True,0,1,nonlinear,True,0.000127165200930479,1.0
39,40,0.0289181352673557,0.0198310801604749,True,0,1,nonlinear,True,0.289181352673557,0.198310801604749
40,41,6.53078447239621e-23,5.9437520427457e-06,True,1,0,linear,True,6.53078447239621e-22,5.9437520427456996e-05
41,42,8.242373190217359e-22,6.54132708950856e-08,True,1,0,linear,True,8.24237319021736e-21,6.54132708950856e-07
42,43,8.79875649929008e-21,1.35426508881913e-06,True,1,0,linear,True,8.79875649929008e-20,1.3542650888191301e-05
43,44,1.2446984938174801e-20,2.40467444553862e-06,True,1,0,linear,True,1.2446984938174801e-19,2.4046744455386202e-05
44,45,5.83195766890892e-20,2.20969888699797e-08,True,1,0,linear,True,5.83195766890892e-19,2.20969888699797e-07
45,46,1.42729971369523e-25,1.86247253946194e-12,True,1,0,linear,True,1.42729971369523e-24,1.86247253946194e-11
46,47,1.3838692233581001e-18,1.9726492897336e-08,True,1,0,linear,True,1.3838692233581002e-17,1.9726492897336e-07
47,48,2.95740889428207e-20,1.31213780090609e-06,True,1,0,linear,True,2.95740889428207e-19,1.31213780090609e-05
