"","m","upper","lower","norm_upper","norm_lower","w_norm_CI","w_new_CI","has_preview_condition","reread_condition","linear","new_p_val","n_sim"
"1",-0.000215486456348585,-0.00015439655209315,-0.000287404468010896,-0.000146355304465804,-0.000284617608231367,0.000138262303765563,0.000133007915917746,"Gathering",1,"linear",0.001,1000
"2",-0.000250176533548354,-4.60013844877134e-05,-0.000462592087284854,-3.58228517236968e-05,-0.000464530215373012,0.000428707363649315,0.000416590702797141,"Gathering",1,"nonlinear",0.019,1000
"3",-6.01296195792043e-05,-3.46840853628574e-05,-8.76643442357602e-05,-3.4350186406597e-05,-8.59090527518116e-05,5.15588663452146e-05,5.29802588729028e-05,"Hunting",1,"linear",0.001,1000
"4",-0.00020226410752803,-6.03090678194916e-05,-0.00035566482573422,-5.25201300534677e-05,-0.000352008085002592,0.000299487954949125,0.000295355757914729,"Hunting",1,"nonlinear",0.011,1000
