"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 16:53:06.615098,"google-recurrentgemma-9b-Surprisal-Context-instFirstReadP-P-instReReadP-P",TRUE,0.0083819031715393,1,FALSE,FALSE
2024-09-03 19:58:51.866305,"google-recurrentgemma-9b-Surprisal-Context-instFirstReadP-P-instReReadP-P",TRUE,0.0083819031715393,1,FALSE,FALSE
