"time","surp_column","zoom_in","zoom_in_threshold","reread","reread_10_11","filter_hunting"
2024-08-19 16:41:43.331243,"google-gemma-2-9b-Surprisal-Context-instFirstReadP-P-instReReadP-P",TRUE,0.0073660449124872,1,FALSE,FALSE
2024-09-03 19:57:32.896557,"google-gemma-2-9b-Surprisal-Context-instFirstReadP-P-instReReadP-P",TRUE,0.0073660449124872,1,FALSE,FALSE
